filename,true_label,predicted_label,prob_anormal,prob_cglaucoma
image_001_170.jpg,0,0,0.93477964,0.06522037
image_002_202.jpg,0,0,0.9297902,0.070209764
image_003_50.jpg,0,0,0.9377769,0.06222305
image_004_65.jpg,0,0,0.9259442,0.074055836
image_005_13.jpg,0,0,0.93513894,0.064861014
image_006_4.jpg,0,0,0.93838006,0.061619997
image_007_5.jpg,0,0,0.93012977,0.06987016
image_008_116.jpg,0,0,0.934284,0.065716
image_009_125.jpg,0,0,0.93768626,0.062313676
image_010_41.jpg,0,0,0.93898576,0.061014205
image_011_214.jpg,0,0,0.93693566,0.06306431
image_012_56.jpg,0,0,0.92599416,0.07400588
image_013_71.jpg,0,0,0.9375103,0.06248963
image_014_59.jpg,0,0,0.9370217,0.06297826
image_015_209.jpg,0,0,0.9210288,0.07897116
image_016_82.jpg,0,0,0.93603355,0.063966446
image_017_93.jpg,0,0,0.90806466,0.091935284
image_018_120.jpg,0,0,0.9374355,0.06256453
image_019_168.jpg,0,0,0.9265556,0.073444426
image_020_10.jpg,0,0,0.93778837,0.06221167
image_021_26.jpg,0,0,0.9401566,0.059843477
image_022_55.jpg,0,0,0.93856347,0.06143655
image_023_103.jpg,0,0,0.89539725,0.104602724
image_024_200.jpg,0,0,0.93456805,0.06543196
image_025_99.jpg,0,0,0.9343847,0.065615274
image_026_146.jpg,0,0,0.93733215,0.062667824
image_027_32.jpg,0,0,0.93747586,0.062524155
image_028_96.jpg,0,0,0.9324854,0.067514546
image_029_217.jpg,0,0,0.9354725,0.064527504
image_030_219.jpg,0,0,0.9367139,0.063286126
image_031_49.jpg,0,0,0.93358326,0.066416696
image_032_39.jpg,0,0,0.936867,0.06313301
image_033_187.jpg,0,0,0.9074423,0.092557736
image_034_36.jpg,0,0,0.93881303,0.061186913
image_035_160.jpg,0,0,0.9337254,0.066274546
image_036_25.jpg,0,0,0.9357459,0.06425413
image_037_178.jpg,0,0,0.9317136,0.0682864
image_038_95.jpg,0,0,0.9306723,0.06932772
image_039_12.jpg,0,0,0.9378853,0.062114764
image_040_16.jpg,0,0,0.93816805,0.061831962
image_041_108.jpg,0,0,0.9391971,0.060802855
image_042_63.jpg,0,0,0.9372762,0.06272384
image_043_54.jpg,0,0,0.9368041,0.06319591
image_044_70.jpg,0,0,0.9411164,0.05888366
image_045_182.jpg,0,0,0.9353594,0.06464064
image_046_64.jpg,0,0,0.929753,0.07024706
image_047_143.jpg,0,0,0.92973167,0.070268355
image_048_130.jpg,0,0,0.92797345,0.07202659
image_049_105.jpg,0,0,0.9303905,0.069609545
image_050_163.jpg,0,0,0.93614656,0.063853405
image_051_190.jpg,0,0,0.9210244,0.0789756
image_052_3.jpg,0,0,0.92612,0.07387994
image_053_136.jpg,0,0,0.9296179,0.07038212
image_054_158.jpg,0,0,0.93220717,0.06779277
image_055_139.jpg,0,0,0.9342492,0.06575081
image_056_142.jpg,0,0,0.93357986,0.0664201
image_057_109.jpg,0,0,0.93596804,0.0640319
image_058_118.jpg,0,0,0.938246,0.061753947
image_059_220.jpg,0,0,0.9362992,0.06370077
image_060_79.jpg,0,0,0.92647165,0.07352832
image_061_44.jpg,0,0,0.92264235,0.07735761
image_062_135.jpg,0,0,0.93543494,0.06456514
image_063_110.jpg,0,0,0.934736,0.06526395
image_064_164.jpg,0,0,0.9332853,0.06671471
image_065_92.jpg,0,0,0.9348028,0.0651972
image_066_218.jpg,0,0,0.9356567,0.06434327
image_067_127.jpg,0,0,0.9367959,0.06320418
image_068_173.jpg,0,0,0.9354308,0.06456911
image_069_184.jpg,0,0,0.93207353,0.06792646
image_070_212.jpg,0,0,0.936911,0.06308906
image_071_154.jpg,0,0,0.9369736,0.06302649
image_072_102.jpg,0,0,0.936185,0.063815
image_073_179.jpg,0,0,0.938189,0.06181097
image_074_37.jpg,0,0,0.93830365,0.06169634
image_075_195.jpg,0,0,0.89827406,0.101725966
image_076_33.jpg,0,0,0.9336548,0.066345215
image_077_201.jpg,0,0,0.9409777,0.05902231
image_078_67.jpg,0,0,0.937634,0.062366016
image_079_15.jpg,0,0,0.9383158,0.061684165
image_080_157.jpg,0,0,0.93721694,0.06278311
image_081_153.jpg,0,0,0.9385683,0.061431713
image_082_9.jpg,0,0,0.9407328,0.05926725
image_083_30.jpg,0,0,0.92288345,0.07711652
image_084_34.jpg,0,0,0.92810714,0.07189287
image_085_61.jpg,0,0,0.9286673,0.07133266
image_086_24.jpg,0,0,0.9364263,0.063573636
image_087_210.jpg,0,0,0.9255519,0.07444815
image_088_175.jpg,0,0,0.93832105,0.061679002
image_089_38.jpg,0,0,0.9245046,0.07549538
image_090_145.jpg,0,0,0.93696445,0.063035585
image_091_223.jpg,0,0,0.92484015,0.07515989
image_092_1.jpg,0,0,0.91991293,0.080087036
image_093_140.jpg,0,0,0.9407328,0.05926725
image_094_150.jpg,0,0,0.9390926,0.060907453
image_095_11.jpg,0,0,0.9253258,0.07467421
image_096_98.jpg,0,0,0.93603414,0.063965864
image_097_176.jpg,0,0,0.931102,0.06889797
image_098_205.jpg,0,0,0.9233459,0.0766541
image_099_22.jpg,0,0,0.926669,0.07333102
image_100_196.jpg,0,0,0.9403355,0.059664484
image_101_222.jpg,0,0,0.9261096,0.07389045
image_102_155.jpg,0,0,0.93554145,0.06445857
image_103_204.jpg,0,0,0.93419397,0.065805964
image_104_2.jpg,0,0,0.9347733,0.065226644
image_105_0.jpg,0,0,0.931542,0.068458095
image_106_141.jpg,0,0,0.936058,0.06394203
image_107_166.jpg,0,0,0.93536526,0.06463478
image_108_188.jpg,0,0,0.92966706,0.07033297
image_109_76.jpg,0,0,0.938928,0.061072025
image_110_199.jpg,0,0,0.9362831,0.063716836
