filename,true_label,predicted_label,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
20051020_43808_0100_PP_967.png,0,0,0.9153301,0.022002622,0.023193613,0.020003568,0.019469934
20051020_44261_0100_PP_1191.png,0,0,0.9167549,0.022196759,0.021641884,0.01999581,0.019410694
20051020_44284_0100_PP_502.png,0,0,0.91386616,0.023898358,0.024262927,0.01924849,0.018723967
20051020_44338_0100_PP_547.png,0,0,0.9128688,0.023285473,0.024631122,0.01982066,0.019393984
20051020_44400_0100_PP_920.png,0,0,0.9112057,0.02446152,0.025802355,0.019385718,0.01914473
20051020_44431_0100_PP_514.png,0,0,0.91257733,0.024260923,0.024771076,0.019360404,0.019030195
20051020_44692_0100_PP_419.png,0,0,0.91512346,0.021664167,0.023426086,0.020180216,0.019606069
20051020_44714_0100_PP_1199.png,0,0,0.915682,0.022199886,0.022550656,0.020058773,0.019508593
20051020_44982_0100_PP_486.png,0,0,0.914927,0.022844115,0.02334212,0.01978951,0.019097215
20051020_56791_0100_PP_1185.png,0,0,0.9146087,0.023568993,0.023095815,0.019689463,0.019037059
20051020_57157_0100_PP_971.png,0,0,0.91636634,0.021633832,0.022377342,0.020237843,0.019384596
20051020_57967_0100_PP_829.png,0,0,0.91723853,0.021706894,0.02167331,0.019943457,0.019437838
20051020_58065_0100_PP_561.png,0,0,0.9144296,0.024002606,0.023613067,0.019131394,0.018823288
20051020_61757_0100_PP_484.png,0,0,0.9178868,0.020241113,0.021584379,0.020582259,0.019705307
20051020_62461_0100_PP_76.png,0,0,0.9124417,0.024202684,0.02509796,0.01927259,0.018985087
20051020_62510_0100_PP_106.png,0,0,0.9114904,0.023478307,0.02592825,0.019707229,0.01939588
20051020_62577_0100_PP_479.png,0,0,0.916213,0.02175335,0.022589551,0.020042561,0.019401528
20051020_62615_0100_PP_294.png,0,0,0.917498,0.020906577,0.021552261,0.02041752,0.019625563
20051020_63269_0100_PP_1183.png,0,0,0.9157766,0.02208333,0.022590466,0.02009356,0.019456044
20051020_63337_0100_PP_471.png,0,0,0.9152944,0.022799334,0.022752868,0.019878296,0.019275192
20051020_64249_0100_PP_1004.png,0,0,0.9171659,0.020834645,0.022046527,0.020335166,0.019617721
20051020_64388_0100_PP_1194.png,0,0,0.91823506,0.020557439,0.021007111,0.020504886,0.019695573
20051020_64653_0100_PP_124.png,0,0,0.91739213,0.019810114,0.021551218,0.021074107,0.020172413
20051020_64775_0100_PP_480.png,0,0,0.9175664,0.020640373,0.021014525,0.020807574,0.019971013
20051020_64836_0100_PP_1270.png,0,0,0.9170003,0.021098278,0.021713102,0.020512164,0.01967612
20051021_36380_0100_PP_135.png,0,0,0.91385233,0.023397557,0.024015572,0.019605597,0.01912896
20051021_36476_0100_PP_1243.png,0,0,0.916642,0.021679452,0.022093588,0.020133285,0.019451719
20051021_39845_0100_PP_315.png,0,0,0.9161982,0.022295132,0.022314792,0.019813145,0.019378655
20051021_39914_0100_PP_1352.png,0,0,0.9169394,0.02117973,0.02218221,0.02022376,0.019474946
20051021_51418_0100_PP_18.png,0,0,0.9146814,0.02330033,0.023256889,0.019665439,0.01909594
20051021_51476_0100_PP_150.png,0,0,0.9135291,0.023283558,0.02439748,0.019645516,0.019144429
20051021_51936_0100_PP_1379.png,0,0,0.91096574,0.025056874,0.02587147,0.019128954,0.018976958
20051021_51994_0100_PP_1283.png,0,0,0.91289556,0.02354238,0.024528306,0.01971427,0.019319512
20051021_57798_0100_PP_1322.png,0,0,0.91370773,0.023282075,0.023892364,0.019684374,0.019433543
20051021_57862_0100_PP_372.png,0,0,0.91175467,0.023890208,0.025987403,0.019260602,0.019107228
20051021_57975_0100_PP_517.png,0,0,0.9154612,0.022066243,0.023246752,0.019987274,0.019238554
20051021_58035_0100_PP_1138.png,0,0,0.9159046,0.022250336,0.022774655,0.01998107,0.019089306
20051021_58388_0100_PP_1300.png,0,0,0.9168929,0.021563515,0.02206606,0.020054005,0.019423565
20051021_58522_0100_PP_50.png,0,0,0.9164233,0.02183736,0.022043884,0.020156872,0.019538619
