filename,true_class,predicted_class,score_class_0,score_class_1
image_001_170.jpg,anormal,anormal,0.796044,0.203956
image_002_202.jpg,anormal,anormal,0.796008,0.203992
image_003_50.jpg,anormal,anormal,0.715481,0.284519
image_004_65.jpg,anormal,anormal,0.746227,0.253773
image_005_13.jpg,anormal,anormal,0.770664,0.229336
image_006_4.jpg,anormal,anormal,0.696497,0.303503
image_007_5.jpg,anormal,anormal,0.805405,0.194595
image_008_116.jpg,anormal,anormal,0.785778,0.214221
image_009_125.jpg,anormal,anormal,0.780793,0.219207
image_010_41.jpg,anormal,anormal,0.751756,0.248244
image_011_214.jpg,anormal,anormal,0.772174,0.227826
image_012_56.jpg,anormal,anormal,0.693016,0.306984
image_013_71.jpg,anormal,anormal,0.769681,0.230319
image_014_59.jpg,anormal,anormal,0.776634,0.223367
image_015_209.jpg,anormal,anormal,0.761710,0.238290
image_016_82.jpg,anormal,anormal,0.780134,0.219866
image_017_93.jpg,anormal,anormal,0.708298,0.291702
image_018_120.jpg,anormal,anormal,0.764252,0.235748
image_019_168.jpg,anormal,anormal,0.795370,0.204630
image_020_10.jpg,anormal,anormal,0.800902,0.199098
image_021_26.jpg,anormal,anormal,0.784555,0.215445
image_022_55.jpg,anormal,anormal,0.768311,0.231689
image_023_103.jpg,anormal,anormal,0.768971,0.231029
image_024_200.jpg,anormal,anormal,0.782054,0.217946
image_025_99.jpg,anormal,anormal,0.803594,0.196406
image_026_146.jpg,anormal,anormal,0.785150,0.214850
image_027_32.jpg,anormal,anormal,0.800856,0.199144
image_028_96.jpg,anormal,anormal,0.779160,0.220840
image_029_217.jpg,anormal,anormal,0.772693,0.227307
image_030_219.jpg,anormal,anormal,0.798660,0.201340
image_031_49.jpg,anormal,anormal,0.773417,0.226583
image_032_39.jpg,anormal,anormal,0.801525,0.198475
image_033_187.jpg,anormal,anormal,0.718761,0.281239
image_034_36.jpg,anormal,anormal,0.784495,0.215505
image_035_160.jpg,anormal,anormal,0.783053,0.216947
image_036_25.jpg,anormal,anormal,0.800709,0.199291
image_037_178.jpg,anormal,anormal,0.783314,0.216686
image_038_95.jpg,anormal,anormal,0.753464,0.246536
image_039_12.jpg,anormal,anormal,0.774093,0.225907
image_040_16.jpg,anormal,anormal,0.777475,0.222525
image_041_108.jpg,anormal,anormal,0.806275,0.193725
image_042_63.jpg,anormal,anormal,0.781277,0.218723
image_043_54.jpg,anormal,anormal,0.762240,0.237760
image_044_70.jpg,anormal,anormal,0.777356,0.222644
image_045_182.jpg,anormal,anormal,0.745252,0.254748
image_046_64.jpg,anormal,anormal,0.726271,0.273729
image_047_143.jpg,anormal,anormal,0.709538,0.290462
image_048_130.jpg,anormal,anormal,0.782833,0.217167
image_049_105.jpg,anormal,anormal,0.721212,0.278788
image_050_163.jpg,anormal,anormal,0.786282,0.213718
image_051_190.jpg,anormal,anormal,0.723176,0.276824
image_052_3.jpg,anormal,anormal,0.717700,0.282300
image_053_136.jpg,anormal,anormal,0.782910,0.217090
image_054_158.jpg,anormal,anormal,0.743698,0.256302
image_055_139.jpg,anormal,anormal,0.755657,0.244343
image_056_142.jpg,anormal,anormal,0.805591,0.194408
image_057_109.jpg,anormal,anormal,0.776128,0.223872
image_058_118.jpg,anormal,anormal,0.760980,0.239020
image_059_220.jpg,anormal,anormal,0.763913,0.236087
image_060_79.jpg,anormal,anormal,0.743646,0.256354
image_061_44.jpg,anormal,anormal,0.701735,0.298265
image_062_135.jpg,anormal,anormal,0.728039,0.271961
image_063_110.jpg,anormal,anormal,0.709157,0.290843
image_064_164.jpg,anormal,anormal,0.794585,0.205415
image_065_92.jpg,anormal,anormal,0.778611,0.221389
image_066_218.jpg,anormal,anormal,0.757280,0.242719
image_067_127.jpg,anormal,anormal,0.769173,0.230827
image_068_173.jpg,anormal,anormal,0.762901,0.237099
image_069_184.jpg,anormal,anormal,0.739193,0.260807
image_070_212.jpg,anormal,anormal,0.780984,0.219016
image_071_154.jpg,anormal,anormal,0.764145,0.235855
image_072_102.jpg,anormal,anormal,0.786282,0.213718
image_073_179.jpg,anormal,anormal,0.729311,0.270689
image_074_37.jpg,anormal,anormal,0.726567,0.273433
image_075_195.jpg,anormal,anormal,0.743177,0.256823
image_076_33.jpg,anormal,anormal,0.790275,0.209725
image_077_201.jpg,anormal,anormal,0.803069,0.196931
image_078_67.jpg,anormal,anormal,0.812534,0.187466
image_079_15.jpg,anormal,anormal,0.788396,0.211604
image_080_157.jpg,anormal,anormal,0.781805,0.218195
image_081_153.jpg,anormal,anormal,0.771970,0.228030
image_082_9.jpg,anormal,anormal,0.801581,0.198419
image_083_30.jpg,anormal,anormal,0.727707,0.272293
image_084_34.jpg,anormal,anormal,0.697610,0.302390
image_085_61.jpg,anormal,anormal,0.763011,0.236989
image_086_24.jpg,anormal,anormal,0.756746,0.243254
image_087_210.jpg,anormal,anormal,0.721108,0.278892
image_088_175.jpg,anormal,anormal,0.788396,0.211604
image_089_38.jpg,anormal,anormal,0.720412,0.279588
image_090_145.jpg,anormal,anormal,0.794344,0.205656
image_091_223.jpg,anormal,anormal,0.727564,0.272436
image_092_1.jpg,anormal,anormal,0.746499,0.253501
image_093_140.jpg,anormal,anormal,0.801581,0.198419
image_094_150.jpg,anormal,anormal,0.793880,0.206120
image_095_11.jpg,anormal,anormal,0.706559,0.293441
image_096_98.jpg,anormal,anormal,0.791207,0.208793
image_097_176.jpg,anormal,anormal,0.790475,0.209525
image_098_205.jpg,anormal,anormal,0.738055,0.261945
image_099_22.jpg,anormal,anormal,0.675664,0.324336
image_100_196.jpg,anormal,anormal,0.805752,0.194248
image_101_222.jpg,anormal,anormal,0.759005,0.240995
image_102_155.jpg,anormal,anormal,0.783816,0.216184
image_103_204.jpg,anormal,anormal,0.768039,0.231961
image_104_2.jpg,anormal,anormal,0.775115,0.224885
image_105_0.jpg,anormal,anormal,0.707571,0.292429
image_106_141.jpg,anormal,anormal,0.733396,0.266604
image_107_166.jpg,anormal,anormal,0.795385,0.204615
image_108_188.jpg,anormal,anormal,0.729763,0.270237
image_109_76.jpg,anormal,anormal,0.697851,0.302149
image_110_199.jpg,anormal,anormal,0.789691,0.210309
image_111_58.jpg,anormal,anormal,0.735659,0.264341
image_112_111.jpg,anormal,anormal,0.735098,0.264902
image_113_224.jpg,anormal,anormal,0.775684,0.224316
image_114_57.jpg,anormal,anormal,0.775538,0.224462
image_115_121.jpg,anormal,anormal,0.792602,0.207398
image_116_69.jpg,anormal,anormal,0.728014,0.271986
image_117_211.jpg,anormal,anormal,0.735677,0.264323
image_118_101.jpg,anormal,anormal,0.672725,0.327275
image_119_194.jpg,anormal,anormal,0.744577,0.255423
image_120_17.jpg,anormal,anormal,0.740552,0.259448
image_121_189.jpg,anormal,anormal,0.742514,0.257486
image_122_6.jpg,anormal,anormal,0.789190,0.210810
image_123_35.jpg,anormal,anormal,0.691440,0.308560
image_124_126.jpg,anormal,anormal,0.703047,0.296953
image_125_183.jpg,anormal,anormal,0.694117,0.305883
image_126_177.jpg,anormal,anormal,0.705723,0.294277
image_127_43.jpg,anormal,anormal,0.785809,0.214191
image_128_60.jpg,anormal,anormal,0.799628,0.200372
image_129_156.jpg,anormal,anormal,0.751795,0.248205
image_130_104.jpg,anormal,anormal,0.756507,0.243493
image_131_131.jpg,anormal,anormal,0.762686,0.237314
image_132_52.jpg,anormal,anormal,0.762952,0.237048
image_133_75.jpg,anormal,anormal,0.784899,0.215101
image_134_97.jpg,anormal,anormal,0.741485,0.258515
image_135_90.jpg,anormal,anormal,0.780758,0.219242
image_136_128.jpg,anormal,anormal,0.732541,0.267459
image_137_87.jpg,anormal,anormal,0.735699,0.264301
image_138_19.jpg,anormal,anormal,0.752297,0.247703
image_139_167.jpg,anormal,anormal,0.787785,0.212215
image_140_27.jpg,anormal,anormal,0.769633,0.230367
image_141_18.jpg,anormal,anormal,0.730357,0.269643
image_142_159.jpg,anormal,anormal,0.737304,0.262696
image_143_107.jpg,anormal,anormal,0.739446,0.260554
image_144_180.jpg,anormal,anormal,0.699647,0.300353
image_145_78.jpg,anormal,anormal,0.791186,0.208814
image_146_85.jpg,anormal,anormal,0.778603,0.221397
image_147_193.jpg,anormal,anormal,0.765762,0.234238
image_148_216.jpg,anormal,anormal,0.754012,0.245988
image_149_134.jpg,anormal,anormal,0.765482,0.234518
image_150_198.jpg,anormal,anormal,0.775090,0.224910
image_151_31.jpg,anormal,anormal,0.722971,0.277029
image_152_169.jpg,anormal,anormal,0.713993,0.286007
image_153_213.jpg,anormal,anormal,0.761659,0.238341
image_154_23.jpg,anormal,anormal,0.735560,0.264440
image_155_151.jpg,anormal,anormal,0.768147,0.231853
image_156_72.jpg,anormal,anormal,0.756021,0.243979
image_157_115.jpg,anormal,anormal,0.732421,0.267579
image_158_191.jpg,anormal,anormal,0.717388,0.282612
image_159_162.jpg,anormal,anormal,0.804134,0.195866
image_160_124.jpg,anormal,anormal,0.740490,0.259510
image_161_62.jpg,anormal,anormal,0.699195,0.300805
image_162_48.jpg,anormal,anormal,0.698945,0.301055
image_163_206.jpg,anormal,anormal,0.679045,0.320955
image_164_215.jpg,anormal,anormal,0.659974,0.340026
image_165_77.jpg,anormal,anormal,0.808375,0.191625
image_166_129.jpg,anormal,anormal,0.802763,0.197237
image_167_138.jpg,anormal,anormal,0.741729,0.258271
image_168_113.jpg,anormal,anormal,0.732654,0.267346
image_169_119.jpg,anormal,anormal,0.741039,0.258961
image_170_133.jpg,anormal,anormal,0.735153,0.264847
image_171_203.jpg,anormal,anormal,0.751585,0.248415
image_172_137.jpg,anormal,anormal,0.787568,0.212432
image_173_83.jpg,anormal,anormal,0.755335,0.244665
image_174_123.jpg,anormal,anormal,0.793686,0.206314
image_175_91.jpg,anormal,anormal,0.779100,0.220900
image_176_161.jpg,anormal,anormal,0.776836,0.223164
image_177_112.jpg,anormal,anormal,0.793091,0.206909
image_178_46.jpg,anormal,anormal,0.755298,0.244702
image_179_84.jpg,anormal,anormal,0.737935,0.262065
image_180_53.jpg,anormal,anormal,0.769657,0.230343
image_181_207.jpg,anormal,anormal,0.797236,0.202764
image_182_171.jpg,anormal,anormal,0.792244,0.207756
image_183_40.jpg,anormal,anormal,0.771482,0.228518
image_184_197.jpg,anormal,anormal,0.727779,0.272221
image_185_185.jpg,anormal,anormal,0.731774,0.268226
image_186_114.jpg,anormal,anormal,0.720410,0.279590
image_187_100.jpg,anormal,anormal,0.767789,0.232211
image_188_192.jpg,anormal,anormal,0.768545,0.231455
