filename,predicted_class,score_a_noamd,score_b_amd
a_noamd/N0001.jpg,a_noamd,0.823186,0.176814
a_noamd/N0002.jpg,a_noamd,0.813313,0.186687
a_noamd/N0003.jpg,a_noamd,0.819677,0.180323
a_noamd/N0004.jpg,a_noamd,0.824321,0.175679
a_noamd/N0005.jpg,a_noamd,0.799912,0.200088
a_noamd/N0006.jpg,a_noamd,0.797951,0.202049
a_noamd/N0007.jpg,a_noamd,0.797320,0.202680
a_noamd/N0008.jpg,a_noamd,0.795896,0.204104
a_noamd/N0009.jpg,a_noamd,0.807233,0.192767
a_noamd/N0010.jpg,a_noamd,0.813905,0.186095
a_noamd/N0011.jpg,a_noamd,0.808974,0.191026
a_noamd/N0012.jpg,a_noamd,0.807157,0.192843
a_noamd/N0013.jpg,a_noamd,0.792223,0.207777
a_noamd/N0014.jpg,a_noamd,0.795261,0.204739
a_noamd/N0015.jpg,a_noamd,0.809728,0.190272
a_noamd/N0016.jpg,a_noamd,0.798658,0.201342
a_noamd/N0017.jpg,a_noamd,0.805556,0.194444
a_noamd/N0018.jpg,a_noamd,0.803328,0.196672
a_noamd/N0019.jpg,a_noamd,0.802865,0.197135
a_noamd/N0020.jpg,a_noamd,0.811527,0.188473
a_noamd/N0021.jpg,a_noamd,0.792384,0.207616
a_noamd/N0022.jpg,a_noamd,0.807309,0.192691
a_noamd/N0023.jpg,a_noamd,0.790611,0.209389
a_noamd/N0024.jpg,a_noamd,0.789315,0.210685
a_noamd/N0025.jpg,a_noamd,0.815012,0.184988
a_noamd/N0026.jpg,a_noamd,0.819026,0.180974
a_noamd/N0027.jpg,a_noamd,0.805785,0.194215
a_noamd/N0028.jpg,a_noamd,0.807840,0.192160
a_noamd/N0029.jpg,a_noamd,0.804866,0.195134
a_noamd/N0030.jpg,a_noamd,0.801081,0.198919
a_noamd/N0031.jpg,a_noamd,0.810028,0.189972
a_noamd/N0032.jpg,a_noamd,0.812719,0.187281
a_noamd/N0033.jpg,a_noamd,0.806167,0.193833
a_noamd/N0034.jpg,a_noamd,0.797004,0.202996
a_noamd/N0035.jpg,a_noamd,0.815453,0.184547
a_noamd/N0036.jpg,a_noamd,0.815600,0.184400
a_noamd/N0037.jpg,a_noamd,0.802478,0.197522
a_noamd/N0038.jpg,a_noamd,0.800926,0.199074
a_noamd/N0039.jpg,a_noamd,0.797320,0.202680
a_noamd/N0040.jpg,a_noamd,0.793666,0.206334
a_noamd/N0041.jpg,a_noamd,0.801470,0.198530
a_noamd/N0042.jpg,a_noamd,0.808521,0.191479
a_noamd/N0043.jpg,a_noamd,0.794704,0.205296
