filename,predicted_class,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
20051020_43808_0100_PP_967.png,anodr,0.99989235,0.00010031645,5.3890644e-06,1.2164928e-07,1.7610602e-06
20051020_44261_0100_PP_1191.png,anodr,0.99981683,0.00017073171,1.1859147e-05,1.287405e-07,5.118846e-07
20051020_44284_0100_PP_502.png,anodr,0.997843,0.001862917,0.00028885773,1.330813e-06,3.9686774e-06
20051020_44338_0100_PP_547.png,anodr,0.99595827,0.0029243988,0.0010873725,4.682008e-06,2.5156995e-05
20051020_44400_0100_PP_920.png,anodr,0.9973604,0.0025592418,7.4704534e-05,4.4518822e-07,5.262744e-06
20051020_44431_0100_PP_514.png,anodr,0.98816866,0.011546908,0.00026761307,1.0302928e-06,1.5740992e-05
20051020_44692_0100_PP_419.png,anodr,0.9997893,0.00020048914,7.520405e-06,8.570563e-08,2.5638597e-06
20051020_44714_0100_PP_1199.png,anodr,0.9995402,0.00045274966,5.9217823e-06,9.440689e-08,1.0952544e-06
20051020_44982_0100_PP_486.png,anodr,0.9988967,0.0010560635,4.355333e-05,3.465235e-07,3.1883553e-06
20051020_56791_0100_PP_1185.png,anodr,0.99953926,0.00044463103,1.4399164e-05,1.6269495e-07,1.5752665e-06
20051020_57157_0100_PP_971.png,anodr,0.91469127,0.08196964,0.0032855184,7.2348953e-06,4.6369238e-05
20051020_57967_0100_PP_829.png,anodr,0.99990225,9.0106565e-05,5.5222868e-06,9.0167205e-08,2.0561024e-06
20051020_58065_0100_PP_561.png,anodr,0.999858,0.00013353878,6.664597e-06,1.0655604e-07,1.6948602e-06
20051020_61757_0100_PP_484.png,anodr,0.99997246,2.461065e-05,2.4984138e-06,8.535294e-08,3.5810334e-07
20051020_62461_0100_PP_76.png,anodr,0.9786648,0.012791644,0.00842831,2.486668e-05,9.0471985e-05
20051020_62510_0100_PP_106.png,anodr,0.52635646,0.2175685,0.25468957,0.00047396342,0.00091143977
20051020_62577_0100_PP_479.png,anodr,0.9992323,0.00073152286,3.3711207e-05,3.110023e-07,2.1674791e-06
20051020_62615_0100_PP_294.png,anodr,0.99925953,0.0007218902,1.6754591e-05,1.7863202e-07,1.541542e-06
20051020_63269_0100_PP_1183.png,anodr,0.99877006,0.0011924285,3.4479355e-05,2.7791154e-07,2.7095552e-06
20051020_63337_0100_PP_471.png,anodr,0.9960419,0.0039164796,3.8724276e-05,2.7523174e-07,2.6416942e-06
20051020_64249_0100_PP_1004.png,anodr,0.9998727,9.442349e-05,3.094697e-05,5.313591e-07,1.3157361e-06
20051020_64388_0100_PP_1194.png,anodr,0.9999025,8.942107e-05,7.411291e-06,1.3319092e-07,6.444653e-07
20051020_64653_0100_PP_124.png,anodr,0.9999007,9.530441e-05,2.9649195e-06,5.8407757e-08,9.272312e-07
20051020_64775_0100_PP_480.png,anodr,0.99981076,0.00017990827,7.951888e-06,1.7307357e-07,1.217607e-06
20051020_64836_0100_PP_1270.png,anodr,0.999689,0.00028999767,1.9585383e-05,2.4941028e-07,1.1743712e-06
20051021_36380_0100_PP_135.png,anodr,0.9997832,0.0002075605,7.4535137e-06,9.84856e-08,1.7227369e-06
20051021_36476_0100_PP_1243.png,anodr,0.99953425,0.00043632154,2.7124082e-05,3.4862103e-07,1.8688488e-06
20051021_39845_0100_PP_315.png,anodr,0.99987197,0.00012229744,4.535463e-06,8.8275954e-08,1.109197e-06
20051021_39914_0100_PP_1352.png,anodr,0.9989843,0.0009220956,8.898276e-05,5.522868e-07,4.0216196e-06
20051021_51418_0100_PP_18.png,anodr,0.9996069,0.00038171306,9.417049e-06,1.4467918e-07,1.7373385e-06
20051021_51476_0100_PP_150.png,anodr,0.99922943,0.0007296302,3.665017e-05,3.108653e-07,3.97955e-06
20051021_51936_0100_PP_1379.png,anodr,0.9955647,0.004377517,5.2374784e-05,4.315436e-07,4.944132e-06
20051021_51994_0100_PP_1283.png,anodr,0.9966863,0.003272329,3.6989713e-05,3.1978456e-07,4.1548833e-06
20051021_57798_0100_PP_1322.png,anodr,0.98666966,0.011469306,0.0018109769,4.7137805e-06,4.5446937e-05
20051021_57862_0100_PP_372.png,anodr,0.9848667,0.014837576,0.00028245128,9.679945e-07,1.2304945e-05
20051021_57975_0100_PP_517.png,anodr,0.9989993,0.00047438702,0.0005107186,2.1770572e-06,1.3391047e-05
20051021_58035_0100_PP_1138.png,anodr,0.9973483,0.0020599726,0.0005779689,1.933196e-06,1.1827272e-05
20051021_58388_0100_PP_1300.png,anodr,0.99994206,5.388606e-05,3.3947822e-06,1.1026084e-07,5.9988133e-07
20051021_58522_0100_PP_50.png,anodr,0.9998783,0.000112185306,8.588329e-06,1.7111559e-07,6.63903e-07
20051109_57843_0400_PP_1109.png,anodr,0.99960953,0.00036453246,2.4221157e-05,1.9874231e-07,1.5301777e-06
20051109_59969_0400_PP_1079.png,anodr,0.9992686,0.00070320495,2.5610307e-05,2.8176765e-07,2.2607708e-06
20051109_60031_0400_PP_528.png,anodr,0.9976761,0.0022657798,5.236052e-05,5.8393334e-07,5.2112164e-06
20051109_60136_0400_PP_905.png,anodr,0.99764353,0.002157182,0.00018838006,1.1177744e-06,9.732343e-06
20051110_33960_0400_PP_35.png,anodr,0.9817509,0.017603276,0.0006167523,2.856092e-06,2.6271748e-05
20051110_34013_0400_PP_151.png,anodr,0.9990619,0.0008789917,5.1082687e-05,3.8849316e-07,7.663093e-06
20051110_35239_0400_PP_836.png,anodr,0.9997503,0.00023030849,1.833753e-05,1.5231355e-07,8.3486617e-07
20051110_35279_0400_PP_1033.png,anodr,0.9915462,0.008180416,0.00026086168,1.2801283e-06,1.120679e-05
20051110_35332_0400_PP_497.png,anodr,0.9904923,0.008702391,0.0007926217,2.4628778e-06,1.0139341e-05
20051110_37992_0400_PP_1043.png,anodr,0.99797696,0.001907367,0.000112146176,5.289767e-07,2.9625276e-06
20051110_38111_0400_PP_429.png,anodr,0.942652,0.054058794,0.0032205444,8.382612e-06,6.0292332e-05
20051110_38156_0400_PP_477.png,anodr,0.96011025,0.03880964,0.0010607266,2.7108626e-06,1.6598955e-05
20051110_38280_0400_PP_83.png,anodr,0.9997521,0.00022759447,1.8714081e-05,2.1656378e-07,1.3870111e-06
20051110_38313_0400_PP_1041.png,anodr,0.99996626,2.7798289e-05,4.9371574e-06,1.4465557e-07,9.2767414e-07
20051110_38352_0400_PP_934.png,anodr,0.9999242,5.8214195e-05,1.5319421e-05,5.391218e-07,1.6704042e-06
