image_path,true_label,predicted_label,correct,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0001.jpg,a_noamd,a_noamd,True,0.8526389598846436,0.8526389598846436,0.14736106991767883
../../../data/data_ADAM/test/a_noamd/N0002.jpg,a_noamd,a_noamd,True,0.8557210564613342,0.8557210564613342,0.14427897334098816
../../../data/data_ADAM/test/a_noamd/N0003.jpg,a_noamd,a_noamd,True,0.8566710948944092,0.8566710948944092,0.1433289647102356
../../../data/data_ADAM/test/a_noamd/N0004.jpg,a_noamd,a_noamd,True,0.8560684323310852,0.8560684323310852,0.14393150806427002
../../../data/data_ADAM/test/a_noamd/N0005.jpg,a_noamd,a_noamd,True,0.8482721447944641,0.8482721447944641,0.1517278552055359
../../../data/data_ADAM/test/a_noamd/N0006.jpg,a_noamd,a_noamd,True,0.8698556423187256,0.8698556423187256,0.13014435768127441
../../../data/data_ADAM/test/a_noamd/N0007.jpg,a_noamd,a_noamd,True,0.8870754837989807,0.8870754837989807,0.11292456835508347
../../../data/data_ADAM/test/a_noamd/N0008.jpg,a_noamd,a_noamd,True,0.8882704973220825,0.8882704973220825,0.11172951012849808
../../../data/data_ADAM/test/a_noamd/N0009.jpg,a_noamd,a_noamd,True,0.8789160847663879,0.8789160847663879,0.12108390778303146
../../../data/data_ADAM/test/a_noamd/N0010.jpg,a_noamd,a_noamd,True,0.8717139363288879,0.8717139363288879,0.12828600406646729
../../../data/data_ADAM/test/a_noamd/N0011.jpg,a_noamd,a_noamd,True,0.8323253989219666,0.8323253989219666,0.16767466068267822
../../../data/data_ADAM/test/a_noamd/N0012.jpg,a_noamd,a_noamd,True,0.8921198844909668,0.8921198844909668,0.1078801304101944
../../../data/data_ADAM/test/a_noamd/N0013.jpg,a_noamd,a_noamd,True,0.8429782390594482,0.8429782390594482,0.15702171623706818
../../../data/data_ADAM/test/a_noamd/N0014.jpg,a_noamd,a_noamd,True,0.839834988117218,0.839834988117218,0.1601649969816208
../../../data/data_ADAM/test/a_noamd/N0015.jpg,a_noamd,a_noamd,True,0.8725947141647339,0.8725947141647339,0.1274053305387497
../../../data/data_ADAM/test/a_noamd/N0016.jpg,a_noamd,a_noamd,True,0.8572396039962769,0.8572396039962769,0.14276044070720673
../../../data/data_ADAM/test/a_noamd/N0017.jpg,a_noamd,a_noamd,True,0.8883887529373169,0.8883887529373169,0.11161128431558609
../../../data/data_ADAM/test/a_noamd/N0018.jpg,a_noamd,a_noamd,True,0.8551611304283142,0.8551611304283142,0.14483888447284698
../../../data/data_ADAM/test/a_noamd/N0019.jpg,a_noamd,a_noamd,True,0.8577025532722473,0.8577025532722473,0.14229747653007507
../../../data/data_ADAM/test/a_noamd/N0020.jpg,a_noamd,a_noamd,True,0.8827316761016846,0.8827316761016846,0.11726827919483185
../../../data/data_ADAM/test/a_noamd/N0021.jpg,a_noamd,a_noamd,True,0.8796937465667725,0.8796937465667725,0.12030628323554993
../../../data/data_ADAM/test/a_noamd/N0022.jpg,a_noamd,a_noamd,True,0.871097207069397,0.871097207069397,0.12890276312828064
../../../data/data_ADAM/test/a_noamd/N0023.jpg,a_noamd,a_noamd,True,0.6645165681838989,0.6645165681838989,0.3354834318161011
../../../data/data_ADAM/test/a_noamd/N0024.jpg,a_noamd,a_noamd,True,0.5878238081932068,0.5878238081932068,0.4121761918067932
../../../data/data_ADAM/test/a_noamd/N0025.jpg,a_noamd,a_noamd,True,0.8748064041137695,0.8748064041137695,0.12519361078739166
../../../data/data_ADAM/test/a_noamd/N0026.jpg,a_noamd,a_noamd,True,0.8728574514389038,0.8728574514389038,0.1271425187587738
../../../data/data_ADAM/test/a_noamd/N0027.jpg,a_noamd,a_noamd,True,0.8725849986076355,0.8725849986076355,0.1274150013923645
../../../data/data_ADAM/test/a_noamd/N0028.jpg,a_noamd,a_noamd,True,0.8718369603157043,0.8718369603157043,0.12816298007965088
../../../data/data_ADAM/test/a_noamd/N0029.jpg,a_noamd,a_noamd,True,0.8369712829589844,0.8369712829589844,0.16302870213985443
../../../data/data_ADAM/test/a_noamd/N0030.jpg,a_noamd,a_noamd,True,0.8103114366531372,0.8103114366531372,0.18968860805034637
../../../data/data_ADAM/test/a_noamd/N0031.jpg,a_noamd,a_noamd,True,0.9006698131561279,0.9006698131561279,0.09933014959096909
../../../data/data_ADAM/test/a_noamd/N0032.jpg,a_noamd,a_noamd,True,0.8949451446533203,0.8949451446533203,0.10505489259958267
../../../data/data_ADAM/test/a_noamd/N0033.jpg,a_noamd,a_noamd,True,0.8432306051254272,0.8432306051254272,0.15676937997341156
../../../data/data_ADAM/test/a_noamd/N0034.jpg,a_noamd,a_noamd,True,0.8764877319335938,0.8764877319335938,0.12351226061582565
../../../data/data_ADAM/test/a_noamd/N0035.jpg,a_noamd,a_noamd,True,0.8725008368492126,0.8725008368492126,0.12749916315078735
../../../data/data_ADAM/test/a_noamd/N0036.jpg,a_noamd,a_noamd,True,0.8700377345085144,0.8700377345085144,0.12996232509613037
../../../data/data_ADAM/test/a_noamd/N0037.jpg,a_noamd,a_noamd,True,0.8855043649673462,0.8855043649673462,0.11449556052684784
../../../data/data_ADAM/test/a_noamd/N0038.jpg,a_noamd,a_noamd,True,0.871564507484436,0.871564507484436,0.1284354329109192
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,b_amd,False,0.7366684675216675,0.2633315324783325,0.7366684675216675
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,b_amd,False,0.7627288103103638,0.23727121949195862,0.7627288103103638
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,b_amd,False,0.794579803943634,0.20542018115520477,0.794579803943634
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,a_noamd,True,0.6474878191947937,0.6474878191947937,0.3525121808052063
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,b_amd,False,0.5053760409355164,0.49462395906448364,0.5053760409355164
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,True,0.8810478448867798,0.8810478448867798,0.118952177464962
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,True,0.8797760009765625,0.8797760009765625,0.12022396922111511
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,True,0.8854268789291382,0.8854268789291382,0.11457313597202301
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,a_noamd,True,0.8070321083068848,0.8070321083068848,0.19296786189079285
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,True,0.8655804991722107,0.8655804991722107,0.1344195157289505
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,True,0.8665965795516968,0.8665965795516968,0.13340343534946442
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,True,0.887134313583374,0.887134313583374,0.11286570876836777
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,True,0.8711351156234741,0.8711351156234741,0.12886486947536469
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,a_noamd,True,0.8538375496864319,0.8538375496864319,0.1461624801158905
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,a_noamd,True,0.8285409212112427,0.8285409212112427,0.17145906388759613
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,True,0.8673754334449768,0.8673754334449768,0.132624551653862
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,True,0.8926181197166443,0.8926181197166443,0.10738188773393631
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,True,0.8739883303642273,0.8739883303642273,0.1260116994380951
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,True,0.8864010572433472,0.8864010572433472,0.11359894275665283
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,True,0.8856751918792725,0.8856751918792725,0.11432482302188873
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,True,0.7781936526298523,0.7781936526298523,0.22180631756782532
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,True,0.8717142939567566,0.8717142939567566,0.12828569114208221
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,True,0.8807662725448608,0.8807662725448608,0.11923376470804214
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,True,0.8758363127708435,0.8758363127708435,0.1241636797785759
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,True,0.88289874792099,0.88289874792099,0.1171012744307518
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,True,0.8831559419631958,0.8831559419631958,0.116844043135643
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,True,0.8865306973457336,0.8865306973457336,0.11346931755542755
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,b_amd,False,0.6357160806655884,0.364283949136734,0.6357160806655884
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,a_noamd,True,0.6680204272270203,0.6680204272270203,0.33197954297065735
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,True,0.8458302021026611,0.8458302021026611,0.15416978299617767
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,True,0.8622595071792603,0.8622595071792603,0.13774049282073975
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,True,0.8900590538978577,0.8900590538978577,0.10994097590446472
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,True,0.90975421667099,0.90975421667099,0.0902458131313324
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,True,0.9059838652610779,0.9059838652610779,0.09401615709066391
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,True,0.9124886989593506,0.9124886989593506,0.087511345744133
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,True,0.9010038375854492,0.9010038375854492,0.09899619221687317
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,True,0.8966640830039978,0.8966640830039978,0.10333593934774399
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,True,0.8974118232727051,0.8974118232727051,0.10258819162845612
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,True,0.8898923993110657,0.8898923993110657,0.11010758578777313
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,True,0.8901836276054382,0.8901836276054382,0.10981633514165878
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,True,0.8769620060920715,0.8769620060920715,0.12303797155618668
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,True,0.8825756311416626,0.8825756311416626,0.11742429435253143
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,True,0.8970952033996582,0.8970952033996582,0.10290481150150299
../../../data/data_ADAM/test/a_noamd/N0082.jpg,a_noamd,a_noamd,True,0.8895323872566223,0.8895323872566223,0.1104675903916359
../../../data/data_ADAM/test/a_noamd/N0083.jpg,a_noamd,a_noamd,True,0.8957540988922119,0.8957540988922119,0.10424589365720749
../../../data/data_ADAM/test/a_noamd/N0084.jpg,a_noamd,a_noamd,True,0.8630961775779724,0.8630961775779724,0.13690374791622162
../../../data/data_ADAM/test/a_noamd/N0085.jpg,a_noamd,a_noamd,True,0.8278993368148804,0.8278993368148804,0.1721007078886032
../../../data/data_ADAM/test/a_noamd/N0086.jpg,a_noamd,a_noamd,True,0.7201483845710754,0.7201483845710754,0.27985161542892456
../../../data/data_ADAM/test/a_noamd/N0087.jpg,a_noamd,a_noamd,True,0.8416625261306763,0.8416625261306763,0.1583375185728073
../../../data/data_ADAM/test/a_noamd/N0088.jpg,a_noamd,a_noamd,True,0.8592629432678223,0.8592629432678223,0.14073699712753296
../../../data/data_ADAM/test/a_noamd/N0089.jpg,a_noamd,a_noamd,True,0.9041183590888977,0.9041183590888977,0.0958816409111023
../../../data/data_ADAM/test/a_noamd/N0090.jpg,a_noamd,a_noamd,True,0.8963631987571716,0.8963631987571716,0.10363681614398956
../../../data/data_ADAM/test/a_noamd/N0091.jpg,a_noamd,a_noamd,True,0.9138736724853516,0.9138736724853516,0.08612638711929321
../../../data/data_ADAM/test/a_noamd/N0092.jpg,a_noamd,a_noamd,True,0.9076876640319824,0.9076876640319824,0.09231232106685638
../../../data/data_ADAM/test/a_noamd/N0093.jpg,a_noamd,a_noamd,True,0.8962289690971375,0.8962289690971375,0.10377101600170135
../../../data/data_ADAM/test/a_noamd/N0094.jpg,a_noamd,a_noamd,True,0.8901891708374023,0.8901891708374023,0.10981084406375885
../../../data/data_ADAM/test/a_noamd/N0095.jpg,a_noamd,a_noamd,True,0.9079936146736145,0.9079936146736145,0.0920063704252243
../../../data/data_ADAM/test/a_noamd/N0096.jpg,a_noamd,a_noamd,True,0.8997388482093811,0.8997388482093811,0.10026120394468307
../../../data/data_ADAM/test/a_noamd/N0097.jpg,a_noamd,a_noamd,True,0.7486190795898438,0.7486190795898438,0.25138092041015625
../../../data/data_ADAM/test/a_noamd/N0098.jpg,a_noamd,a_noamd,True,0.843515932559967,0.843515932559967,0.15648408234119415
../../../data/data_ADAM/test/a_noamd/N0099.jpg,a_noamd,a_noamd,True,0.8393064737319946,0.8393064737319946,0.16069352626800537
../../../data/data_ADAM/test/a_noamd/N0100.jpg,a_noamd,a_noamd,True,0.8654569983482361,0.8654569983482361,0.13454295694828033
../../../data/data_ADAM/test/a_noamd/N0101.jpg,a_noamd,a_noamd,True,0.8306892514228821,0.8306892514228821,0.16931073367595673
../../../data/data_ADAM/test/a_noamd/N0102.jpg,a_noamd,a_noamd,True,0.890488862991333,0.890488862991333,0.10951115190982819
../../../data/data_ADAM/test/a_noamd/N0103.jpg,a_noamd,a_noamd,True,0.8936704397201538,0.8936704397201538,0.10632956027984619
../../../data/data_ADAM/test/a_noamd/N0104.jpg,a_noamd,a_noamd,True,0.8910307288169861,0.8910307288169861,0.1089693084359169
../../../data/data_ADAM/test/a_noamd/N0105.jpg,a_noamd,a_noamd,True,0.8726375699043274,0.8726375699043274,0.127362459897995
../../../data/data_ADAM/test/a_noamd/N0106.jpg,a_noamd,a_noamd,True,0.8497937321662903,0.8497937321662903,0.1502063125371933
../../../data/data_ADAM/test/a_noamd/N0107.jpg,a_noamd,a_noamd,True,0.846420168876648,0.846420168876648,0.15357986092567444
../../../data/data_ADAM/test/a_noamd/N0108.jpg,a_noamd,a_noamd,True,0.8586835265159607,0.8586835265159607,0.1413165181875229
../../../data/data_ADAM/test/a_noamd/N0109.jpg,a_noamd,a_noamd,True,0.85966557264328,0.85966557264328,0.14033441245555878
../../../data/data_ADAM/test/a_noamd/N0110.jpg,a_noamd,a_noamd,True,0.8863862752914429,0.8863862752914429,0.11361377686262131
../../../data/data_ADAM/test/a_noamd/N0111.jpg,a_noamd,a_noamd,True,0.8852131962776184,0.8852131962776184,0.11478681862354279
../../../data/data_ADAM/test/a_noamd/N0112.jpg,a_noamd,a_noamd,True,0.8493679761886597,0.8493679761886597,0.15063202381134033
../../../data/data_ADAM/test/a_noamd/N0113.jpg,a_noamd,a_noamd,True,0.8878895044326782,0.8878895044326782,0.11211042106151581
../../../data/data_ADAM/test/a_noamd/N0114.jpg,a_noamd,a_noamd,True,0.8478937745094299,0.8478937745094299,0.15210627019405365
../../../data/data_ADAM/test/a_noamd/N0115.jpg,a_noamd,a_noamd,True,0.7040908932685852,0.7040908932685852,0.29590904712677
../../../data/data_ADAM/test/a_noamd/N0116.jpg,a_noamd,a_noamd,True,0.8912369012832642,0.8912369012832642,0.10876307636499405
../../../data/data_ADAM/test/a_noamd/N0117.jpg,a_noamd,a_noamd,True,0.8830410838127136,0.8830410838127136,0.11695890128612518
../../../data/data_ADAM/test/a_noamd/N0118.jpg,a_noamd,a_noamd,True,0.8774186968803406,0.8774186968803406,0.12258127331733704
../../../data/data_ADAM/test/a_noamd/N0119.jpg,a_noamd,a_noamd,True,0.8850736021995544,0.8850736021995544,0.11492638289928436
../../../data/data_ADAM/test/a_noamd/N0120.jpg,a_noamd,a_noamd,True,0.8695754408836365,0.8695754408836365,0.1304246038198471
../../../data/data_ADAM/test/a_noamd/N0121.jpg,a_noamd,a_noamd,True,0.8595975637435913,0.8595975637435913,0.14040249586105347
../../../data/data_ADAM/test/a_noamd/N0122.jpg,a_noamd,a_noamd,True,0.6987665891647339,0.6987665891647339,0.30123335123062134
../../../data/data_ADAM/test/a_noamd/N0123.jpg,a_noamd,a_noamd,True,0.8476148247718811,0.8476148247718811,0.1523851603269577
../../../data/data_ADAM/test/a_noamd/N0124.jpg,a_noamd,a_noamd,True,0.8749746084213257,0.8749746084213257,0.12502539157867432
../../../data/data_ADAM/test/a_noamd/N0125.jpg,a_noamd,a_noamd,True,0.8774149417877197,0.8774149417877197,0.12258510291576385
../../../data/data_ADAM/test/a_noamd/N0126.jpg,a_noamd,a_noamd,True,0.8782155513763428,0.8782155513763428,0.12178438901901245
../../../data/data_ADAM/test/a_noamd/N0127.jpg,a_noamd,a_noamd,True,0.6622175574302673,0.6622175574302673,0.3377823829650879
../../../data/data_ADAM/test/a_noamd/N0128.jpg,a_noamd,b_amd,False,0.5460450053215027,0.45395493507385254,0.5460450053215027
../../../data/data_ADAM/test/a_noamd/N0129.jpg,a_noamd,a_noamd,True,0.5530956983566284,0.5530956983566284,0.4469042718410492
../../../data/data_ADAM/test/a_noamd/N0130.jpg,a_noamd,a_noamd,True,0.871181070804596,0.871181070804596,0.12881889939308167
../../../data/data_ADAM/test/a_noamd/N0131.jpg,a_noamd,a_noamd,True,0.8711916208267212,0.8711916208267212,0.1288084238767624
../../../data/data_ADAM/test/a_noamd/N0132.jpg,a_noamd,a_noamd,True,0.8726915717124939,0.8726915717124939,0.1273084133863449
../../../data/data_ADAM/test/a_noamd/N0133.jpg,a_noamd,a_noamd,True,0.857056200504303,0.857056200504303,0.1429438441991806
../../../data/data_ADAM/test/a_noamd/N0134.jpg,a_noamd,a_noamd,True,0.8913515210151672,0.8913515210151672,0.10864844918251038
../../../data/data_ADAM/test/a_noamd/N0135.jpg,a_noamd,a_noamd,True,0.8873916268348694,0.8873916268348694,0.11260833591222763
../../../data/data_ADAM/test/a_noamd/N0136.jpg,a_noamd,a_noamd,True,0.8861799836158752,0.8861799836158752,0.11382007598876953
../../../data/data_ADAM/test/a_noamd/N0137.jpg,a_noamd,a_noamd,True,0.8855401873588562,0.8855401873588562,0.11445983499288559
../../../data/data_ADAM/test/a_noamd/N0138.jpg,a_noamd,a_noamd,True,0.8748543858528137,0.8748543858528137,0.1251455396413803
../../../data/data_ADAM/test/a_noamd/N0139.jpg,a_noamd,a_noamd,True,0.8865737915039062,0.8865737915039062,0.11342623084783554
../../../data/data_ADAM/test/a_noamd/N0140.jpg,a_noamd,a_noamd,True,0.8854625225067139,0.8854625225067139,0.11453753709793091
../../../data/data_ADAM/test/a_noamd/N0141.jpg,a_noamd,a_noamd,True,0.8754740953445435,0.8754740953445435,0.12452587485313416
../../../data/data_ADAM/test/a_noamd/N0142.jpg,a_noamd,a_noamd,True,0.8619648218154907,0.8619648218154907,0.1380351483821869
../../../data/data_ADAM/test/a_noamd/N0143.jpg,a_noamd,a_noamd,True,0.883107602596283,0.883107602596283,0.11689238250255585
../../../data/data_ADAM/test/a_noamd/N0144.jpg,a_noamd,a_noamd,True,0.8681586384773254,0.8681586384773254,0.13184139132499695
../../../data/data_ADAM/test/a_noamd/N0145.jpg,a_noamd,a_noamd,True,0.8750268816947937,0.8750268816947937,0.12497314065694809
../../../data/data_ADAM/test/a_noamd/N0146.jpg,a_noamd,a_noamd,True,0.8648552298545837,0.8648552298545837,0.13514478504657745
../../../data/data_ADAM/test/a_noamd/N0147.jpg,a_noamd,a_noamd,True,0.8619648218154907,0.8619648218154907,0.1380351483821869
../../../data/data_ADAM/test/a_noamd/N0148.jpg,a_noamd,a_noamd,True,0.883107602596283,0.883107602596283,0.11689238250255585
../../../data/data_ADAM/test/a_noamd/N0149.jpg,a_noamd,a_noamd,True,0.8681586384773254,0.8681586384773254,0.13184139132499695
../../../data/data_ADAM/test/a_noamd/N0150.jpg,a_noamd,a_noamd,True,0.8478347659111023,0.8478347659111023,0.15216518938541412
../../../data/data_ADAM/test/a_noamd/N0151.jpg,a_noamd,a_noamd,True,0.8458779454231262,0.8458779454231262,0.15412208437919617
../../../data/data_ADAM/test/a_noamd/N0152.jpg,a_noamd,a_noamd,True,0.7956425547599792,0.7956425547599792,0.20435747504234314
../../../data/data_ADAM/test/a_noamd/N0153.jpg,a_noamd,a_noamd,True,0.7836573719978333,0.7836573719978333,0.21634258329868317
../../../data/data_ADAM/test/a_noamd/N0154.jpg,a_noamd,a_noamd,True,0.8580104112625122,0.8580104112625122,0.14198966324329376
../../../data/data_ADAM/test/a_noamd/N0155.jpg,a_noamd,a_noamd,True,0.8505073189735413,0.8505073189735413,0.14949269592761993
../../../data/data_ADAM/test/a_noamd/N0156.jpg,a_noamd,a_noamd,True,0.8686438202857971,0.8686438202857971,0.1313561499118805
../../../data/data_ADAM/test/a_noamd/N0157.jpg,a_noamd,a_noamd,True,0.8891233801841736,0.8891233801841736,0.11087660491466522
../../../data/data_ADAM/test/a_noamd/N0158.jpg,a_noamd,a_noamd,True,0.8859943747520447,0.8859943747520447,0.11400562524795532
../../../data/data_ADAM/test/a_noamd/N0159.jpg,a_noamd,a_noamd,True,0.8912026286125183,0.8912026286125183,0.10879737883806229
../../../data/data_ADAM/test/a_noamd/N0160.jpg,a_noamd,a_noamd,True,0.8907422423362732,0.8907422423362732,0.1092577874660492
../../../data/data_ADAM/test/a_noamd/N0161.jpg,a_noamd,a_noamd,True,0.814896821975708,0.814896821975708,0.18510322272777557
../../../data/data_ADAM/test/a_noamd/N0162.jpg,a_noamd,a_noamd,True,0.5022227168083191,0.5022227168083191,0.4977772533893585
../../../data/data_ADAM/test/a_noamd/N0163.jpg,a_noamd,a_noamd,True,0.6184544563293457,0.6184544563293457,0.3815455436706543
../../../data/data_ADAM/test/a_noamd/N0164.jpg,a_noamd,a_noamd,True,0.8957041501998901,0.8957041501998901,0.10429584234952927
../../../data/data_ADAM/test/a_noamd/N0165.jpg,a_noamd,a_noamd,True,0.8626847863197327,0.8626847863197327,0.13731518387794495
../../../data/data_ADAM/test/a_noamd/N0166.jpg,a_noamd,a_noamd,True,0.8956731557846069,0.8956731557846069,0.10432685166597366
../../../data/data_ADAM/test/a_noamd/N0167.jpg,a_noamd,a_noamd,True,0.8670088648796082,0.8670088648796082,0.13299116492271423
../../../data/data_ADAM/test/a_noamd/N0168.jpg,a_noamd,a_noamd,True,0.8616078495979309,0.8616078495979309,0.1383921056985855
../../../data/data_ADAM/test/a_noamd/N0169.jpg,a_noamd,a_noamd,True,0.5253088474273682,0.5253088474273682,0.47469115257263184
../../../data/data_ADAM/test/a_noamd/N0170.jpg,a_noamd,a_noamd,True,0.8923957943916321,0.8923957943916321,0.10760422050952911
../../../data/data_ADAM/test/a_noamd/N0171.jpg,a_noamd,a_noamd,True,0.8960868716239929,0.8960868716239929,0.10391315072774887
../../../data/data_ADAM/test/a_noamd/N0172.jpg,a_noamd,a_noamd,True,0.8907029032707214,0.8907029032707214,0.10929711163043976
../../../data/data_ADAM/test/a_noamd/N0173.jpg,a_noamd,a_noamd,True,0.8641439080238342,0.8641439080238342,0.1358560472726822
../../../data/data_ADAM/test/a_noamd/N0174.jpg,a_noamd,a_noamd,True,0.64309161901474,0.64309161901474,0.35690838098526
../../../data/data_ADAM/test/a_noamd/N0175.jpg,a_noamd,a_noamd,True,0.7990016341209412,0.7990016341209412,0.20099838078022003
../../../data/data_ADAM/test/a_noamd/N0176.jpg,a_noamd,a_noamd,True,0.8774747848510742,0.8774747848510742,0.12252523005008698
../../../data/data_ADAM/test/a_noamd/N0177.jpg,a_noamd,a_noamd,True,0.8865925669670105,0.8865925669670105,0.1134074479341507
../../../data/data_ADAM/test/a_noamd/N0178.jpg,a_noamd,a_noamd,True,0.8835518956184387,0.8835518956184387,0.11644813418388367
