filename,anormal_prob,cglaucoma_prob,predicted_label
image_001_170.jpg,0.9421529769897461,0.05784699320793152,anormal
image_002_202.jpg,0.9296931028366089,0.07030690461397171,anormal
image_003_50.jpg,0.9417678713798523,0.058232128620147705,anormal
image_004_65.jpg,0.9246532917022705,0.07534676790237427,anormal
image_005_13.jpg,0.957503080368042,0.042496874928474426,anormal
image_006_4.jpg,0.9076937437057495,0.09230625629425049,anormal
image_007_5.jpg,0.9478026628494263,0.052197374403476715,anormal
image_008_116.jpg,0.9532108306884766,0.04678913950920105,anormal
image_009_125.jpg,0.9592209458351135,0.040779076516628265,anormal
image_010_41.jpg,0.953007698059082,0.04699227586388588,anormal
image_011_214.jpg,0.9441962838172913,0.05580374225974083,anormal
image_012_56.jpg,0.934312105178833,0.06568790227174759,anormal
image_013_71.jpg,0.9453843235969543,0.05461562052369118,anormal
image_014_59.jpg,0.9584802985191345,0.041519712656736374,anormal
image_015_209.jpg,0.9564608335494995,0.043539147824048996,anormal
image_016_82.jpg,0.9600160717964172,0.03998395428061485,anormal
image_017_93.jpg,0.9152172803878784,0.0847826823592186,anormal
image_018_120.jpg,0.8927072286605835,0.10729276388883591,anormal
image_019_168.jpg,0.937904953956604,0.0620950423181057,anormal
image_020_10.jpg,0.9541280269622803,0.04587197303771973,anormal
image_021_26.jpg,0.9431617856025696,0.05683822184801102,anormal
image_022_55.jpg,0.9663200378417969,0.033679939806461334,anormal
image_023_103.jpg,0.925162136554718,0.074837826192379,anormal
image_024_200.jpg,0.9584723114967346,0.04152771085500717,anormal
image_025_99.jpg,0.9503939151763916,0.0496060848236084,anormal
image_026_146.jpg,0.9545186758041382,0.04548126086592674,anormal
image_027_32.jpg,0.950867235660553,0.04913279786705971,anormal
image_028_96.jpg,0.9537505507469177,0.04624949023127556,anormal
image_029_217.jpg,0.9498909115791321,0.05010908097028732,anormal
image_030_219.jpg,0.9443869590759277,0.05561300367116928,anormal
image_031_49.jpg,0.9500604271888733,0.04993962496519089,anormal
image_032_39.jpg,0.9504883289337158,0.04951167479157448,anormal
image_033_187.jpg,0.683893084526062,0.3161068856716156,anormal
image_034_36.jpg,0.9558095335960388,0.044190406799316406,anormal
image_035_160.jpg,0.9241234660148621,0.07587654143571854,anormal
image_036_25.jpg,0.9329882264137268,0.06701181083917618,anormal
image_037_178.jpg,0.9634055495262146,0.036594465374946594,anormal
image_038_95.jpg,0.9404948949813843,0.05950510874390602,anormal
image_039_12.jpg,0.9515514969825745,0.04844849929213524,anormal
image_040_16.jpg,0.9502851366996765,0.049714844673871994,anormal
image_041_108.jpg,0.3454672694206238,0.6545327305793762,cglaucoma
image_042_63.jpg,0.9559009075164795,0.0440991036593914,anormal
image_043_54.jpg,0.9297910332679749,0.07020904123783112,anormal
image_044_70.jpg,0.9515677094459534,0.048432253301143646,anormal
image_045_182.jpg,0.9542666673660278,0.04573334753513336,anormal
image_046_64.jpg,0.8365147709846497,0.16348516941070557,anormal
image_047_143.jpg,0.5345016121864319,0.4654983878135681,anormal
image_048_130.jpg,0.9167950749397278,0.0832049548625946,anormal
image_049_105.jpg,0.87803053855896,0.12196945399045944,anormal
image_050_163.jpg,0.7749025225639343,0.22509747743606567,anormal
image_051_190.jpg,0.9393495917320251,0.060650452971458435,anormal
image_052_3.jpg,0.9365518689155579,0.06344816088676453,anormal
image_053_136.jpg,0.9352806806564331,0.06471935659646988,anormal
image_054_158.jpg,0.959613025188446,0.04038696363568306,anormal
image_055_139.jpg,0.937098503112793,0.06290142983198166,anormal
image_056_142.jpg,0.9545302987098694,0.04546971991658211,anormal
image_057_109.jpg,0.9329447150230408,0.06705527752637863,anormal
image_058_118.jpg,0.9573155045509338,0.04268456622958183,anormal
image_059_220.jpg,0.9371100664138794,0.06288999319076538,anormal
image_060_79.jpg,0.9588071703910828,0.04119283705949783,anormal
