filename,predicted_class,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr
20051020_43808_0100_PP_967.png,anodr,0.59537184,0.08208028,0.1746284,0.08518631,0.06273317
20051020_44261_0100_PP_1191.png,anodr,0.59169066,0.08278224,0.17345853,0.08769058,0.06437799
20051020_44284_0100_PP_502.png,anodr,0.5882163,0.08167895,0.1803965,0.08539954,0.06430871
20051020_44338_0100_PP_547.png,anodr,0.5927541,0.08262227,0.17323098,0.08737557,0.06401708
20051020_44400_0100_PP_920.png,anodr,0.6010969,0.081599005,0.17112319,0.0844403,0.061740518
20051020_44431_0100_PP_514.png,anodr,0.59185576,0.08160233,0.17717317,0.08568232,0.0636864
20051020_44692_0100_PP_419.png,anodr,0.60259545,0.08172422,0.17063133,0.08381383,0.06123518
20051020_44714_0100_PP_1199.png,anodr,0.5956194,0.08257106,0.17290322,0.08601722,0.06288909
20051020_44982_0100_PP_486.png,anodr,0.5957531,0.0826934,0.17271388,0.08598908,0.062850565
20051020_56791_0100_PP_1185.png,anodr,0.6054664,0.081176974,0.16945998,0.08321441,0.06068214
20051020_57157_0100_PP_971.png,anodr,0.6067294,0.08108309,0.16928054,0.08264252,0.060264368
20051020_57967_0100_PP_829.png,anodr,0.59855086,0.082440645,0.171936,0.085001074,0.06207145
20051020_58065_0100_PP_561.png,anodr,0.5947374,0.08264372,0.1736555,0.08596325,0.06300013
20051020_61757_0100_PP_484.png,anodr,0.58675003,0.08271603,0.1793545,0.08662079,0.06455866
20051020_62461_0100_PP_76.png,anodr,0.59742683,0.08168344,0.17330827,0.08505758,0.0625239
20051020_62510_0100_PP_106.png,anodr,0.59559005,0.081770085,0.17414412,0.08549631,0.06299939
20051020_62577_0100_PP_479.png,anodr,0.6018673,0.081771255,0.17176433,0.08337832,0.061218694
20051020_62615_0100_PP_294.png,anodr,0.5960447,0.082510136,0.1733471,0.08552019,0.06257784
20051020_63269_0100_PP_1183.png,anodr,0.597728,0.08211913,0.17223462,0.085460655,0.0624575
20051020_63337_0100_PP_471.png,anodr,0.59439355,0.08239654,0.17343776,0.0864146,0.06335753
20051020_64249_0100_PP_1004.png,anodr,0.6030866,0.08180608,0.17128903,0.083065145,0.06075302
20051020_64388_0100_PP_1194.png,anodr,0.60191804,0.081978045,0.17198417,0.083302036,0.060817737
20051020_64653_0100_PP_124.png,anodr,0.60306776,0.08160756,0.17089163,0.08348356,0.06094949
20051020_64775_0100_PP_480.png,anodr,0.5891385,0.08165986,0.1795682,0.08550482,0.06412864
20051020_64836_0100_PP_1270.png,anodr,0.58849233,0.08146147,0.18060842,0.0852921,0.064145654
20051021_36380_0100_PP_135.png,anodr,0.5995748,0.0820966,0.17083463,0.085295245,0.06219875
20051021_36476_0100_PP_1243.png,anodr,0.5970567,0.08246566,0.17111352,0.08642163,0.06294251
20051021_39845_0100_PP_315.png,anodr,0.5915094,0.08297992,0.17461729,0.086992584,0.06390082
20051021_39914_0100_PP_1352.png,anodr,0.59408104,0.082778156,0.17284094,0.08674043,0.06355943
20051021_51418_0100_PP_18.png,anodr,0.5923851,0.08238896,0.17350587,0.08753151,0.06418862
20051021_51476_0100_PP_150.png,anodr,0.6029817,0.08183106,0.17060108,0.08362555,0.060960673
20051021_51936_0100_PP_1379.png,anodr,0.60228485,0.081878915,0.17117287,0.08351467,0.061148744
20051021_51994_0100_PP_1283.png,anodr,0.5860973,0.08227463,0.18081601,0.0860892,0.064722784
20051021_57798_0100_PP_1322.png,anodr,0.6011221,0.08174893,0.17153178,0.08404927,0.061547935
20051021_57862_0100_PP_372.png,anodr,0.60321367,0.08149222,0.17038317,0.083752386,0.061158545
20051021_57975_0100_PP_517.png,anodr,0.5979225,0.081907675,0.1729749,0.08487594,0.062318906
20051021_58035_0100_PP_1138.png,anodr,0.59710664,0.082179844,0.17316285,0.085213386,0.062337294
20051021_58388_0100_PP_1300.png,anodr,0.6012754,0.08162648,0.17173427,0.083794415,0.061569463
20051021_58522_0100_PP_50.png,anodr,0.59098524,0.08251421,0.17668629,0.08615944,0.06365479
20051109_57843_0400_PP_1109.png,anodr,0.5959418,0.08221693,0.17262775,0.08617672,0.06303681
20051109_59969_0400_PP_1079.png,anodr,0.5926598,0.08262353,0.17442948,0.08663628,0.063650966
20051109_60031_0400_PP_528.png,anodr,0.5913754,0.08263027,0.17495292,0.08697881,0.06406257
20051109_60136_0400_PP_905.png,anodr,0.59447926,0.08266475,0.17396368,0.08580076,0.063091524
20051110_33960_0400_PP_35.png,anodr,0.5964847,0.08263769,0.17316607,0.08522337,0.062488202
20051110_34013_0400_PP_151.png,anodr,0.6000966,0.081814654,0.17311405,0.083675236,0.061299488
20051110_35239_0400_PP_836.png,anodr,0.5992389,0.081760585,0.17276853,0.08442462,0.061807413
20051110_35279_0400_PP_1033.png,anodr,0.59942013,0.08199341,0.17245607,0.08430207,0.061828297
20051110_35332_0400_PP_497.png,anodr,0.58977973,0.08203052,0.1776993,0.08637252,0.064117946
20051110_37992_0400_PP_1043.png,anodr,0.59804493,0.08211607,0.1730384,0.08459204,0.062208552
20051110_38111_0400_PP_429.png,anodr,0.59558976,0.0816685,0.17180765,0.08710171,0.06383243
20051110_38156_0400_PP_477.png,anodr,0.59576625,0.08157297,0.17502382,0.08483566,0.062801294
20051110_38280_0400_PP_83.png,anodr,0.59697133,0.08246357,0.17244114,0.08562232,0.062501684
20051110_38313_0400_PP_1041.png,anodr,0.58825845,0.08118844,0.181505,0.084787,0.064261116
20051110_38352_0400_PP_934.png,anodr,0.60245234,0.08156118,0.17053366,0.083961844,0.061490994
20051110_38472_0400_PP_1127.png,anodr,0.59847796,0.08188009,0.17331186,0.084377766,0.061952345
20051110_38507_0400_PP_1190.png,anodr,0.597577,0.082067356,0.17258438,0.085317664,0.062453665
20051116_43388_0400_PP_344.png,anodr,0.59903,0.08146355,0.17305504,0.08444285,0.062008567
20051116_43585_0400_PP_950.png,anodr,0.596141,0.081591666,0.17475778,0.08483473,0.062674806
20051116_43710_0400_PP_95.png,anodr,0.60051894,0.08187959,0.1726376,0.08357947,0.061384372
20051116_43721_0400_PP_363.png,anodr,0.60390604,0.08085296,0.16899928,0.0845885,0.06165321
20051116_43785_0400_PP_445.png,anodr,0.601454,0.0819563,0.17213972,0.083340935,0.06110906
20051116_43801_0400_PP_325.png,anodr,0.5986822,0.08212166,0.17166519,0.085180715,0.062350255
20051116_44648_0400_PP_1036.png,anodr,0.59307307,0.082468405,0.17418556,0.086676486,0.06359652
20051117_37042_0400_PP_1119.png,anodr,0.5929434,0.08244765,0.17248788,0.0878044,0.06431673
20051117_37051_0400_PP_1136.png,anodr,0.5970457,0.08235761,0.17212895,0.08577389,0.062693894
20051117_37078_0400_PP_559.png,anodr,0.60107476,0.0814698,0.1723463,0.08376588,0.06134322
20051117_37100_0400_PP_1083.png,anodr,0.5931474,0.08236845,0.17478055,0.08627983,0.06342377
20051117_37130_0400_PP_938.png,anodr,0.596578,0.08143986,0.17417073,0.08506814,0.06274324
20051117_37155_0400_PP_84.png,anodr,0.5970337,0.081752144,0.17345214,0.08512163,0.06264041
20051117_37185_0400_PP_404.png,anodr,0.6002783,0.08169709,0.17191026,0.08437244,0.06174192
20051117_37321_0400_PP_947.png,anodr,0.6006147,0.08151189,0.17162833,0.08446456,0.061780527
20051130_53586_0400_PP_1121.png,anodr,0.58832663,0.08250025,0.17769851,0.08686307,0.06461151
20051130_53623_0400_PP_894.png,anodr,0.592544,0.082877204,0.17400154,0.08692415,0.063653044
20051130_53663_0400_PP_510.png,anodr,0.6071854,0.08108319,0.16954228,0.08216586,0.060023196
20051130_53991_0400_PP_277.png,anodr,0.59422356,0.08235769,0.17378217,0.08633354,0.06330308
20051130_54030_0400_PP_946.png,anodr,0.59397566,0.08217544,0.17503597,0.085664056,0.06314885
20051130_54077_0400_PP_1117.png,anodr,0.5968644,0.08141233,0.17496578,0.08438234,0.06237515
20051130_54121_0400_PP_1281.png,anodr,0.59747463,0.08116769,0.17485891,0.08415642,0.062342376
20051130_54257_0400_PP_506.png,anodr,0.6009706,0.08129528,0.17142628,0.08443645,0.06187141
20051130_54301_0400_PP_93.png,anodr,0.60172415,0.08147207,0.17159784,0.08383077,0.061375152
20051130_54323_0400_PP_978.png,anodr,0.59410423,0.08237294,0.17377932,0.08633654,0.06340697
20051130_54476_0400_PP_394.png,anodr,0.5997332,0.08169778,0.17197998,0.08469799,0.061891116
20051130_54498_0400_PP_1217.png,anodr,0.5992192,0.08195231,0.17231153,0.08461521,0.06190177
20051130_54595_0400_PP_940.png,anodr,0.5846251,0.08160246,0.18491368,0.08447098,0.06438771
20051130_54802_0400_PP_550.png,anodr,0.59396845,0.08205277,0.17512375,0.085673206,0.0631819
20051130_54846_0400_PP_289.png,anodr,0.5919148,0.08271555,0.17471662,0.0868459,0.06380719
20051130_54943_0400_PP_1044.png,anodr,0.59712446,0.08199479,0.17379571,0.08476961,0.0623155
20051130_54956_0400_PP_875.png,anodr,0.60992914,0.08067476,0.16802706,0.08179757,0.059571445
20051130_55004_0400_PP_1259.png,anodr,0.5918026,0.082416974,0.17480522,0.08691361,0.06406151
20051130_55012_0400_PP_865.png,anodr,0.59578323,0.08228187,0.17394643,0.085305616,0.06268286
20051130_55037_0400_PP_443.png,anodr,0.5923402,0.08245922,0.17463987,0.08676896,0.06379178
20051130_55048_0400_PP_921.png,anodr,0.600746,0.082023956,0.1720752,0.08390022,0.061254643
20051130_55074_0400_PP_986.png,anodr,0.5934762,0.08179851,0.1761696,0.085252576,0.06330312
20051130_55086_0400_PP_1152.png,anodr,0.59008294,0.08178353,0.17825137,0.08576291,0.06411924
