filename,a_noamd_score,b_amd_score,predicted_class
N0001.jpg,0.6439452767372131,0.35605472326278687,a_noamd
N0002.jpg,0.8017030358314514,0.1982969492673874,a_noamd
N0003.jpg,0.6092953681945801,0.3907046616077423,a_noamd
N0004.jpg,0.5743318200111389,0.42566820979118347,a_noamd
N0005.jpg,0.737205445766449,0.262794554233551,a_noamd
N0006.jpg,0.9330658316612244,0.06693421304225922,a_noamd
N0007.jpg,0.9252299070358276,0.07477004081010818,a_noamd
N0008.jpg,0.9385196566581726,0.06148036569356918,a_noamd
N0009.jpg,0.5136188864707947,0.48638108372688293,a_noamd
N0010.jpg,0.6249804496765137,0.3750195801258087,a_noamd
N0011.jpg,0.5685224533081055,0.43147751688957214,a_noamd
N0012.jpg,0.8776341676712036,0.1223657950758934,a_noamd
N0013.jpg,0.9148249626159668,0.08517511188983917,a_noamd
N0014.jpg,0.917376697063446,0.08262329548597336,a_noamd
N0015.jpg,0.547422468662262,0.45257750153541565,a_noamd
N0016.jpg,0.6217992901802063,0.3782006800174713,a_noamd
N0017.jpg,0.876581609249115,0.12341844290494919,a_noamd
N0018.jpg,0.9059898257255554,0.09401018917560577,a_noamd
N0019.jpg,0.684843897819519,0.31515607237815857,a_noamd
N0020.jpg,0.5538220405578613,0.44617795944213867,a_noamd
N0021.jpg,0.7497290968894958,0.25027090311050415,a_noamd
N0022.jpg,0.45350387692451477,0.5464961528778076,b_amd
N0023.jpg,0.08225394785404205,0.9177460074424744,b_amd
N0024.jpg,0.1030244305729866,0.896975576877594,b_amd
N0025.jpg,0.7050747871398926,0.2949252128601074,a_noamd
N0026.jpg,0.793906033039093,0.20609396696090698,a_noamd
N0027.jpg,0.8105539083480835,0.1894461065530777,a_noamd
N0028.jpg,0.46185103058815,0.5381489396095276,b_amd
N0029.jpg,0.45780327916145325,0.5421967506408691,b_amd
N0030.jpg,0.2567387819290161,0.7432612180709839,b_amd
N0031.jpg,0.8770562410354614,0.12294380366802216,a_noamd
N0032.jpg,0.8586593270301819,0.14134065806865692,a_noamd
N0033.jpg,0.7541915774345398,0.2458084672689438,a_noamd
N0034.jpg,0.8880811929702759,0.1119188517332077,a_noamd
N0035.jpg,0.32380759716033936,0.6761924028396606,b_amd
N0036.jpg,0.27255669236183167,0.7274433374404907,b_amd
N0037.jpg,0.8759462833404541,0.12405373901128769,a_noamd
N0038.jpg,0.5201459527015686,0.4798540472984314,a_noamd
N0039.jpg,0.23375006020069122,0.7662498950958252,b_amd
N0040.jpg,0.07172112166881561,0.9282788634300232,b_amd
N0041.jpg,0.05628819763660431,0.9437118172645569,b_amd
N0042.jpg,0.02748069167137146,0.9725192785263062,b_amd
N0043.jpg,0.05536169931292534,0.9446382522583008,b_amd
N0044.jpg,0.39027249813079834,0.6097275018692017,b_amd
N0045.jpg,0.47332248091697693,0.5266775488853455,b_amd
N0046.jpg,0.918333888053894,0.08166611194610596,a_noamd
N0047.jpg,0.06542547047138214,0.9345744848251343,b_amd
N0048.jpg,0.37822940945625305,0.6217706203460693,b_amd
N0049.jpg,0.5412876009941101,0.4587123990058899,a_noamd
N0050.jpg,0.20063598453998566,0.7993640899658203,b_amd
N0051.jpg,0.4819338023662567,0.5180661678314209,b_amd
N0052.jpg,0.255158007144928,0.744841992855072,b_amd
N0053.jpg,0.4294891953468323,0.5705108046531677,b_amd
N0054.jpg,0.4412817060947418,0.5587182641029358,b_amd
N0055.jpg,0.7798252701759338,0.22017472982406616,a_noamd
N0056.jpg,0.4462081491947174,0.5537918210029602,b_amd
N0057.jpg,0.9302051067352295,0.0697949230670929,a_noamd
N0058.jpg,0.8084455132484436,0.19155442714691162,a_noamd
N0059.jpg,0.9212159514427185,0.07878401130437851,a_noamd
N0060.jpg,0.9522643685340881,0.047735653817653656,a_noamd
N0061.jpg,0.9478657245635986,0.052134253084659576,a_noamd
N0062.jpg,0.951323390007019,0.048676569014787674,a_noamd
N0063.jpg,0.9307735562324524,0.0692264586687088,a_noamd
N0064.jpg,0.9354645609855652,0.0645354762673378,a_noamd
N0065.jpg,0.915658175945282,0.08434179425239563,a_noamd
N0066.jpg,0.057811614125967026,0.9421884417533875,b_amd
N0067.jpg,0.2893214821815491,0.7106785178184509,b_amd
N0068.jpg,0.31658053398132324,0.6834195256233215,b_amd
N0069.jpg,0.9437636137008667,0.05623634159564972,a_noamd
N0070.jpg,0.6785932183265686,0.321406751871109,a_noamd
N0071.jpg,0.8551267385482788,0.1448732316493988,a_noamd
N0072.jpg,0.9368072748184204,0.0631926879286766,a_noamd
N0073.jpg,0.9537512063980103,0.04624880477786064,a_noamd
N0074.jpg,0.9379537105560303,0.06204626336693764,a_noamd
N0075.jpg,0.8471475839614868,0.1528523713350296,a_noamd
N0076.jpg,0.9229697585105896,0.0770302340388298,a_noamd
N0077.jpg,0.8779484629631042,0.12205154448747635,a_noamd
N0078.jpg,0.9205756783485413,0.07942426204681396,a_noamd
N0079.jpg,0.22734065353870392,0.7726593613624573,b_amd
N0080.jpg,0.3260568082332611,0.6739432215690613,b_amd
N0081.jpg,0.879612922668457,0.12038709968328476,a_noamd
N0082.jpg,0.7407373785972595,0.2592626214027405,a_noamd
N0083.jpg,0.7737724781036377,0.22622759640216827,a_noamd
N0084.jpg,0.4169672727584839,0.5830327272415161,b_amd
N0085.jpg,0.17617498338222504,0.8238250017166138,b_amd
N0086.jpg,0.06216002628207207,0.9378399848937988,b_amd
N0087.jpg,0.5152540802955627,0.48474594950675964,a_noamd
N0088.jpg,0.47496601939201355,0.5250340104103088,b_amd
N0089.jpg,0.915280282497406,0.08471965044736862,a_noamd
N0090.jpg,0.8351477384567261,0.1648523211479187,a_noamd
N0091.jpg,0.9058233499526978,0.09417666494846344,a_noamd
N0092.jpg,0.940188467502594,0.05981148034334183,a_noamd
N0093.jpg,0.8718026280403137,0.12819735705852509,a_noamd
N0094.jpg,0.896251380443573,0.1037486270070076,a_noamd
N0095.jpg,0.9117313623428345,0.08826860785484314,a_noamd
N0096.jpg,0.6375951170921326,0.36240488290786743,a_noamd
N0097.jpg,0.03796369209885597,0.9620362520217896,b_amd
N0098.jpg,0.04945112764835358,0.9505488872528076,b_amd
N0099.jpg,0.5817635655403137,0.41823649406433105,a_noamd
