image_name,image_path,true_class,predicted_class,correct,score_anormal,score_cglaucoma
image_001_170.jpg,../../../data/data_VEIRC/test/anormal/image_001_170.jpg,anormal,anormal,True,0.7937461733818054,0.2062537968158722
image_002_202.jpg,../../../data/data_VEIRC/test/anormal/image_002_202.jpg,anormal,anormal,True,0.7938261032104492,0.2061738818883896
image_003_50.jpg,../../../data/data_VEIRC/test/anormal/image_003_50.jpg,anormal,anormal,True,0.793586254119873,0.20641371607780457
image_004_65.jpg,../../../data/data_VEIRC/test/anormal/image_004_65.jpg,anormal,anormal,True,0.7947834730148315,0.20521655678749084
image_005_13.jpg,../../../data/data_VEIRC/test/anormal/image_005_13.jpg,anormal,anormal,True,0.7933462262153625,0.20665378868579865
image_006_4.jpg,../../../data/data_VEIRC/test/anormal/image_006_4.jpg,anormal,anormal,True,0.7937461733818054,0.2062537968158722
image_007_5.jpg,../../../data/data_VEIRC/test/anormal/image_007_5.jpg,anormal,anormal,True,0.7932661771774292,0.20673386752605438
image_008_116.jpg,../../../data/data_VEIRC/test/anormal/image_008_116.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_009_125.jpg,../../../data/data_VEIRC/test/anormal/image_009_125.jpg,anormal,anormal,True,0.7955787181854248,0.2044212818145752
image_010_41.jpg,../../../data/data_VEIRC/test/anormal/image_010_41.jpg,anormal,anormal,True,0.7947037816047668,0.20529620349407196
image_011_214.jpg,../../../data/data_VEIRC/test/anormal/image_011_214.jpg,anormal,anormal,True,0.7949426770210266,0.2050573229789734
image_012_56.jpg,../../../data/data_VEIRC/test/anormal/image_012_56.jpg,anormal,anormal,True,0.7947834730148315,0.20521655678749084
image_013_71.jpg,../../../data/data_VEIRC/test/anormal/image_013_71.jpg,anormal,anormal,True,0.7919015288352966,0.20809844136238098
image_014_59.jpg,../../../data/data_VEIRC/test/anormal/image_014_59.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_015_209.jpg,../../../data/data_VEIRC/test/anormal/image_015_209.jpg,anormal,anormal,True,0.7948630452156067,0.20513691008090973
image_016_82.jpg,../../../data/data_VEIRC/test/anormal/image_016_82.jpg,anormal,anormal,True,0.7947834730148315,0.20521655678749084
image_017_93.jpg,../../../data/data_VEIRC/test/anormal/image_017_93.jpg,anormal,anormal,True,0.7953404188156128,0.20465964078903198
image_018_120.jpg,../../../data/data_VEIRC/test/anormal/image_018_120.jpg,anormal,anormal,True,0.793906033039093,0.20609396696090698
image_019_168.jpg,../../../data/data_VEIRC/test/anormal/image_019_168.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_020_10.jpg,../../../data/data_VEIRC/test/anormal/image_020_10.jpg,anormal,anormal,True,0.793985903263092,0.20601409673690796
image_021_26.jpg,../../../data/data_VEIRC/test/anormal/image_021_26.jpg,anormal,anormal,True,0.7941456437110901,0.2058544158935547
image_022_55.jpg,../../../data/data_VEIRC/test/anormal/image_022_55.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_023_103.jpg,../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,anormal,True,0.7942253947257996,0.20577459037303925
image_024_200.jpg,../../../data/data_VEIRC/test/anormal/image_024_200.jpg,anormal,anormal,True,0.793985903263092,0.20601409673690796
image_025_99.jpg,../../../data/data_VEIRC/test/anormal/image_025_99.jpg,anormal,anormal,True,0.7934262752532959,0.2065737545490265
image_026_146.jpg,../../../data/data_VEIRC/test/anormal/image_026_146.jpg,anormal,anormal,True,0.7932661771774292,0.20673386752605438
image_027_32.jpg,../../../data/data_VEIRC/test/anormal/image_027_32.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_028_96.jpg,../../../data/data_VEIRC/test/anormal/image_028_96.jpg,anormal,anormal,True,0.7947834730148315,0.20521655678749084
image_029_217.jpg,../../../data/data_VEIRC/test/anormal/image_029_217.jpg,anormal,anormal,True,0.7944647073745728,0.20553529262542725
image_030_219.jpg,../../../data/data_VEIRC/test/anormal/image_030_219.jpg,anormal,anormal,True,0.7948630452156067,0.20513691008090973
image_031_49.jpg,../../../data/data_VEIRC/test/anormal/image_031_49.jpg,anormal,anormal,True,0.7937461733818054,0.2062537968158722
image_032_39.jpg,../../../data/data_VEIRC/test/anormal/image_032_39.jpg,anormal,anormal,True,0.7942253947257996,0.20577459037303925
image_033_187.jpg,../../../data/data_VEIRC/test/anormal/image_033_187.jpg,anormal,anormal,True,0.7956580519676208,0.20434190332889557
image_034_36.jpg,../../../data/data_VEIRC/test/anormal/image_034_36.jpg,anormal,anormal,True,0.7951813340187073,0.20481865108013153
image_035_160.jpg,../../../data/data_VEIRC/test/anormal/image_035_160.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_036_25.jpg,../../../data/data_VEIRC/test/anormal/image_036_25.jpg,anormal,anormal,True,0.7955787181854248,0.2044212818145752
image_037_178.jpg,../../../data/data_VEIRC/test/anormal/image_037_178.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_038_95.jpg,../../../data/data_VEIRC/test/anormal/image_038_95.jpg,anormal,anormal,True,0.7933462262153625,0.20665378868579865
image_039_12.jpg,../../../data/data_VEIRC/test/anormal/image_039_12.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_040_16.jpg,../../../data/data_VEIRC/test/anormal/image_040_16.jpg,anormal,anormal,True,0.7948630452156067,0.20513691008090973
image_041_108.jpg,../../../data/data_VEIRC/test/anormal/image_041_108.jpg,anormal,anormal,True,0.7944647073745728,0.20553529262542725
image_042_63.jpg,../../../data/data_VEIRC/test/anormal/image_042_63.jpg,anormal,anormal,True,0.7943849563598633,0.20561504364013672
image_043_54.jpg,../../../data/data_VEIRC/test/anormal/image_043_54.jpg,anormal,anormal,True,0.7935062646865845,0.20649373531341553
image_044_70.jpg,../../../data/data_VEIRC/test/anormal/image_044_70.jpg,anormal,anormal,True,0.7948630452156067,0.20513691008090973
image_045_182.jpg,../../../data/data_VEIRC/test/anormal/image_045_182.jpg,anormal,anormal,True,0.7945444583892822,0.20545557141304016
image_046_64.jpg,../../../data/data_VEIRC/test/anormal/image_046_64.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_047_143.jpg,../../../data/data_VEIRC/test/anormal/image_047_143.jpg,anormal,anormal,True,0.7952608466148376,0.20473910868167877
image_048_130.jpg,../../../data/data_VEIRC/test/anormal/image_048_130.jpg,anormal,anormal,True,0.7946240901947021,0.20537588000297546
image_049_105.jpg,../../../data/data_VEIRC/test/anormal/image_049_105.jpg,anormal,anormal,True,0.7941456437110901,0.2058544158935547
image_050_163.jpg,../../../data/data_VEIRC/test/anormal/image_050_163.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_051_190.jpg,../../../data/data_VEIRC/test/anormal/image_051_190.jpg,anormal,anormal,True,0.7951018214225769,0.2048981785774231
image_052_3.jpg,../../../data/data_VEIRC/test/anormal/image_052_3.jpg,anormal,anormal,True,0.7949426770210266,0.2050573229789734
image_053_136.jpg,../../../data/data_VEIRC/test/anormal/image_053_136.jpg,anormal,anormal,True,0.7948630452156067,0.20513691008090973
image_054_158.jpg,../../../data/data_VEIRC/test/anormal/image_054_158.jpg,anormal,anormal,True,0.7944647073745728,0.20553529262542725
image_055_139.jpg,../../../data/data_VEIRC/test/anormal/image_055_139.jpg,anormal,anormal,True,0.7946240901947021,0.20537588000297546
image_056_142.jpg,../../../data/data_VEIRC/test/anormal/image_056_142.jpg,anormal,anormal,True,0.7934262752532959,0.2065737545490265
image_057_109.jpg,../../../data/data_VEIRC/test/anormal/image_057_109.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_058_118.jpg,../../../data/data_VEIRC/test/anormal/image_058_118.jpg,anormal,anormal,True,0.7935062646865845,0.20649373531341553
image_059_220.jpg,../../../data/data_VEIRC/test/anormal/image_059_220.jpg,anormal,anormal,True,0.7941456437110901,0.2058544158935547
image_060_79.jpg,../../../data/data_VEIRC/test/anormal/image_060_79.jpg,anormal,anormal,True,0.7953404188156128,0.20465964078903198
image_061_44.jpg,../../../data/data_VEIRC/test/anormal/image_061_44.jpg,anormal,anormal,True,0.7948630452156067,0.20513691008090973
image_062_135.jpg,../../../data/data_VEIRC/test/anormal/image_062_135.jpg,anormal,anormal,True,0.7929456830024719,0.20705434679985046
image_063_110.jpg,../../../data/data_VEIRC/test/anormal/image_063_110.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_064_164.jpg,../../../data/data_VEIRC/test/anormal/image_064_164.jpg,anormal,anormal,True,0.7945444583892822,0.20545557141304016
image_065_92.jpg,../../../data/data_VEIRC/test/anormal/image_065_92.jpg,anormal,anormal,True,0.7942253947257996,0.20577459037303925
image_066_218.jpg,../../../data/data_VEIRC/test/anormal/image_066_218.jpg,anormal,anormal,True,0.7944647073745728,0.20553529262542725
image_067_127.jpg,../../../data/data_VEIRC/test/anormal/image_067_127.jpg,anormal,anormal,True,0.793906033039093,0.20609396696090698
image_068_173.jpg,../../../data/data_VEIRC/test/anormal/image_068_173.jpg,anormal,anormal,True,0.7942253947257996,0.20577459037303925
image_069_184.jpg,../../../data/data_VEIRC/test/anormal/image_069_184.jpg,anormal,anormal,True,0.7944647073745728,0.20553529262542725
image_070_212.jpg,../../../data/data_VEIRC/test/anormal/image_070_212.jpg,anormal,anormal,True,0.793985903263092,0.20601409673690796
image_071_154.jpg,../../../data/data_VEIRC/test/anormal/image_071_154.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_072_102.jpg,../../../data/data_VEIRC/test/anormal/image_072_102.jpg,anormal,anormal,True,0.7943052053451538,0.2056947946548462
image_073_179.jpg,../../../data/data_VEIRC/test/anormal/image_073_179.jpg,anormal,anormal,True,0.793906033039093,0.20609396696090698
image_074_37.jpg,../../../data/data_VEIRC/test/anormal/image_074_37.jpg,anormal,anormal,True,0.7945444583892822,0.20545557141304016
image_075_195.jpg,../../../data/data_VEIRC/test/anormal/image_075_195.jpg,anormal,anormal,True,0.7951018214225769,0.2048981785774231
image_076_33.jpg,../../../data/data_VEIRC/test/anormal/image_076_33.jpg,anormal,anormal,True,0.7935062646865845,0.20649373531341553
image_077_201.jpg,../../../data/data_VEIRC/test/anormal/image_077_201.jpg,anormal,anormal,True,0.7959754467010498,0.2040245234966278
image_078_67.jpg,../../../data/data_VEIRC/test/anormal/image_078_67.jpg,anormal,anormal,True,0.7944647073745728,0.20553529262542725
image_079_15.jpg,../../../data/data_VEIRC/test/anormal/image_079_15.jpg,anormal,anormal,True,0.7940657734870911,0.20593424141407013
image_080_157.jpg,../../../data/data_VEIRC/test/anormal/image_080_157.jpg,anormal,anormal,True,0.7941456437110901,0.2058544158935547
image_081_153.jpg,../../../data/data_VEIRC/test/anormal/image_081_153.jpg,anormal,anormal,True,0.793586254119873,0.20641371607780457
image_082_9.jpg,../../../data/data_VEIRC/test/anormal/image_082_9.jpg,anormal,anormal,True,0.7952608466148376,0.20473910868167877
image_083_30.jpg,../../../data/data_VEIRC/test/anormal/image_083_30.jpg,anormal,anormal,True,0.793985903263092,0.20601409673690796
image_084_34.jpg,../../../data/data_VEIRC/test/anormal/image_084_34.jpg,anormal,anormal,True,0.7958961725234985,0.20410384237766266
image_085_61.jpg,../../../data/data_VEIRC/test/anormal/image_085_61.jpg,anormal,anormal,True,0.7953404188156128,0.20465964078903198
image_086_24.jpg,../../../data/data_VEIRC/test/anormal/image_086_24.jpg,anormal,anormal,True,0.7962924242019653,0.2037075310945511
