filename,predicted_class,prob_a_noamd,prob_b_amd
N0001.jpg,a_noamd,0.892,0.1079
N0002.jpg,a_noamd,0.8896,0.11017
N0003.jpg,a_noamd,0.8013,0.1989
N0004.jpg,a_noamd,0.8,0.2004
N0005.jpg,b_amd,0.4985,0.5015
N0006.jpg,a_noamd,0.9136,0.08655
N0007.jpg,a_noamd,0.8716,0.1282
N0008.jpg,a_noamd,0.914,0.086
N0009.jpg,a_noamd,0.8813,0.1189
N0010.jpg,a_noamd,0.6973,0.3027
N0011.jpg,a_noamd,0.8916,0.10846
N0012.jpg,a_noamd,0.9087,0.0913
N0013.jpg,a_noamd,0.8936,0.1062
N0014.jpg,a_noamd,0.8887,0.11145
N0015.jpg,a_noamd,0.7935,0.2064
N0016.jpg,a_noamd,0.8823,0.11755
N0017.jpg,a_noamd,0.915,0.0847
N0018.jpg,a_noamd,0.845,0.1547
N0019.jpg,a_noamd,0.8184,0.1819
N0020.jpg,a_noamd,0.783,0.2166
N0021.jpg,a_noamd,0.691,0.309
N0022.jpg,a_noamd,0.873,0.127
N0023.jpg,a_noamd,0.744,0.256
N0024.jpg,a_noamd,0.5854,0.4148
N0025.jpg,a_noamd,0.898,0.10223
N0026.jpg,a_noamd,0.8296,0.1704
N0027.jpg,a_noamd,0.8896,0.1103
N0028.jpg,a_noamd,0.808,0.192
N0029.jpg,a_noamd,0.8716,0.1284
N0030.jpg,a_noamd,0.821,0.1794
N0031.jpg,a_noamd,0.936,0.0639
N0032.jpg,a_noamd,0.937,0.0632
N0033.jpg,a_noamd,0.9375,0.06274
N0034.jpg,a_noamd,0.937,0.06287
N0035.jpg,a_noamd,0.799,0.2009
N0036.jpg,a_noamd,0.7866,0.2133
N0037.jpg,a_noamd,0.8857,0.1141
N0038.jpg,a_noamd,0.888,0.11194
N0039.jpg,b_amd,0.2091,0.791
N0040.jpg,b_amd,0.05685,0.9434
N0041.jpg,b_amd,0.1385,0.8613
N0042.jpg,b_amd,0.0879,0.912
N0043.jpg,b_amd,0.11163,0.888
N0044.jpg,a_noamd,0.9116,0.08826
N0045.jpg,a_noamd,0.8496,0.1501
N0046.jpg,a_noamd,0.919,0.0812
N0047.jpg,a_noamd,0.831,0.169
N0048.jpg,a_noamd,0.9,0.1001
N0049.jpg,a_noamd,0.863,0.1372
N0050.jpg,a_noamd,0.8823,0.1175
