filename,true_label,predicted_label,true_label_idx,predicted_label_idx,prob_a_noamd,prob_b_amd
a_noamd/N0001.jpg,a_noamd,a_noamd,0,0,0.65524316,0.34475687
a_noamd/N0002.jpg,a_noamd,a_noamd,0,0,0.65562,0.34438005
a_noamd/N0003.jpg,a_noamd,a_noamd,0,0,0.65562755,0.34437242
a_noamd/N0004.jpg,a_noamd,a_noamd,0,0,0.6557874,0.34421256
a_noamd/N0005.jpg,a_noamd,a_noamd,0,0,0.65476376,0.34523627
a_noamd/N0006.jpg,a_noamd,a_noamd,0,0,0.65684336,0.34315667
a_noamd/N0007.jpg,a_noamd,a_noamd,0,0,0.65631354,0.34368646
a_noamd/N0008.jpg,a_noamd,a_noamd,0,0,0.6568989,0.34310105
a_noamd/N0009.jpg,a_noamd,a_noamd,0,0,0.65606916,0.34393078
a_noamd/N0010.jpg,a_noamd,a_noamd,0,0,0.6554499,0.34455007
a_noamd/N0011.jpg,a_noamd,a_noamd,0,0,0.6555674,0.34443253
a_noamd/N0012.jpg,a_noamd,a_noamd,0,0,0.65592873,0.34407124
a_noamd/N0013.jpg,a_noamd,a_noamd,0,0,0.6577857,0.34221432
a_noamd/N0014.jpg,a_noamd,a_noamd,0,0,0.656764,0.343236
a_noamd/N0015.jpg,a_noamd,a_noamd,0,0,0.6567374,0.34326258
a_noamd/N0016.jpg,a_noamd,a_noamd,0,0,0.65706486,0.34293517
a_noamd/N0017.jpg,a_noamd,a_noamd,0,0,0.6560805,0.3439195
a_noamd/N0018.jpg,a_noamd,a_noamd,0,0,0.657108,0.34289202
a_noamd/N0019.jpg,a_noamd,a_noamd,0,0,0.65661305,0.34338695
a_noamd/N0020.jpg,a_noamd,a_noamd,0,0,0.65615827,0.3438417
a_noamd/N0021.jpg,a_noamd,a_noamd,0,0,0.67046547,0.32953453
a_noamd/N0022.jpg,a_noamd,a_noamd,0,0,0.6582646,0.34173536
a_noamd/N0023.jpg,a_noamd,a_noamd,0,0,0.66272455,0.33727548
a_noamd/N0024.jpg,a_noamd,a_noamd,0,0,0.66038305,0.339617
a_noamd/N0025.jpg,a_noamd,a_noamd,0,0,0.65495497,0.34504506
a_noamd/N0026.jpg,a_noamd,a_noamd,0,0,0.6550245,0.34497544
a_noamd/N0027.jpg,a_noamd,a_noamd,0,0,0.6543718,0.3456282
a_noamd/N0028.jpg,a_noamd,a_noamd,0,0,0.6572668,0.34273317
a_noamd/N0029.jpg,a_noamd,a_noamd,0,0,0.65587324,0.3441268
a_noamd/N0030.jpg,a_noamd,a_noamd,0,0,0.65588653,0.3441135
a_noamd/N0031.jpg,a_noamd,a_noamd,0,0,0.6554017,0.34459835
a_noamd/N0032.jpg,a_noamd,a_noamd,0,0,0.65633714,0.3436629
a_noamd/N0033.jpg,a_noamd,a_noamd,0,0,0.6564494,0.3435506
a_noamd/N0034.jpg,a_noamd,a_noamd,0,0,0.6572449,0.34275508
a_noamd/N0035.jpg,a_noamd,a_noamd,0,0,0.65485,0.34515
a_noamd/N0036.jpg,a_noamd,a_noamd,0,0,0.65471774,0.34528223
a_noamd/N0037.jpg,a_noamd,a_noamd,0,0,0.65618896,0.3438111
a_noamd/N0038.jpg,a_noamd,a_noamd,0,0,0.65565825,0.3443418
a_noamd/N0039.jpg,a_noamd,a_noamd,0,0,0.6558683,0.3441317
a_noamd/N0040.jpg,a_noamd,a_noamd,0,0,0.66200626,0.3379938
a_noamd/N0041.jpg,a_noamd,a_noamd,0,0,0.66197455,0.33802548
a_noamd/N0042.jpg,a_noamd,a_noamd,0,0,0.65539074,0.34460932
a_noamd/N0043.jpg,a_noamd,a_noamd,0,0,0.65368587,0.3463142
a_noamd/N0044.jpg,a_noamd,a_noamd,0,0,0.6563779,0.3436221
a_noamd/N0045.jpg,a_noamd,a_noamd,0,0,0.654673,0.345327
a_noamd/N0046.jpg,a_noamd,a_noamd,0,0,0.6559604,0.34403965
a_noamd/N0047.jpg,a_noamd,a_noamd,0,0,0.65594864,0.34405142
a_noamd/N0048.jpg,a_noamd,a_noamd,0,0,0.6625837,0.33741623
a_noamd/N0049.jpg,a_noamd,a_noamd,0,0,0.6578065,0.3421935
a_noamd/N0050.jpg,a_noamd,a_noamd,0,0,0.6572575,0.34274244
a_noamd/N0051.jpg,a_noamd,a_noamd,0,0,0.6573431,0.34265694
a_noamd/N0052.jpg,a_noamd,a_noamd,0,0,0.65535563,0.34464434
a_noamd/N0053.jpg,a_noamd,a_noamd,0,0,0.6590024,0.34099758
a_noamd/N0054.jpg,a_noamd,a_noamd,0,0,0.65644795,0.34355205
a_noamd/N0055.jpg,a_noamd,a_noamd,0,0,0.6555046,0.34449542
a_noamd/N0056.jpg,a_noamd,a_noamd,0,0,0.655469,0.34453097
a_noamd/N0057.jpg,a_noamd,a_noamd,0,0,0.6677156,0.33228436
a_noamd/N0058.jpg,a_noamd,a_noamd,0,0,0.6556029,0.34439716
a_noamd/N0059.jpg,a_noamd,a_noamd,0,0,0.6610612,0.3389388
a_noamd/N0060.jpg,a_noamd,a_noamd,0,0,0.65957874,0.34042126
a_noamd/N0061.jpg,a_noamd,a_noamd,0,0,0.669854,0.33014604
a_noamd/N0062.jpg,a_noamd,a_noamd,0,0,0.6601877,0.33981228
a_noamd/N0063.jpg,a_noamd,a_noamd,0,0,0.66626424,0.33373576
a_noamd/N0064.jpg,a_noamd,a_noamd,0,0,0.65743697,0.34256306
a_noamd/N0065.jpg,a_noamd,a_noamd,0,0,0.65745574,0.34254426
a_noamd/N0066.jpg,a_noamd,a_noamd,0,0,0.656098,0.343902
a_noamd/N0067.jpg,a_noamd,a_noamd,0,0,0.6628984,0.33710155
a_noamd/N0068.jpg,a_noamd,a_noamd,0,0,0.6560158,0.34398422
a_noamd/N0069.jpg,a_noamd,a_noamd,0,0,0.6590593,0.34094068
a_noamd/N0070.jpg,a_noamd,a_noamd,0,0,0.6633714,0.3366286
a_noamd/N0071.jpg,a_noamd,a_noamd,0,0,0.65332776,0.3466722
a_noamd/N0072.jpg,a_noamd,a_noamd,0,0,0.65382195,0.34617805
a_noamd/N0073.jpg,a_noamd,a_noamd,0,0,0.65570873,0.34429124
a_noamd/N0074.jpg,a_noamd,a_noamd,0,0,0.65684223,0.34315783
a_noamd/N0075.jpg,a_noamd,a_noamd,0,0,0.6556685,0.34433153
a_noamd/N0076.jpg,a_noamd,a_noamd,0,0,0.6572188,0.34278116
a_noamd/N0077.jpg,a_noamd,a_noamd,0,0,0.65525115,0.34474888
a_noamd/N0078.jpg,a_noamd,a_noamd,0,0,0.6559464,0.3440536
a_noamd/N0079.jpg,a_noamd,a_noamd,0,0,0.6568234,0.34317666
a_noamd/N0080.jpg,a_noamd,a_noamd,0,0,0.65585774,0.34414226
a_noamd/N0081.jpg,a_noamd,a_noamd,0,0,0.6541701,0.34582993
a_noamd/N0082.jpg,a_noamd,a_noamd,0,0,0.65567714,0.34432286
a_noamd/N0083.jpg,a_noamd,a_noamd,0,0,0.6558115,0.34418848
a_noamd/N0084.jpg,a_noamd,a_noamd,0,0,0.65611136,0.3438886
a_noamd/N0085.jpg,a_noamd,a_noamd,0,0,0.65632457,0.34367537
a_noamd/N0086.jpg,a_noamd,a_noamd,0,0,0.6563056,0.34369442
a_noamd/N0087.jpg,a_noamd,a_noamd,0,0,0.6562538,0.34374616
a_noamd/N0088.jpg,a_noamd,a_noamd,0,0,0.65656716,0.3434328
a_noamd/N0089.jpg,a_noamd,a_noamd,0,0,0.66328084,0.33671913
a_noamd/N0090.jpg,a_noamd,a_noamd,0,0,0.65613836,0.34386167
a_noamd/N0091.jpg,a_noamd,a_noamd,0,0,0.6558641,0.3441359
a_noamd/N0092.jpg,a_noamd,a_noamd,0,0,0.6648016,0.3351984
a_noamd/N0093.jpg,a_noamd,a_noamd,0,0,0.656459,0.34354106
a_noamd/N0094.jpg,a_noamd,a_noamd,0,0,0.6603712,0.33962885
a_noamd/N0095.jpg,a_noamd,a_noamd,0,0,0.656616,0.34338397
a_noamd/N0096.jpg,a_noamd,a_noamd,0,0,0.66046476,0.33953527
a_noamd/N0097.jpg,a_noamd,a_noamd,0,0,0.6539379,0.34606206
a_noamd/N0098.jpg,a_noamd,a_noamd,0,0,0.6546491,0.34535092
a_noamd/N0099.jpg,a_noamd,a_noamd,0,0,0.6561761,0.34382385
a_noamd/N0100.jpg,a_noamd,a_noamd,0,0,0.6567356,0.3432644
a_noamd/N0101.jpg,a_noamd,a_noamd,0,0,0.6579863,0.34201366
a_noamd/N0102.jpg,a_noamd,a_noamd,0,0,0.65498704,0.3450129
a_noamd/N0103.jpg,a_noamd,a_noamd,0,0,0.654898,0.34510204
a_noamd/N0104.jpg,a_noamd,a_noamd,0,0,0.6561748,0.34382516
a_noamd/N0105.jpg,a_noamd,a_noamd,0,0,0.6576863,0.34231368
a_noamd/N0106.jpg,a_noamd,a_noamd,0,0,0.65799844,0.34200156
a_noamd/N0107.jpg,a_noamd,a_noamd,0,0,0.6630683,0.33693177
a_noamd/N0108.jpg,a_noamd,a_noamd,0,0,0.65801406,0.34198597
a_noamd/N0109.jpg,a_noamd,a_noamd,0,0,0.66455096,0.33544904
a_noamd/N0110.jpg,a_noamd,a_noamd,0,0,0.6681716,0.33182847
a_noamd/N0111.jpg,a_noamd,a_noamd,0,0,0.66486853,0.3351314
a_noamd/N0112.jpg,a_noamd,a_noamd,0,0,0.66109353,0.33890647
a_noamd/N0113.jpg,a_noamd,a_noamd,0,0,0.6588754,0.34112462
a_noamd/N0114.jpg,a_noamd,a_noamd,0,0,0.65461385,0.3453862
