file_name,true_label,predicted_label,prob_anormal,prob_cglaucoma
test/anormal/image_164_215.jpg,anormal,anormal,0.581428050994873,0.41857194900512695
test/anormal/image_139_167.jpg,anormal,anormal,0.6472678780555725,0.3527321219444275
test/anormal/image_015_209.jpg,anormal,anormal,0.7676202654838562,0.2323797047138214
test/anormal/image_117_211.jpg,anormal,anormal,0.5591654777526855,0.44083452224731445
test/anormal/image_089_38.jpg,anormal,anormal,0.6570643186569214,0.3429356813430786
test/anormal/image_095_11.jpg,anormal,anormal,0.6252128481864929,0.37478718161582947
test/anormal/image_029_217.jpg,anormal,anormal,0.7131553292274475,0.2868447005748749
test/anormal/image_135_90.jpg,anormal,anormal,0.7389493584632874,0.26105058193206787
test/anormal/image_159_162.jpg,anormal,anormal,0.6284663677215576,0.37153360247612
test/anormal/image_202_14.jpg,anormal,anormal,0.6403484344482422,0.3596515357494354
test/anormal/image_223_172.jpg,anormal,anormal,0.7046894431114197,0.2953106164932251
test/anormal/image_128_60.jpg,anormal,anormal,0.7962921261787415,0.20370788872241974
test/anormal/image_062_135.jpg,anormal,anormal,0.6907899975776672,0.30921000242233276
test/anormal/image_157_115.jpg,anormal,anormal,0.6557270884513855,0.3442728817462921
test/anormal/image_076_33.jpg,anormal,anormal,0.7130504250526428,0.2869495749473572
test/anormal/image_102_155.jpg,anormal,anormal,0.6072447896003723,0.3927552402019501
test/anormal/image_090_145.jpg,anormal,anormal,0.5782656073570251,0.42173442244529724
test/anormal/image_067_127.jpg,anormal,anormal,0.7727184891700745,0.22728148102760315
test/anormal/image_039_12.jpg,anormal,anormal,0.632330596446991,0.3676694333553314
test/anormal/image_066_218.jpg,anormal,anormal,0.7265483140945435,0.27345171570777893
test/anormal/image_151_31.jpg,anormal,anormal,0.6134291291236877,0.38657090067863464
test/anormal/image_188_192.jpg,anormal,anormal,0.6432210206985474,0.3567790389060974
test/anormal/image_142_159.jpg,anormal,anormal,0.5696156024932861,0.4303843677043915
test/anormal/image_069_184.jpg,anormal,anormal,0.7644004225730896,0.2355995774269104
test/anormal/image_182_171.jpg,anormal,anormal,0.6484678983688354,0.35153207182884216
test/anormal/image_132_52.jpg,anormal,anormal,0.6284663677215576,0.3715336322784424
test/anormal/image_120_17.jpg,anormal,anormal,0.5993627309799194,0.4006372094154358
test/anormal/image_216_74.jpg,anormal,anormal,0.681563675403595,0.31843629479408264
test/anormal/image_021_26.jpg,anormal,anormal,0.7702047228813171,0.22979524731636047
test/anormal/image_136_128.jpg,anormal,anormal,0.6097356677055359,0.3902643322944641
test/anormal/image_008_116.jpg,anormal,anormal,0.7301166653633118,0.26988333463668823
test/anormal/image_073_179.jpg,anormal,anormal,0.5934773683547974,0.406522661447525
test/anormal/image_109_76.jpg,anormal,anormal,0.6653288006782532,0.3346711993217468
test/anormal/image_057_109.jpg,anormal,anormal,0.7575793266296387,0.24242064356803894
test/anormal/image_108_188.jpg,anormal,anormal,0.679689884185791,0.320310115814209
test/anormal/image_002_202.jpg,anormal,anormal,0.6340361833572388,0.365963876247406
test/anormal/image_163_206.jpg,anormal,anormal,0.595221996307373,0.4047779440879822
test/anormal/image_218_122.jpg,anormal,anormal,0.5904329419136047,0.40956705808639526
test/anormal/image_130_104.jpg,anormal,anormal,0.6914042830467224,0.3085957169532776
test/anormal/image_183_40.jpg,anormal,cglaucoma,0.4932025372982025,0.5067974925041199
test/anormal/image_064_164.jpg,anormal,anormal,0.8150233030319214,0.1849767118692398
test/anormal/image_189_149.jpg,anormal,anormal,0.6393951177597046,0.360604852437973
test/anormal/image_126_177.jpg,anormal,anormal,0.6302438974380493,0.3697561025619507
test/anormal/image_212_47.jpg,anormal,anormal,0.5857712030410767,0.41422876715660095
test/anormal/image_168_113.jpg,anormal,anormal,0.775169849395752,0.22483015060424805
