filename,prob_a_noamd,prob_b_amd,pred_index,pred_label
N0001.jpg,0.590034008026123,0.40996599197387695,0,a_noamd
N0002.jpg,0.8416665196418762,0.15833352506160736,0,a_noamd
N0003.jpg,0.8594926595687866,0.14050734043121338,0,a_noamd
N0004.jpg,0.8882783055305481,0.1117217019200325,0,a_noamd
N0005.jpg,0.6881232857704163,0.3118767738342285,0,a_noamd
N0006.jpg,0.8064252734184265,0.19357475638389587,0,a_noamd
N0007.jpg,0.9144670963287354,0.08553288877010345,0,a_noamd
N0008.jpg,0.9216383695602417,0.0783616155385971,0,a_noamd
N0009.jpg,0.8756660223007202,0.12433402240276337,0,a_noamd
N0010.jpg,0.762700617313385,0.2372993528842926,0,a_noamd
N0011.jpg,0.45665431022644043,0.5433456897735596,1,b_amd
N0012.jpg,0.9023624062538147,0.0976376160979271,0,a_noamd
N0013.jpg,0.9152631163597107,0.08473686873912811,0,a_noamd
N0014.jpg,0.9185119271278381,0.08148802071809769,0,a_noamd
N0015.jpg,0.7052956819534302,0.29470425844192505,0,a_noamd
N0016.jpg,0.40656113624572754,0.5934388041496277,1,b_amd
N0017.jpg,0.9125442504882812,0.08745572715997696,0,a_noamd
N0018.jpg,0.9136835336685181,0.08631648123264313,0,a_noamd
N0019.jpg,0.9074649810791016,0.09253502637147903,0,a_noamd
N0020.jpg,0.8177568912506104,0.18224313855171204,0,a_noamd
N0021.jpg,0.7003951668739319,0.2996048629283905,0,a_noamd
N0022.jpg,0.8425654768943787,0.15743455290794373,0,a_noamd
N0023.jpg,0.3506351113319397,0.6493648290634155,1,b_amd
N0024.jpg,0.45043227076530457,0.5495677590370178,1,b_amd
N0025.jpg,0.8860725164413452,0.11392751336097717,0,a_noamd
N0026.jpg,0.9009985327720642,0.09900152683258057,0,a_noamd
N0027.jpg,0.8089225888252258,0.19107745587825775,0,a_noamd
N0028.jpg,0.7969276905059814,0.20307230949401855,0,a_noamd
N0029.jpg,0.8605243563652039,0.13947564363479614,0,a_noamd
N0030.jpg,0.8601738214492798,0.13982611894607544,0,a_noamd
N0031.jpg,0.8247691988945007,0.17523075640201569,0,a_noamd
N0032.jpg,0.8655412793159485,0.13445866107940674,0,a_noamd
N0033.jpg,0.8498243093490601,0.15017570555210114,0,a_noamd
N0034.jpg,0.871549129486084,0.12845085561275482,0,a_noamd
N0035.jpg,0.7314616441726685,0.26853829622268677,0,a_noamd
N0036.jpg,0.6374269723892212,0.3625730574131012,0,a_noamd
N0037.jpg,0.8825116753578186,0.117488332092762,0,a_noamd
N0038.jpg,0.8775764107704163,0.12242358922958374,0,a_noamd
N0039.jpg,0.8938518166542053,0.10614823549985886,0,a_noamd
N0040.jpg,0.09817182272672653,0.9018281698226929,1,b_amd
N0041.jpg,0.11792623996734619,0.8820737600326538,1,b_amd
N0042.jpg,0.15041333436965942,0.8495866656303406,1,b_amd
N0043.jpg,0.20211827754974365,0.7978817820549011,1,b_amd
N0044.jpg,0.8022726774215698,0.19772733747959137,0,a_noamd
N0045.jpg,0.81778883934021,0.18221122026443481,0,a_noamd
N0046.jpg,0.9175155758857727,0.08248443156480789,0,a_noamd
N0047.jpg,0.8869567513465881,0.11304324865341187,0,a_noamd
N0048.jpg,0.8794561624526978,0.12054386734962463,0,a_noamd
N0049.jpg,0.8982322216033936,0.10176777839660645,0,a_noamd
N0050.jpg,0.8801324963569641,0.1198674738407135,0,a_noamd
N0051.jpg,0.9152481555938721,0.08475189656019211,0,a_noamd
N0052.jpg,0.772072434425354,0.2279275804758072,0,a_noamd
N0053.jpg,0.551361083984375,0.4486389756202698,0,a_noamd
N0054.jpg,0.7326298952102661,0.2673700451850891,0,a_noamd
N0055.jpg,0.8700803518295288,0.12991969287395477,0,a_noamd
N0056.jpg,0.8385068774223328,0.16149315237998962,0,a_noamd
N0057.jpg,0.8300161361694336,0.16998380422592163,0,a_noamd
N0058.jpg,0.6354535222053528,0.36454644799232483,0,a_noamd
N0059.jpg,0.6489961743354797,0.35100382566452026,0,a_noamd
N0060.jpg,0.913794994354248,0.08620501309633255,0,a_noamd
N0061.jpg,0.883709192276001,0.11629079282283783,0,a_noamd
N0062.jpg,0.9125140309333801,0.08748598396778107,0,a_noamd
N0063.jpg,0.8957955837249756,0.10420442372560501,0,a_noamd
N0064.jpg,0.9191861748695374,0.08081381767988205,0,a_noamd
N0065.jpg,0.8623836040496826,0.1376163512468338,0,a_noamd
N0066.jpg,0.053095173090696335,0.9469048380851746,1,b_amd
N0067.jpg,0.07451669126749039,0.9254833459854126,1,b_amd
N0068.jpg,0.8403881788253784,0.1596118062734604,0,a_noamd
N0069.jpg,0.8765154480934143,0.1234845370054245,0,a_noamd
N0070.jpg,0.8819893002510071,0.1180107593536377,0,a_noamd
N0071.jpg,0.8451730012893677,0.1548270285129547,0,a_noamd
N0072.jpg,0.9149960875511169,0.08500388264656067,0,a_noamd
N0073.jpg,0.9021415114402771,0.0978584736585617,0,a_noamd
N0074.jpg,0.9081844091415405,0.09181557595729828,0,a_noamd
N0075.jpg,0.7765581607818604,0.22344188392162323,0,a_noamd
N0076.jpg,0.8621940016746521,0.1378059685230255,0,a_noamd
N0077.jpg,0.7361806035041809,0.2638193666934967,0,a_noamd
N0078.jpg,0.8011049628257751,0.19889500737190247,0,a_noamd
N0079.jpg,0.8413905501365662,0.15860947966575623,0,a_noamd
N0080.jpg,0.876121461391449,0.12387850135564804,0,a_noamd
N0081.jpg,0.8441665768623352,0.155833438038826,0,a_noamd
N0082.jpg,0.8903892040252686,0.10961075127124786,0,a_noamd
N0083.jpg,0.746002197265625,0.2539978623390198,0,a_noamd
N0084.jpg,0.6511414051055908,0.34885862469673157,0,a_noamd
N0085.jpg,0.7544801831245422,0.24551977217197418,0,a_noamd
N0086.jpg,0.34377938508987427,0.656220555305481,1,b_amd
N0087.jpg,0.39967072010040283,0.6003292798995972,1,b_amd
N0088.jpg,0.5871119499206543,0.4128880500793457,0,a_noamd
N0089.jpg,0.8660068511962891,0.13399314880371094,0,a_noamd
N0090.jpg,0.9013360142707825,0.09866398572921753,0,a_noamd
N0091.jpg,0.8989953994750977,0.10100462287664413,0,a_noamd
N0092.jpg,0.8470678925514221,0.15293213725090027,0,a_noamd
N0093.jpg,0.9174169898033142,0.08258296549320221,0,a_noamd
N0094.jpg,0.913709282875061,0.08629066497087479,0,a_noamd
N0095.jpg,0.9229981899261475,0.07700178027153015,0,a_noamd
N0096.jpg,0.8454962372779846,0.1545037180185318,0,a_noamd
N0097.jpg,0.7577546834945679,0.24224530160427094,0,a_noamd
N0098.jpg,0.19392572343349457,0.806074321269989,1,b_amd
