filename,prob_a_noamd,prob_b_amd,pred_label
N0001.jpg,0.8531336188316345,0.1468663215637207,a_noamd
N0002.jpg,0.8484070897102356,0.1515929400920868,a_noamd
N0003.jpg,0.852257251739502,0.14774268865585327,a_noamd
N0004.jpg,0.8519256711006165,0.14807432889938354,a_noamd
N0005.jpg,0.8404431939125061,0.15955676138401031,a_noamd
N0006.jpg,0.8350659012794495,0.16493408381938934,a_noamd
N0007.jpg,0.8406748175621033,0.15932513773441315,a_noamd
N0008.jpg,0.8367433547973633,0.1632567048072815,a_noamd
N0009.jpg,0.8413210511207581,0.15867894887924194,a_noamd
N0010.jpg,0.8440405130386353,0.15595953166484833,a_noamd
N0011.jpg,0.8447960019111633,0.15520401298999786,a_noamd
N0012.jpg,0.8421273827552795,0.1578725427389145,a_noamd
N0013.jpg,0.8292930126190186,0.17070697247982025,a_noamd
N0014.jpg,0.838340163230896,0.16165980696678162,a_noamd
N0015.jpg,0.844950795173645,0.15504920482635498,a_noamd
N0016.jpg,0.8469910621643066,0.15300895273685455,a_noamd
N0017.jpg,0.8381061553955078,0.1618937999010086,a_noamd
N0018.jpg,0.8320795297622681,0.16792044043540955,a_noamd
N0019.jpg,0.8355405330657959,0.1644594520330429,a_noamd
N0020.jpg,0.8466072678565979,0.15339277684688568,a_noamd
N0021.jpg,0.6303478479385376,0.3696521520614624,a_noamd
N0022.jpg,0.8380154967308044,0.16198447346687317,a_noamd
N0023.jpg,0.7591792941093445,0.24082066118717194,a_noamd
N0024.jpg,0.7897831201553345,0.21021685004234314,a_noamd
N0025.jpg,0.8471322655677795,0.15286773443222046,a_noamd
N0026.jpg,0.8505053520202637,0.1494946926832199,a_noamd
N0027.jpg,0.845111072063446,0.15488897264003754,a_noamd
N0028.jpg,0.8405786156654358,0.1594214290380478,a_noamd
N0029.jpg,0.8383210897445679,0.16167894005775452,a_noamd
N0030.jpg,0.8377898335456848,0.1622101366519928,a_noamd
N0031.jpg,0.850987434387207,0.14901255071163177,a_noamd
N0032.jpg,0.8494938015937805,0.1505061388015747,a_noamd
N0033.jpg,0.8340000510215759,0.16599994897842407,a_noamd
N0034.jpg,0.8322939872741699,0.16770599782466888,a_noamd
N0035.jpg,0.8505432605743408,0.1494567096233368,a_noamd
N0036.jpg,0.8489218950271606,0.15107810497283936,a_noamd
N0037.jpg,0.8383248448371887,0.16167514026165009,a_noamd
N0038.jpg,0.8407877087593079,0.15921223163604736,a_noamd
N0039.jpg,0.8351845741271973,0.16481542587280273,a_noamd
N0040.jpg,0.7820467352867126,0.21795323491096497,a_noamd
N0041.jpg,0.7883531451225281,0.2116468846797943,a_noamd
N0042.jpg,0.8437770009040833,0.15622299909591675,a_noamd
N0043.jpg,0.8409980535507202,0.15900199115276337,a_noamd
N0044.jpg,0.8389707207679749,0.16102924942970276,a_noamd
N0045.jpg,0.8431030511856079,0.1568969488143921,a_noamd
N0046.jpg,0.8380163311958313,0.1619836837053299,a_noamd
N0047.jpg,0.8397075533866882,0.160292387008667,a_noamd
N0048.jpg,0.7767885327339172,0.22321146726608276,a_noamd
N0049.jpg,0.8247711658477783,0.17522884905338287,a_noamd
N0050.jpg,0.8278142809867859,0.17218567430973053,a_noamd
N0051.jpg,0.8347040414810181,0.16529594361782074,a_noamd
N0052.jpg,0.8460363149642944,0.15396372973918915,a_noamd
N0053.jpg,0.8246436715126038,0.17535629868507385,a_noamd
N0054.jpg,0.8471472263336182,0.15285278856754303,a_noamd
N0055.jpg,0.8440541625022888,0.1559457778930664,a_noamd
N0056.jpg,0.8508809208869934,0.1491190642118454,a_noamd
N0057.jpg,0.7247706055641174,0.27522939443588257,a_noamd
N0058.jpg,0.8455827832221985,0.1544172465801239,a_noamd
N0059.jpg,0.7913025617599487,0.20869745314121246,a_noamd
N0060.jpg,0.815488338470459,0.1845116913318634,a_noamd
N0061.jpg,0.6840499043464661,0.31595006585121155,a_noamd
N0062.jpg,0.8109682202339172,0.18903180956840515,a_noamd
N0063.jpg,0.7411566972732544,0.2588433027267456,a_noamd
N0064.jpg,0.8328099250793457,0.16719011962413788,a_noamd
N0065.jpg,0.8321073055267334,0.1678926795721054,a_noamd
N0066.jpg,0.846087634563446,0.15391238033771515,a_noamd
N0067.jpg,0.7911542057991028,0.2088458389043808,a_noamd
N0068.jpg,0.8368132710456848,0.16318674385547638,a_noamd
N0069.jpg,0.8143895864486694,0.18561038374900818,a_noamd
N0070.jpg,0.7554184198379517,0.24458156526088715,a_noamd
N0071.jpg,0.8394875526428223,0.16051244735717773,a_noamd
N0072.jpg,0.8448030352592468,0.15519694983959198,a_noamd
N0073.jpg,0.8355453014373779,0.16445472836494446,a_noamd
N0074.jpg,0.836384117603302,0.1636158674955368,a_noamd
N0075.jpg,0.8431645035743713,0.15683557093143463,a_noamd
N0076.jpg,0.8277744054794312,0.17222553491592407,a_noamd
N0077.jpg,0.8492682576179504,0.15073175728321075,a_noamd
N0078.jpg,0.8402206301689148,0.15977944433689117,a_noamd
N0079.jpg,0.8318257927894592,0.16817422211170197,a_noamd
N0080.jpg,0.8403421640396118,0.15965783596038818,a_noamd
N0081.jpg,0.8528918027877808,0.14710819721221924,a_noamd
N0082.jpg,0.8466699123382568,0.15333011746406555,a_noamd
N0083.jpg,0.8510090112686157,0.1489909440279007,a_noamd
N0084.jpg,0.8499794006347656,0.15002065896987915,a_noamd
N0085.jpg,0.8506138324737549,0.1493862271308899,a_noamd
N0086.jpg,0.8512136340141296,0.14878644049167633,a_noamd
N0087.jpg,0.8511059284210205,0.1488940417766571,a_noamd
N0088.jpg,0.8504888415336609,0.1495111584663391,a_noamd
N0089.jpg,0.7729358673095703,0.2270640879869461,a_noamd
N0090.jpg,0.8417496681213379,0.15825028717517853,a_noamd
N0091.jpg,0.8393650054931641,0.16063497960567474,a_noamd
N0092.jpg,0.7526954412460327,0.24730455875396729,a_noamd
N0093.jpg,0.8393470048904419,0.16065295040607452,a_noamd
N0094.jpg,0.804076611995697,0.19592344760894775,a_noamd
N0095.jpg,0.8351858854293823,0.1648140698671341,a_noamd
N0096.jpg,0.8074613809585571,0.19253864884376526,a_noamd
N0097.jpg,0.842803955078125,0.1571960300207138,a_noamd
N0098.jpg,0.8440173864364624,0.1559825986623764,a_noamd
N0099.jpg,0.8372896909713745,0.16271032392978668,a_noamd
N0100.jpg,0.8320038318634033,0.16799616813659668,a_noamd
N0101.jpg,0.8156556487083435,0.18434439599514008,a_noamd
N0102.jpg,0.8443033695220947,0.15569664537906647,a_noamd
N0103.jpg,0.8402212858200073,0.15977874398231506,a_noamd
