filename,predicted_class,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
20051020_43808_0100_PP_967.png,anodr,0.6938152,0.07053729,0.15191457,0.04253084,0.041202128
20051020_44261_0100_PP_1191.png,anodr,0.7918081,0.05856386,0.1028819,0.023893325,0.022852749
20051020_44284_0100_PP_502.png,anodr,0.8101983,0.057705082,0.0882556,0.022432653,0.021408316
20051020_44338_0100_PP_547.png,anodr,0.59272665,0.09694687,0.18567231,0.055496734,0.0691574
20051020_44400_0100_PP_920.png,anodr,0.64722687,0.09670299,0.16550647,0.040867317,0.049696308
20051020_44431_0100_PP_514.png,anodr,0.5327882,0.10628472,0.23613949,0.050705243,0.07408236
20051020_44692_0100_PP_419.png,anodr,0.4772406,0.093692966,0.27933717,0.0656398,0.08408947
20051020_44714_0100_PP_1199.png,anodr,0.75635767,0.06604471,0.111093774,0.033061244,0.0334426
20051020_44982_0100_PP_486.png,anodr,0.7434676,0.06032909,0.12546763,0.035756335,0.03497924
20051020_56791_0100_PP_1185.png,anodr,0.76978844,0.072168805,0.10156044,0.032472152,0.024010079
20051020_57157_0100_PP_971.png,anodr,0.67691827,0.08278972,0.15317884,0.04788331,0.03922989
20051020_57967_0100_PP_829.png,anodr,0.6926336,0.079194516,0.15032323,0.041794125,0.036054447
20051020_58065_0100_PP_561.png,anodr,0.6995441,0.070620865,0.14088586,0.036598526,0.052350648
20051020_61757_0100_PP_484.png,anodr,0.76413447,0.055181235,0.11486327,0.035183623,0.030637389
20051020_62461_0100_PP_76.png,anodr,0.6292988,0.08498447,0.19387276,0.044603255,0.04724062
20051020_62510_0100_PP_106.png,anodr,0.5780887,0.087778464,0.22235319,0.049642272,0.06213742
20051020_62577_0100_PP_479.png,anodr,0.765642,0.054946873,0.11743452,0.03440756,0.027569143
20051020_62615_0100_PP_294.png,anodr,0.7174996,0.073376015,0.13476276,0.035505496,0.038856078
20051020_63269_0100_PP_1183.png,anodr,0.7110313,0.066876955,0.14612971,0.039867204,0.036094774
20051020_63337_0100_PP_471.png,anodr,0.5914051,0.09296134,0.2187145,0.048405845,0.048513293
20051020_64249_0100_PP_1004.png,anodr,0.7582678,0.05316454,0.12447394,0.0370308,0.027062885
20051020_64388_0100_PP_1194.png,anodr,0.7847995,0.05405027,0.10509822,0.029889515,0.026162481
20051020_64653_0100_PP_124.png,anodr,0.6508185,0.10943474,0.15859933,0.04584409,0.035303265
20051020_64775_0100_PP_480.png,anodr,0.7228612,0.06301163,0.1420218,0.03618864,0.03591678
20051020_64836_0100_PP_1270.png,anodr,0.69326216,0.06937668,0.16014975,0.044070754,0.03314067
20051021_36380_0100_PP_135.png,anodr,0.7365256,0.06949893,0.12687851,0.03362052,0.033476464
20051021_36476_0100_PP_1243.png,anodr,0.6915206,0.08267393,0.14825274,0.040555336,0.036997363
20051021_39845_0100_PP_315.png,anodr,0.59950066,0.08413518,0.20851581,0.052469976,0.0553784
20051021_39914_0100_PP_1352.png,anodr,0.67365307,0.0741962,0.16456233,0.0463855,0.041202817
20051021_51418_0100_PP_18.png,anodr,0.6799163,0.0917746,0.14662354,0.044506606,0.037178975
20051021_51476_0100_PP_150.png,anodr,0.69968605,0.07529168,0.1487186,0.037738364,0.03856523
20051021_51936_0100_PP_1379.png,anodr,0.60967773,0.09637527,0.18795659,0.049969327,0.056021065
20051021_51994_0100_PP_1283.png,anodr,0.63867503,0.094068885,0.16719124,0.04538924,0.054675624
20051021_57798_0100_PP_1322.png,anodr,0.55551183,0.113395385,0.22548541,0.043082897,0.06252448
20051021_57862_0100_PP_372.png,anodr,0.5082343,0.11486712,0.2683223,0.04771205,0.060864255
20051021_57975_0100_PP_517.png,anodr,0.8082407,0.049886733,0.0956938,0.026962733,0.019216008
20051021_58035_0100_PP_1138.png,anodr,0.7645149,0.059564188,0.11620405,0.03218438,0.027532512
20051021_58388_0100_PP_1300.png,anodr,0.79648465,0.042582214,0.1027571,0.030634519,0.027541578
20051021_58522_0100_PP_50.png,anodr,0.7592875,0.05292513,0.11967597,0.033631675,0.034479704
20051109_57843_0400_PP_1109.png,anodr,0.7981277,0.06182776,0.09650424,0.02134484,0.022195464
20051109_59969_0400_PP_1079.png,anodr,0.73039967,0.070089854,0.1262806,0.035148032,0.03808194
20051109_60031_0400_PP_528.png,anodr,0.6240603,0.09419877,0.18306689,0.047124736,0.05154941
20051109_60136_0400_PP_905.png,anodr,0.752993,0.06921663,0.115889244,0.030976905,0.03092427
20051110_33960_0400_PP_35.png,anodr,0.6785243,0.073707476,0.16112964,0.045911483,0.04072703
20051110_34013_0400_PP_151.png,anodr,0.5806227,0.11085421,0.21698785,0.04034683,0.051188402
20051110_35239_0400_PP_836.png,anodr,0.74396414,0.07040397,0.12244713,0.032117207,0.031067554
20051110_35279_0400_PP_1033.png,anodr,0.72840935,0.075234964,0.1306743,0.03128603,0.034395326
20051110_35332_0400_PP_497.png,anodr,0.7505546,0.080332704,0.11637334,0.026737165,0.026002236
20051110_37992_0400_PP_1043.png,anodr,0.84456587,0.042815372,0.06972062,0.0217256,0.021172535
20051110_38111_0400_PP_429.png,anodr,0.88465637,0.038935285,0.052068252,0.011826438,0.012513558
20051110_38156_0400_PP_477.png,anodr,0.67012167,0.09240018,0.16669866,0.033457264,0.03732221
20051110_38280_0400_PP_83.png,anodr,0.69631517,0.06690118,0.14366135,0.04531275,0.04780955
20051110_38313_0400_PP_1041.png,anodr,0.52285,0.08243853,0.26163563,0.06809934,0.06497655
20051110_38352_0400_PP_934.png,anodr,0.63495916,0.07035743,0.1915658,0.04731571,0.055801906
20051110_38472_0400_PP_1127.png,anodr,0.6948159,0.09103497,0.13867025,0.034847826,0.04063111
20051110_38507_0400_PP_1190.png,anodr,0.53082424,0.12713651,0.23482205,0.04687353,0.060343694
20051116_43388_0400_PP_344.png,anodr,0.7678557,0.07135,0.11102076,0.023930093,0.025843386
20051116_43585_0400_PP_950.png,anodr,0.67971635,0.095526196,0.14972618,0.035510037,0.039521247
20051116_43710_0400_PP_95.png,anodr,0.73222893,0.059364356,0.1278622,0.037797246,0.04274727
20051116_43721_0400_PP_363.png,anodr,0.6334448,0.077964656,0.18342318,0.046749625,0.058417756
20051116_43785_0400_PP_445.png,anodr,0.69712025,0.08754418,0.1341724,0.040103547,0.041059665
20051116_43801_0400_PP_325.png,anodr,0.7389219,0.09034939,0.10731651,0.032707244,0.030704988
20051116_44648_0400_PP_1036.png,anodr,0.67652225,0.07932026,0.15335885,0.04505658,0.045742117
20051117_37042_0400_PP_1119.png,anodr,0.55527663,0.12106081,0.21514209,0.050014958,0.058505554
20051117_37051_0400_PP_1136.png,anodr,0.5435495,0.11207274,0.22214611,0.05667646,0.065555245
20051117_37078_0400_PP_559.png,anodr,0.69167155,0.06078986,0.16326985,0.044322535,0.039946243
20051117_37100_0400_PP_1083.png,anodr,0.6833555,0.05927486,0.17337391,0.041188087,0.04280765
20051117_37130_0400_PP_938.png,anodr,0.7344666,0.06370916,0.12757128,0.03582083,0.03843215
20051117_37155_0400_PP_84.png,anodr,0.7676025,0.05825354,0.10870849,0.03205723,0.03337826
20051117_37185_0400_PP_404.png,anodr,0.6925195,0.076144844,0.14766888,0.04187791,0.04178889
20051117_37321_0400_PP_947.png,anodr,0.6166289,0.08838259,0.20034471,0.045743093,0.048900764
20051130_53586_0400_PP_1121.png,anodr,0.58870715,0.10784938,0.20099829,0.04276103,0.059684157
20051130_53623_0400_PP_894.png,anodr,0.6882615,0.057669677,0.17140017,0.046480007,0.036188625
20051130_53663_0400_PP_510.png,anodr,0.74855024,0.05618401,0.12947242,0.03723033,0.028563032
20051130_53991_0400_PP_277.png,anodr,0.73344845,0.06236586,0.13818908,0.031116791,0.03487992
20051130_54030_0400_PP_946.png,anodr,0.64922476,0.08332287,0.16981964,0.04577094,0.051861744
20051130_54077_0400_PP_1117.png,anodr,0.6872138,0.084100656,0.16108595,0.031640816,0.035958834
20051130_54121_0400_PP_1281.png,anodr,0.749078,0.06563867,0.11420704,0.031240467,0.039835963
20051130_54257_0400_PP_506.png,anodr,0.71308315,0.074169844,0.1384505,0.03435622,0.03994026
20051130_54301_0400_PP_93.png,anodr,0.69299585,0.06544514,0.14978965,0.04139495,0.05037438
20051130_54323_0400_PP_978.png,anodr,0.56743467,0.10660345,0.22473936,0.043620702,0.057601795
20051130_54476_0400_PP_394.png,anodr,0.7429815,0.061028134,0.13156943,0.031519044,0.03290196
20051130_54498_0400_PP_1217.png,anodr,0.62499046,0.08915906,0.18664095,0.047902487,0.051307052
20051130_54595_0400_PP_940.png,anodr,0.41077858,0.11363492,0.3080395,0.059237543,0.10830947
20051130_54802_0400_PP_550.png,anodr,0.7649173,0.066145994,0.11556579,0.028360484,0.025010359
20051130_54846_0400_PP_289.png,anodr,0.75547564,0.06471696,0.12664852,0.026607694,0.026551142
20051130_54943_0400_PP_1044.png,anodr,0.75540674,0.0667132,0.121095404,0.029838273,0.026946392
20051130_54956_0400_PP_875.png,anodr,0.7670222,0.06357477,0.10987232,0.032961536,0.026569203
20051130_55004_0400_PP_1259.png,anodr,0.70139205,0.07128926,0.14327839,0.038480762,0.045559593
20051130_55012_0400_PP_865.png,anodr,0.6149747,0.089441165,0.18858556,0.048247665,0.05875095
20051130_55037_0400_PP_443.png,anodr,0.7481182,0.063810565,0.12089147,0.03550624,0.03167345
20051130_55048_0400_PP_921.png,anodr,0.76574874,0.053007994,0.116189465,0.03282804,0.03222579
20051130_55074_0400_PP_986.png,anodr,0.64452,0.0847316,0.18379447,0.04444023,0.04251372
20051130_55086_0400_PP_1152.png,anodr,0.71446705,0.077825464,0.14504422,0.030896382,0.03176691
20051130_55107_0400_PP_316.png,anodr,0.5148772,0.10108063,0.25328976,0.06187446,0.06887794
20051130_55160_0400_PP_1182.png,anodr,0.6487644,0.10812472,0.17692204,0.03020802,0.035980843
20051130_55269_0400_PP_820.png,anodr,0.690028,0.09971151,0.1561302,0.025551632,0.028578589
20051130_55311_0400_PP_896.png,anodr,0.6286233,0.102106355,0.1809351,0.03910042,0.04923487
20051130_55323_0400_PP_883.png,anodr,0.6393633,0.07989839,0.17963059,0.050171413,0.05093631
