filename,predicted_class,score_a_noamd,score_b_amd
N0001.jpg,a_noamd,0.7472483,0.25275174
N0002.jpg,a_noamd,0.737158,0.262842
N0003.jpg,a_noamd,0.58276933,0.41723064
N0004.jpg,a_noamd,0.71697015,0.28302985
N0005.jpg,a_noamd,0.6742492,0.32575083
N0006.jpg,a_noamd,0.699775,0.30022502
N0007.jpg,a_noamd,0.68440527,0.31559476
N0008.jpg,a_noamd,0.71576875,0.28423125
N0009.jpg,a_noamd,0.7317345,0.2682655
N0010.jpg,a_noamd,0.74543375,0.25456625
N0011.jpg,a_noamd,0.66056645,0.33943355
N0012.jpg,a_noamd,0.6788172,0.32118276
N0013.jpg,a_noamd,0.6840651,0.31593487
N0014.jpg,a_noamd,0.73148215,0.2685179
N0015.jpg,a_noamd,0.7185741,0.28142586
N0016.jpg,a_noamd,0.73594743,0.2640525
N0017.jpg,a_noamd,0.6857663,0.31423372
N0018.jpg,a_noamd,0.7256845,0.27431554
N0019.jpg,a_noamd,0.71691144,0.2830886
N0020.jpg,a_noamd,0.6906248,0.30937526
N0021.jpg,a_noamd,0.6511117,0.3488883
N0022.jpg,a_noamd,0.66446894,0.33553106
N0023.jpg,a_noamd,0.6561943,0.34380567
N0024.jpg,a_noamd,0.62760115,0.37239885
N0025.jpg,a_noamd,0.67856467,0.3214353
N0026.jpg,a_noamd,0.66386956,0.33613044
N0027.jpg,a_noamd,0.72433054,0.27566943
N0028.jpg,a_noamd,0.75300103,0.24699892
N0029.jpg,a_noamd,0.6869865,0.3130135
N0030.jpg,a_noamd,0.6653,0.3347
N0031.jpg,a_noamd,0.74615514,0.25384486
N0032.jpg,a_noamd,0.7487171,0.25128287
N0033.jpg,a_noamd,0.6708175,0.32918248
N0034.jpg,a_noamd,0.6946473,0.30535266
N0035.jpg,a_noamd,0.73752314,0.2624769
N0036.jpg,a_noamd,0.71239334,0.28760672
N0037.jpg,a_noamd,0.70478636,0.2952137
N0038.jpg,a_noamd,0.73437315,0.26562685
N0039.jpg,a_noamd,0.680922,0.31907806
N0040.jpg,a_noamd,0.6775569,0.3224431
N0041.jpg,a_noamd,0.6646959,0.33530408
N0042.jpg,a_noamd,0.709683,0.29031694
N0043.jpg,a_noamd,0.6897577,0.3102423
N0044.jpg,a_noamd,0.6817978,0.31820226
N0045.jpg,a_noamd,0.7541638,0.24583615
N0046.jpg,a_noamd,0.65542775,0.34457225
N0047.jpg,a_noamd,0.6677368,0.33226323
N0048.jpg,a_noamd,0.6846838,0.3153162
N0049.jpg,a_noamd,0.6960169,0.30398306
N0050.jpg,a_noamd,0.7045081,0.29549187
N0051.jpg,a_noamd,0.7187229,0.2812771
N0052.jpg,a_noamd,0.75950414,0.2404958
N0053.jpg,a_noamd,0.6575818,0.3424182
N0054.jpg,a_noamd,0.75051516,0.24948484
N0055.jpg,a_noamd,0.6451124,0.35488757
N0056.jpg,a_noamd,0.7041534,0.29584658
N0057.jpg,a_noamd,0.70240974,0.29759023
N0058.jpg,a_noamd,0.669331,0.33066896
N0059.jpg,a_noamd,0.74004024,0.2599598
N0060.jpg,a_noamd,0.66993237,0.33006757
N0061.jpg,a_noamd,0.65890276,0.34109727
