filename,prob_anormal,prob_cglaucoma,predicted_class
image_001_170.jpg,0.6319344639778137,0.3680655062198639,anormal
image_002_202.jpg,0.48252785205841064,0.5174720883369446,cglaucoma
image_003_50.jpg,0.5073555111885071,0.4926445186138153,anormal
image_004_65.jpg,0.6090056300163269,0.3909943997859955,anormal
image_005_13.jpg,0.630232036113739,0.3697679340839386,anormal
image_006_4.jpg,0.5817051529884338,0.41829487681388855,anormal
image_007_5.jpg,0.5938892960548401,0.4061107337474823,anormal
image_008_116.jpg,0.6338344812393188,0.36616551876068115,anormal
image_009_125.jpg,0.6547641754150391,0.3452358841896057,anormal
image_010_41.jpg,0.5323867797851562,0.467613160610199,anormal
image_011_214.jpg,0.63712477684021,0.3628752529621124,anormal
image_012_56.jpg,0.5034897327423096,0.49651023745536804,anormal
image_013_71.jpg,0.6526075005531311,0.3473924398422241,anormal
image_014_59.jpg,0.6924156546592712,0.30758437514305115,anormal
image_015_209.jpg,0.6209176778793335,0.3790823519229889,anormal
image_016_82.jpg,0.6671048402786255,0.3328951597213745,anormal
image_017_93.jpg,0.5696195960044861,0.4303804337978363,anormal
image_018_120.jpg,0.6248966455459595,0.3751033544540405,anormal
image_019_168.jpg,0.5783884525299072,0.4216115176677704,anormal
image_020_10.jpg,0.6611378788948059,0.3388621211051941,anormal
image_021_26.jpg,0.6516692638397217,0.3483307361602783,anormal
image_022_55.jpg,0.6530784964561462,0.34692150354385376,anormal
image_023_103.jpg,0.5936884880065918,0.4063114821910858,anormal
image_024_200.jpg,0.6196380853652954,0.38036197423934937,anormal
image_025_99.jpg,0.6178812384605408,0.38211873173713684,anormal
image_026_146.jpg,0.6313562989234924,0.3686436414718628,anormal
image_027_32.jpg,0.5908125638961792,0.4091874361038208,anormal
image_028_96.jpg,0.6174617409706116,0.38253822922706604,anormal
image_029_217.jpg,0.5734599828720093,0.42653998732566833,anormal
image_030_219.jpg,0.648052453994751,0.351947546005249,anormal
image_031_49.jpg,0.6866302490234375,0.3133697211742401,anormal
image_032_39.jpg,0.6549035906791687,0.3450963497161865,anormal
image_033_187.jpg,0.5520015358924866,0.4479984939098358,anormal
image_034_36.jpg,0.6686991453170776,0.33130088448524475,anormal
image_035_160.jpg,0.576494574546814,0.42350539565086365,anormal
image_036_25.jpg,0.6347116231918335,0.36528831720352173,anormal
image_037_178.jpg,0.6215224266052246,0.3784775733947754,anormal
image_038_95.jpg,0.5735417604446411,0.4264582097530365,anormal
image_039_12.jpg,0.5413070917129517,0.4586929380893707,anormal
image_040_16.jpg,0.6503085494041443,0.3496914505958557,anormal
image_041_108.jpg,0.6311460733413696,0.36885392665863037,anormal
image_042_63.jpg,0.682909369468689,0.31709060072898865,anormal
image_043_54.jpg,0.6753818988800049,0.3246181309223175,anormal
image_044_70.jpg,0.6885043978691101,0.3114956021308899,anormal
image_045_182.jpg,0.636656641960144,0.36334332823753357,anormal
image_046_64.jpg,0.5234096050262451,0.4765903949737549,anormal
image_047_143.jpg,0.6066871881484985,0.3933127820491791,anormal
image_048_130.jpg,0.5366982817649841,0.4633016884326935,anormal
image_049_105.jpg,0.5777896046638489,0.4222104251384735,anormal
image_050_163.jpg,0.692919909954071,0.30708009004592896,anormal
image_051_190.jpg,0.559213399887085,0.44078657031059265,anormal
image_052_3.jpg,0.5998727083206177,0.4001272916793823,anormal
image_053_136.jpg,0.6406539678573608,0.3593460023403168,anormal
image_054_158.jpg,0.6214814782142639,0.37851855158805847,anormal
image_055_139.jpg,0.5883890986442566,0.4116109311580658,anormal
image_056_142.jpg,0.6042771339416504,0.395722895860672,anormal
image_057_109.jpg,0.6899487972259521,0.31005117297172546,anormal
image_058_118.jpg,0.6844354867935181,0.31556451320648193,anormal
image_059_220.jpg,0.6484420299530029,0.35155797004699707,anormal
image_060_79.jpg,0.5288527011871338,0.4711472690105438,anormal
image_061_44.jpg,0.5208762884140015,0.4791237413883209,anormal
image_062_135.jpg,0.6379777789115906,0.36202216148376465,anormal
image_063_110.jpg,0.6481102108955383,0.3518897593021393,anormal
image_064_164.jpg,0.6069069504737854,0.393093079328537,anormal
image_065_92.jpg,0.6218566298484802,0.3781433701515198,anormal
image_066_218.jpg,0.5744956135749817,0.4255043864250183,anormal
image_067_127.jpg,0.6240754127502441,0.37592455744743347,anormal
image_068_173.jpg,0.5962576270103455,0.40374240279197693,anormal
image_069_184.jpg,0.6119155883789062,0.38808441162109375,anormal
image_070_212.jpg,0.6558488011360168,0.34415119886398315,anormal
image_071_154.jpg,0.6269052624702454,0.37309470772743225,anormal
image_072_102.jpg,0.692919909954071,0.30708009004592896,anormal
image_073_179.jpg,0.644539475440979,0.3554604649543762,anormal
image_074_37.jpg,0.602837085723877,0.39716294407844543,anormal
image_075_195.jpg,0.6180957555770874,0.3819042146205902,anormal
image_076_33.jpg,0.624550461769104,0.3754495084285736,anormal
image_077_201.jpg,0.6708932518959045,0.32910674810409546,anormal
image_078_67.jpg,0.7068485021591187,0.29315149784088135,anormal
image_079_15.jpg,0.6808735728263855,0.3191264271736145,anormal
image_080_157.jpg,0.5634004473686218,0.4365995228290558,anormal
image_081_153.jpg,0.6688184142112732,0.3311816155910492,anormal
image_082_9.jpg,0.702010989189148,0.29798901081085205,anormal
image_083_30.jpg,0.569232702255249,0.430767297744751,anormal
image_084_34.jpg,0.5641506910324097,0.43584927916526794,anormal
image_085_61.jpg,0.5809352397918701,0.41906481981277466,anormal
image_086_24.jpg,0.6940644383430481,0.3059355616569519,anormal
image_087_210.jpg,0.6040265560150146,0.39597344398498535,anormal
image_088_175.jpg,0.6808735728263855,0.3191264271736145,anormal
image_089_38.jpg,0.5496640801429749,0.45033589005470276,anormal
image_090_145.jpg,0.6870534420013428,0.3129465878009796,anormal
image_091_223.jpg,0.5964099764823914,0.40359005331993103,anormal
image_092_1.jpg,0.601948082447052,0.3980518579483032,anormal
image_093_140.jpg,0.702010989189148,0.29798901081085205,anormal
image_094_150.jpg,0.6460018754005432,0.35399818420410156,anormal
image_095_11.jpg,0.5272915959358215,0.47270840406417847,anormal
image_096_98.jpg,0.6221664547920227,0.3778335750102997,anormal
image_097_176.jpg,0.5507832765579224,0.44921669363975525,anormal
image_098_205.jpg,0.6103947162628174,0.3896053433418274,anormal
image_099_22.jpg,0.5208778977394104,0.4791221022605896,anormal
image_100_196.jpg,0.6100152730941772,0.38998472690582275,anormal
image_101_222.jpg,0.5839672088623047,0.4160327613353729,anormal
image_102_155.jpg,0.6684585213661194,0.3315414488315582,anormal
image_103_204.jpg,0.5715581774711609,0.4284418225288391,anormal
image_104_2.jpg,0.6443785429000854,0.35562145709991455,anormal
image_105_0.jpg,0.588348925113678,0.41165104508399963,anormal
image_106_141.jpg,0.5703708529472351,0.4296291470527649,anormal
image_107_166.jpg,0.6091715693473816,0.3908284604549408,anormal
image_108_188.jpg,0.5586761832237244,0.44132381677627563,anormal
image_109_76.jpg,0.5961718559265137,0.4038281738758087,anormal
image_110_199.jpg,0.6587284803390503,0.3412714898586273,anormal
image_111_58.jpg,0.566946804523468,0.433053195476532,anormal
image_112_111.jpg,0.5632354617118835,0.43676453828811646,anormal
image_113_224.jpg,0.6436105966567993,0.35638946294784546,anormal
image_114_57.jpg,0.698400616645813,0.301599383354187,anormal
image_115_121.jpg,0.5907649397850037,0.40923503041267395,anormal
image_116_69.jpg,0.5779879689216614,0.42201200127601624,anormal
image_117_211.jpg,0.5182327628135681,0.4817672669887543,anormal
image_118_101.jpg,0.54503333568573,0.45496663451194763,anormal
image_119_194.jpg,0.6015439033508301,0.3984560966491699,anormal
image_120_17.jpg,0.6724398732185364,0.3275601267814636,anormal
image_121_189.jpg,0.5891656875610352,0.41083428263664246,anormal
image_122_6.jpg,0.6318446397781372,0.36815541982650757,anormal
image_123_35.jpg,0.5403294563293457,0.4596705436706543,anormal
image_124_126.jpg,0.5464439988136292,0.45355600118637085,anormal
image_125_183.jpg,0.4886115491390228,0.5113884210586548,cglaucoma
image_126_177.jpg,0.5109037160873413,0.4890962541103363,anormal
image_127_43.jpg,0.5745465159416199,0.4254535138607025,anormal
image_128_60.jpg,0.628019392490387,0.3719806373119354,anormal
image_129_156.jpg,0.5834890007972717,0.4165109395980835,anormal
image_130_104.jpg,0.6127278804779053,0.3872721195220947,anormal
image_131_131.jpg,0.6704304814338684,0.3295695185661316,anormal
image_132_52.jpg,0.6143561601638794,0.3856438100337982,anormal
image_133_75.jpg,0.7083237171173096,0.29167628288269043,anormal
image_134_97.jpg,0.5315834283828735,0.46841657161712646,anormal
image_135_90.jpg,0.6299213171005249,0.3700786530971527,anormal
image_136_128.jpg,0.5643469095230103,0.43565306067466736,anormal
image_137_87.jpg,0.5877899527549744,0.41221001744270325,anormal
image_138_19.jpg,0.5003814697265625,0.4996185004711151,anormal
image_139_167.jpg,0.6157375574111938,0.38426241278648376,anormal
image_140_27.jpg,0.6443043351173401,0.3556956648826599,anormal
image_141_18.jpg,0.5600683093070984,0.4399316906929016,anormal
image_142_159.jpg,0.5307164788246155,0.4692835211753845,anormal
image_143_107.jpg,0.5934311747550964,0.4065687656402588,anormal
image_144_180.jpg,0.5356920957565308,0.46430790424346924,anormal
image_145_78.jpg,0.5887309312820435,0.41126906871795654,anormal
image_146_85.jpg,0.575782835483551,0.42421719431877136,anormal
image_147_193.jpg,0.5638024210929871,0.43619757890701294,anormal
image_148_216.jpg,0.537665605545044,0.46233445405960083,anormal
image_149_134.jpg,0.5623244047164917,0.4376755952835083,anormal
image_150_198.jpg,0.5592514276504517,0.44074857234954834,anormal
image_151_31.jpg,0.5851916670799255,0.41480833292007446,anormal
image_152_169.jpg,0.5172273516654968,0.48277270793914795,anormal
image_153_213.jpg,0.5446138978004456,0.45538610219955444,anormal
image_154_23.jpg,0.5410832166671753,0.4589167833328247,anormal
image_155_151.jpg,0.5378332138061523,0.46216684579849243,anormal
image_156_72.jpg,0.5393015742301941,0.4606984555721283,anormal
image_157_115.jpg,0.5552946329116821,0.44470536708831787,anormal
image_158_191.jpg,0.5326259136199951,0.4673740863800049,anormal
image_159_162.jpg,0.6604158282279968,0.3395841419696808,anormal
image_160_124.jpg,0.5873925089836121,0.4126075208187103,anormal
image_161_62.jpg,0.5162289142608643,0.48377111554145813,anormal
image_162_48.jpg,0.5204991698265076,0.47950080037117004,anormal
image_163_206.jpg,0.5037488341331482,0.4962511360645294,anormal
image_164_215.jpg,0.5012867450714111,0.49871325492858887,anormal
image_165_77.jpg,0.6117289662361145,0.3882710337638855,anormal
image_166_129.jpg,0.6378640532493591,0.36213597655296326,anormal
image_167_138.jpg,0.6203972101211548,0.37960273027420044,anormal
image_168_113.jpg,0.613822340965271,0.3861776888370514,anormal
image_169_119.jpg,0.6757102608680725,0.3242897093296051,anormal
image_170_133.jpg,0.6589215397834778,0.3410784900188446,anormal
image_171_203.jpg,0.5141821503639221,0.4858178496360779,anormal
image_172_137.jpg,0.6673105955123901,0.3326893746852875,anormal
image_173_83.jpg,0.6305456757545471,0.36945438385009766,anormal
image_174_123.jpg,0.6351824402809143,0.3648175597190857,anormal
image_175_91.jpg,0.6338775753974915,0.36612239480018616,anormal
image_176_161.jpg,0.6532468795776367,0.3467530906200409,anormal
image_177_112.jpg,0.6424888968467712,0.35751110315322876,anormal
image_178_46.jpg,0.5423101782798767,0.4576898515224457,anormal
image_179_84.jpg,0.6449140310287476,0.35508596897125244,anormal
image_180_53.jpg,0.6091721653938293,0.39082780480384827,anormal
