filename,prob_a_noamd,prob_b_amd,predicted_class
N0001.jpg,0.5502226948738098,0.4497772753238678,a_noamd
N0002.jpg,0.5915525555610657,0.4084474444389343,a_noamd
N0003.jpg,0.5349255800247192,0.46507444977760315,a_noamd
N0004.jpg,0.5382009744644165,0.4617990255355835,a_noamd
N0005.jpg,0.5936673283576965,0.40633267164230347,a_noamd
N0006.jpg,0.5742558836936951,0.42574411630630493,a_noamd
N0007.jpg,0.5960761308670044,0.403923898935318,a_noamd
N0008.jpg,0.6166896224021912,0.38331034779548645,a_noamd
N0009.jpg,0.5724798440933228,0.42752009630203247,a_noamd
N0010.jpg,0.6144386529922485,0.3855613172054291,a_noamd
N0011.jpg,0.5665857791900635,0.4334142506122589,a_noamd
N0012.jpg,0.5643503069877625,0.43564969301223755,a_noamd
N0013.jpg,0.621599018573761,0.378400981426239,a_noamd
N0014.jpg,0.613305926322937,0.386694073677063,a_noamd
N0015.jpg,0.5632901191711426,0.43670982122421265,a_noamd
N0016.jpg,0.5052134990692139,0.49478650093078613,a_noamd
N0017.jpg,0.6259000897407532,0.3740999102592468,a_noamd
N0018.jpg,0.6173571348190308,0.38264283537864685,a_noamd
N0019.jpg,0.6086642146110535,0.3913358151912689,a_noamd
N0020.jpg,0.5721873044967651,0.42781272530555725,a_noamd
N0021.jpg,0.5339055061340332,0.4660945236682892,a_noamd
N0022.jpg,0.5969590544700623,0.4030410051345825,a_noamd
N0023.jpg,0.592255711555481,0.40774428844451904,a_noamd
N0024.jpg,0.589482307434082,0.4105176627635956,a_noamd
N0025.jpg,0.5273340940475464,0.4726658761501312,a_noamd
N0026.jpg,0.5670815110206604,0.4329184889793396,a_noamd
N0027.jpg,0.6058915853500366,0.3941083550453186,a_noamd
N0028.jpg,0.5970284342765808,0.4029715955257416,a_noamd
N0029.jpg,0.6124781966209412,0.3875218331813812,a_noamd
N0030.jpg,0.6261267066001892,0.3738732635974884,a_noamd
N0031.jpg,0.605025053024292,0.3949749767780304,a_noamd
N0032.jpg,0.6298040151596069,0.3701959252357483,a_noamd
N0033.jpg,0.5819687843322754,0.4180312156677246,a_noamd
N0034.jpg,0.6140027642250061,0.3859972655773163,a_noamd
N0035.jpg,0.5610698461532593,0.43893012404441833,a_noamd
N0036.jpg,0.5578385591506958,0.4421614408493042,a_noamd
N0037.jpg,0.5861029028892517,0.4138970673084259,a_noamd
N0038.jpg,0.6165087223052979,0.38349127769470215,a_noamd
N0039.jpg,0.63579922914505,0.36420077085494995,a_noamd
N0040.jpg,0.5924162268638611,0.4075838029384613,a_noamd
N0041.jpg,0.5750007629394531,0.4249992370605469,a_noamd
N0042.jpg,0.6049299240112305,0.3950701057910919,a_noamd
N0043.jpg,0.6725936532020569,0.3274063467979431,a_noamd
N0044.jpg,0.5946131944656372,0.4053867757320404,a_noamd
N0045.jpg,0.5823708176612854,0.417629212141037,a_noamd
N0046.jpg,0.6119888424873352,0.3880111277103424,a_noamd
N0047.jpg,0.6315718293190002,0.368428111076355,a_noamd
N0048.jpg,0.5732046961784363,0.42679524421691895,a_noamd
N0049.jpg,0.5716632604598999,0.4283367693424225,a_noamd
N0050.jpg,0.5826859474182129,0.4173140525817871,a_noamd
N0051.jpg,0.5619067549705505,0.4380932152271271,a_noamd
N0052.jpg,0.5553620457649231,0.4446379244327545,a_noamd
N0053.jpg,0.5926536321640015,0.40734636783599854,a_noamd
N0054.jpg,0.6230217814445496,0.37697818875312805,a_noamd
N0055.jpg,0.5638207793235779,0.4361792504787445,a_noamd
N0056.jpg,0.5545410513877869,0.44545894861221313,a_noamd
N0057.jpg,0.6082075834274292,0.3917924761772156,a_noamd
N0058.jpg,0.5434936881065369,0.45650631189346313,a_noamd
N0059.jpg,0.5921052694320679,0.40789473056793213,a_noamd
N0060.jpg,0.6281291246414185,0.37187084555625916,a_noamd
N0061.jpg,0.6170815825462341,0.3829183876514435,a_noamd
N0062.jpg,0.6271536946296692,0.3728463649749756,a_noamd
N0063.jpg,0.6575037837028503,0.34249627590179443,a_noamd
N0064.jpg,0.5898412466049194,0.4101587235927582,a_noamd
N0065.jpg,0.5835415124893188,0.41645845770835876,a_noamd
N0066.jpg,0.5936287045478821,0.40637126564979553,a_noamd
N0067.jpg,0.543950617313385,0.456049382686615,a_noamd
N0068.jpg,0.5600811243057251,0.4399188458919525,a_noamd
N0069.jpg,0.589167594909668,0.41083237528800964,a_noamd
N0070.jpg,0.598585307598114,0.401414692401886,a_noamd
N0071.jpg,0.6079928278923035,0.3920072019100189,a_noamd
N0072.jpg,0.559984028339386,0.4400160014629364,a_noamd
N0073.jpg,0.6189542412757874,0.38104572892189026,a_noamd
N0074.jpg,0.5962957143783569,0.4037042558193207,a_noamd
N0075.jpg,0.5982464551925659,0.4017535150051117,a_noamd
N0076.jpg,0.6300694942474365,0.3699305057525635,a_noamd
N0077.jpg,0.5799893140792847,0.42001068592071533,a_noamd
N0078.jpg,0.6377562284469604,0.36224377155303955,a_noamd
N0079.jpg,0.6279875040054321,0.37201249599456787,a_noamd
N0080.jpg,0.6442415118217468,0.3557584583759308,a_noamd
N0081.jpg,0.5858992338180542,0.4141007363796234,a_noamd
N0082.jpg,0.5951348543167114,0.4048651158809662,a_noamd
N0083.jpg,0.6102780103683472,0.3897220492362976,a_noamd
N0084.jpg,0.5999285578727722,0.400071382522583,a_noamd
N0085.jpg,0.6007426381111145,0.3992573618888855,a_noamd
N0086.jpg,0.5779733657836914,0.42202669382095337,a_noamd
N0087.jpg,0.6115734577178955,0.38842660188674927,a_noamd
N0088.jpg,0.5887450575828552,0.4112549424171448,a_noamd
N0089.jpg,0.638916015625,0.3610839545726776,a_noamd
N0090.jpg,0.6255848407745361,0.37441515922546387,a_noamd
N0091.jpg,0.6333503723144531,0.3666496276855469,a_noamd
N0092.jpg,0.6453681588172913,0.35463187098503113,a_noamd
N0093.jpg,0.5950530767440796,0.4049469232559204,a_noamd
N0094.jpg,0.5870320796966553,0.4129679203033447,a_noamd
N0095.jpg,0.5915339589118958,0.40846604108810425,a_noamd
N0096.jpg,0.6204186081886292,0.37958142161369324,a_noamd
