filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,predicted_class
002c21358ce6.png,0.9352124929428101,0.014079384505748749,0.012877341359853745,0.018830860033631325,0.019000021740794182,anodr
005b95c28852.png,0.9371175765991211,0.012695812620222569,0.01619994081556797,0.01732870750129223,0.016657864674925804,anodr
00cc2b75cddd.png,0.9393722414970398,0.013412798754870892,0.015027539804577827,0.017353717237710953,0.014833847992122173,anodr
0182152c50de.png,0.9371734857559204,0.01296089868992567,0.01418975554406643,0.01931861601769924,0.01635722443461418,anodr
02cd34a85b24.png,0.9409021139144897,0.01392750907689333,0.013128074817359447,0.015863753855228424,0.01617862656712532,anodr
03b373718013.png,0.9381905794143677,0.012594045139849186,0.015350474044680595,0.0195746012032032,0.014290289022028446,anodr
04aef84a2cc1.png,0.9334567189216614,0.013731816783547401,0.014970572665333748,0.02019377239048481,0.01764707639813423,anodr
05b1bb2bdb81.png,0.935422420501709,0.013469850644469261,0.014164923690259457,0.019732052460312843,0.017210863530635834,anodr
07596907347b.png,0.9356598854064941,0.013541826978325844,0.013792186975479126,0.018193813040852547,0.01881237141788006,anodr
07751b94a88a.png,0.9350924491882324,0.017271224409341812,0.013234224170446396,0.01782677322626114,0.016575327143073082,anodr
0790515cf5af.png,0.9381361603736877,0.013717273250222206,0.015102734789252281,0.017773812636733055,0.015270061790943146,anodr
08037e4490e5.png,0.9338719844818115,0.014485874213278294,0.014033752493560314,0.019909726455807686,0.01769861951470375,anodr
0851d6a69589.png,0.9409122467041016,0.014584874734282494,0.012705144472420216,0.015484566800296307,0.01631322130560875,anodr
08b6e3240858.png,0.9337924718856812,0.01594390533864498,0.012444778345525265,0.020723789930343628,0.01709504798054695,anodr
08bef347f40d.png,0.9255974292755127,0.010633320547640324,0.024739200249314308,0.015732724219560623,0.023297404870390892,anodr
08ee569d4721.png,0.9314380288124084,0.014172046445310116,0.01594035141170025,0.018608026206493378,0.019841628149151802,anodr
09237bf783a4.png,0.9350045323371887,0.013554905541241169,0.014328362420201302,0.01825752854347229,0.018854666501283646,anodr
