image_path,true_class,predicted_class,prob_anormal,prob_cglaucoma,confidence,correct
anormal/image_001_170.jpg,anormal,anormal,0.8203125,0.179931640625,0.8203125,1
anormal/image_002_202.jpg,anormal,anormal,0.78369140625,0.21630859375,0.78369140625,1
anormal/image_003_50.jpg,anormal,anormal,0.705078125,0.294921875,0.705078125,1
anormal/image_004_65.jpg,anormal,anormal,0.77001953125,0.22998046875,0.77001953125,1
anormal/image_005_13.jpg,anormal,anormal,0.81640625,0.1834716796875,0.81640625,1
anormal/image_006_4.jpg,anormal,anormal,0.767578125,0.232177734375,0.767578125,1
anormal/image_007_5.jpg,anormal,anormal,0.78515625,0.2149658203125,0.78515625,1
anormal/image_008_116.jpg,anormal,anormal,0.8271484375,0.1729736328125,0.8271484375,1
anormal/image_009_125.jpg,anormal,anormal,0.8212890625,0.1787109375,0.8212890625,1
anormal/image_010_41.jpg,anormal,anormal,0.75,0.2498779296875,0.75,1
anormal/image_011_214.jpg,anormal,anormal,0.81787109375,0.1820068359375,0.81787109375,1
anormal/image_012_56.jpg,anormal,anormal,0.68359375,0.31640625,0.68359375,1
anormal/image_013_71.jpg,anormal,anormal,0.79833984375,0.2015380859375,0.79833984375,1
anormal/image_014_59.jpg,anormal,anormal,0.82568359375,0.17431640625,0.82568359375,1
anormal/image_015_209.jpg,anormal,anormal,0.84228515625,0.1578369140625,0.84228515625,1
anormal/image_016_82.jpg,anormal,anormal,0.82470703125,0.1751708984375,0.82470703125,1
anormal/image_017_93.jpg,anormal,anormal,0.74951171875,0.250244140625,0.74951171875,1
anormal/image_018_120.jpg,anormal,anormal,0.81005859375,0.1900634765625,0.81005859375,1
anormal/image_019_168.jpg,anormal,anormal,0.75439453125,0.245849609375,0.75439453125,1
anormal/image_020_10.jpg,anormal,anormal,0.814453125,0.185302734375,0.814453125,1
anormal/image_021_26.jpg,anormal,anormal,0.80810546875,0.191650390625,0.80810546875,1
anormal/image_022_55.jpg,anormal,anormal,0.791015625,0.2088623046875,0.791015625,1
anormal/image_023_103.jpg,anormal,anormal,0.783203125,0.217041015625,0.783203125,1
anormal/image_024_200.jpg,anormal,anormal,0.75390625,0.2462158203125,0.75390625,1
anormal/image_025_99.jpg,anormal,anormal,0.76513671875,0.2349853515625,0.76513671875,1
anormal/image_026_146.jpg,anormal,anormal,0.77490234375,0.225341796875,0.77490234375,1
anormal/image_027_32.jpg,anormal,anormal,0.82470703125,0.1754150390625,0.82470703125,1
anormal/image_028_96.jpg,anormal,anormal,0.80908203125,0.1907958984375,0.80908203125,1
anormal/image_029_217.jpg,anormal,anormal,0.78564453125,0.21435546875,0.78564453125,1
anormal/image_030_219.jpg,anormal,anormal,0.82958984375,0.1705322265625,0.82958984375,1
anormal/image_031_49.jpg,anormal,anormal,0.8115234375,0.188720703125,0.8115234375,1
anormal/image_032_39.jpg,anormal,anormal,0.80859375,0.1915283203125,0.80859375,1
anormal/image_033_187.jpg,anormal,anormal,0.72314453125,0.276611328125,0.72314453125,1
anormal/image_034_36.jpg,anormal,anormal,0.8212890625,0.1788330078125,0.8212890625,1
