image_path,true_label,pred_label,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0001.jpg,a_noamd,a_noamd,0.6846326589584351,0.6846326589584351,0.3153674006462097
../../../data/data_ADAM/test/a_noamd/N0002.jpg,a_noamd,a_noamd,0.805039644241333,0.805039644241333,0.194960355758667
../../../data/data_ADAM/test/a_noamd/N0003.jpg,a_noamd,a_noamd,0.8626389503479004,0.8626389503479004,0.13736112415790558
../../../data/data_ADAM/test/a_noamd/N0004.jpg,a_noamd,a_noamd,0.5052473545074463,0.5052473545074463,0.4947526454925537
../../../data/data_ADAM/test/a_noamd/N0005.jpg,a_noamd,a_noamd,0.7214283347129822,0.7214283347129822,0.2785716652870178
../../../data/data_ADAM/test/a_noamd/N0006.jpg,a_noamd,a_noamd,0.8001980185508728,0.8001980185508728,0.19980193674564362
../../../data/data_ADAM/test/a_noamd/N0007.jpg,a_noamd,a_noamd,0.8895840048789978,0.8895840048789978,0.11041595786809921
../../../data/data_ADAM/test/a_noamd/N0008.jpg,a_noamd,a_noamd,0.894877552986145,0.894877552986145,0.10512249916791916
../../../data/data_ADAM/test/a_noamd/N0009.jpg,a_noamd,a_noamd,0.8931229114532471,0.8931229114532471,0.10687706619501114
../../../data/data_ADAM/test/a_noamd/N0010.jpg,a_noamd,a_noamd,0.8528597950935364,0.8528597950935364,0.14714017510414124
../../../data/data_ADAM/test/a_noamd/N0011.jpg,a_noamd,a_noamd,0.6581519842147827,0.6581519842147827,0.3418479859828949
../../../data/data_ADAM/test/a_noamd/N0012.jpg,a_noamd,a_noamd,0.8978196382522583,0.8978196382522583,0.10218040645122528
../../../data/data_ADAM/test/a_noamd/N0013.jpg,a_noamd,a_noamd,0.8872037529945374,0.8872037529945374,0.11279629170894623
../../../data/data_ADAM/test/a_noamd/N0014.jpg,a_noamd,a_noamd,0.8743277192115784,0.8743277192115784,0.12567223608493805
../../../data/data_ADAM/test/a_noamd/N0015.jpg,a_noamd,a_noamd,0.6156082153320312,0.6156082153320312,0.38439178466796875
../../../data/data_ADAM/test/a_noamd/N0016.jpg,a_noamd,a_noamd,0.534156322479248,0.534156322479248,0.46584364771842957
../../../data/data_ADAM/test/a_noamd/N0017.jpg,a_noamd,a_noamd,0.8966690301895142,0.8966690301895142,0.10333089530467987
../../../data/data_ADAM/test/a_noamd/N0018.jpg,a_noamd,a_noamd,0.894175112247467,0.894175112247467,0.10582491010427475
../../../data/data_ADAM/test/a_noamd/N0019.jpg,a_noamd,a_noamd,0.8920954465866089,0.8920954465866089,0.10790453851222992
../../../data/data_ADAM/test/a_noamd/N0020.jpg,a_noamd,a_noamd,0.6607640981674194,0.6607640981674194,0.3392358720302582
../../../data/data_ADAM/test/a_noamd/N0021.jpg,a_noamd,a_noamd,0.5247268676757812,0.5247268676757812,0.47527316212654114
../../../data/data_ADAM/test/a_noamd/N0022.jpg,a_noamd,a_noamd,0.6847784519195557,0.6847784519195557,0.31522154808044434
../../../data/data_ADAM/test/a_noamd/N0023.jpg,a_noamd,b_amd,0.6619905829429626,0.33800947666168213,0.6619905829429626
../../../data/data_ADAM/test/a_noamd/N0024.jpg,a_noamd,a_noamd,0.5620549917221069,0.5620549917221069,0.43794500827789307
../../../data/data_ADAM/test/a_noamd/N0025.jpg,a_noamd,a_noamd,0.8875880241394043,0.8875880241394043,0.11241193115711212
../../../data/data_ADAM/test/a_noamd/N0026.jpg,a_noamd,a_noamd,0.8758280277252197,0.8758280277252197,0.12417197227478027
../../../data/data_ADAM/test/a_noamd/N0027.jpg,a_noamd,a_noamd,0.6085147261619568,0.6085147261619568,0.3914852440357208
../../../data/data_ADAM/test/a_noamd/N0028.jpg,a_noamd,a_noamd,0.783412754535675,0.783412754535675,0.21658729016780853
../../../data/data_ADAM/test/a_noamd/N0029.jpg,a_noamd,a_noamd,0.8876018524169922,0.8876018524169922,0.11239811778068542
../../../data/data_ADAM/test/a_noamd/N0030.jpg,a_noamd,a_noamd,0.8315171003341675,0.8315171003341675,0.1684829145669937
../../../data/data_ADAM/test/a_noamd/N0031.jpg,a_noamd,a_noamd,0.7376838326454163,0.7376838326454163,0.26231616735458374
../../../data/data_ADAM/test/a_noamd/N0032.jpg,a_noamd,a_noamd,0.779862642288208,0.779862642288208,0.2201373428106308
../../../data/data_ADAM/test/a_noamd/N0033.jpg,a_noamd,a_noamd,0.8652256727218628,0.8652256727218628,0.1347743272781372
../../../data/data_ADAM/test/a_noamd/N0034.jpg,a_noamd,a_noamd,0.7519024610519409,0.7519024610519409,0.24809756875038147
../../../data/data_ADAM/test/a_noamd/N0035.jpg,a_noamd,a_noamd,0.7530366778373718,0.7530366778373718,0.2469632923603058
../../../data/data_ADAM/test/a_noamd/N0036.jpg,a_noamd,a_noamd,0.8380882740020752,0.8380882740020752,0.16191169619560242
../../../data/data_ADAM/test/a_noamd/N0037.jpg,a_noamd,a_noamd,0.8971953392028809,0.8971953392028809,0.10280459374189377
../../../data/data_ADAM/test/a_noamd/N0038.jpg,a_noamd,a_noamd,0.8864151835441589,0.8864151835441589,0.11358479410409927
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,b_amd,0.6249560117721558,0.37504398822784424,0.6249560117721558
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,b_amd,0.7407578229904175,0.2592421770095825,0.7407578229904175
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,b_amd,0.7354972958564758,0.26450270414352417,0.7354972958564758
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,b_amd,0.7191780209541321,0.2808220088481903,0.7191780209541321
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,b_amd,0.569222092628479,0.4307779371738434,0.569222092628479
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,0.8148471117019653,0.8148471117019653,0.18515287339687347
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,0.7676709294319153,0.7676709294319153,0.23232905566692352
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,0.8946648240089417,0.8946648240089417,0.10533516854047775
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,a_noamd,0.7687579393386841,0.7687579393386841,0.2312420755624771
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,0.876730740070343,0.876730740070343,0.1232692152261734
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,0.895812451839447,0.895812451839447,0.10418755561113358
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,0.7907766103744507,0.7907766103744507,0.2092234045267105
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,0.8668031692504883,0.8668031692504883,0.1331968605518341
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,b_amd,0.5259407162666321,0.47405925393104553,0.5259407162666321
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,b_amd,0.629841685295105,0.3701583445072174,0.629841685295105
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,0.6009624004364014,0.6009624004364014,0.3990376591682434
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,0.8910037875175476,0.8910037875175476,0.10899623483419418
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,0.8205699920654297,0.8205699920654297,0.1794300228357315
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,0.7529126405715942,0.7529126405715942,0.247087299823761
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,0.8451169729232788,0.8451169729232788,0.15488307178020477
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,0.868948757648468,0.868948757648468,0.13105124235153198
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,0.899628758430481,0.899628758430481,0.10037127137184143
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,0.8942398428916931,0.8942398428916931,0.10576017200946808
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,0.8981064558029175,0.8981064558029175,0.10189353674650192
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,0.8979340195655823,0.8979340195655823,0.10206598043441772
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,0.8970345854759216,0.8970345854759216,0.10296542197465897
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,0.8917222023010254,0.8917222023010254,0.1082778200507164
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,b_amd,0.7166397571563721,0.2833602726459503,0.7166397571563721
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,b_amd,0.7061650156974792,0.29383498430252075,0.7061650156974792
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,0.8318390846252441,0.8318390846252441,0.16816094517707825
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,0.8512696623802185,0.8512696623802185,0.1487303078174591
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,0.8824074268341064,0.8824074268341064,0.11759251356124878
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,0.8714256882667542,0.8714256882667542,0.12857431173324585
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,0.8926141858100891,0.8926141858100891,0.1073857769370079
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,0.8927264213562012,0.8927264213562012,0.1072736382484436
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,0.8953929543495178,0.8953929543495178,0.10460703819990158
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,0.8758436441421509,0.8758436441421509,0.12415637820959091
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,0.8905879259109497,0.8905879259109497,0.1094120517373085
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,0.888192355632782,0.888192355632782,0.1118076890707016
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,0.8878850340843201,0.8878850340843201,0.11211501061916351
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,0.8884606957435608,0.8884606957435608,0.1115393191576004
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,0.89261394739151,0.89261394739151,0.10738608986139297
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,0.8859170079231262,0.8859170079231262,0.11408298462629318
../../../data/data_ADAM/test/a_noamd/N0082.jpg,a_noamd,a_noamd,0.8816992044448853,0.8816992044448853,0.11830075830221176
../../../data/data_ADAM/test/a_noamd/N0083.jpg,a_noamd,a_noamd,0.8903620839118958,0.8903620839118958,0.10963788628578186
../../../data/data_ADAM/test/a_noamd/N0084.jpg,a_noamd,a_noamd,0.8400111198425293,0.8400111198425293,0.1599888652563095
../../../data/data_ADAM/test/a_noamd/N0085.jpg,a_noamd,a_noamd,0.5739318132400513,0.5739318132400513,0.42606818675994873
../../../data/data_ADAM/test/a_noamd/N0086.jpg,a_noamd,b_amd,0.6301726698875427,0.3698272705078125,0.6301726698875427
../../../data/data_ADAM/test/a_noamd/N0087.jpg,a_noamd,a_noamd,0.6856916546821594,0.6856916546821594,0.3143083453178406
../../../data/data_ADAM/test/a_noamd/N0088.jpg,a_noamd,a_noamd,0.8366891741752625,0.8366891741752625,0.16331082582473755
../../../data/data_ADAM/test/a_noamd/N0089.jpg,a_noamd,a_noamd,0.8813440799713135,0.8813440799713135,0.1186559721827507
../../../data/data_ADAM/test/a_noamd/N0090.jpg,a_noamd,a_noamd,0.892659068107605,0.892659068107605,0.10734093189239502
../../../data/data_ADAM/test/a_noamd/N0091.jpg,a_noamd,a_noamd,0.8937842845916748,0.8937842845916748,0.106215700507164
../../../data/data_ADAM/test/a_noamd/N0092.jpg,a_noamd,a_noamd,0.8489789366722107,0.8489789366722107,0.1510211080312729
../../../data/data_ADAM/test/a_noamd/N0093.jpg,a_noamd,a_noamd,0.8828200101852417,0.8828200101852417,0.11717994511127472
../../../data/data_ADAM/test/a_noamd/N0094.jpg,a_noamd,a_noamd,0.8966434597969055,0.8966434597969055,0.10335654765367508
../../../data/data_ADAM/test/a_noamd/N0095.jpg,a_noamd,a_noamd,0.8942335247993469,0.8942335247993469,0.10576649010181427
../../../data/data_ADAM/test/a_noamd/N0096.jpg,a_noamd,a_noamd,0.8907588124275208,0.8907588124275208,0.10924119502305984
../../../data/data_ADAM/test/a_noamd/N0097.jpg,a_noamd,a_noamd,0.695529043674469,0.695529043674469,0.304470956325531
../../../data/data_ADAM/test/a_noamd/N0098.jpg,a_noamd,a_noamd,0.6942477226257324,0.6942477226257324,0.3057522177696228
../../../data/data_ADAM/test/a_noamd/N0099.jpg,a_noamd,a_noamd,0.6597307920455933,0.6597307920455933,0.3402692377567291
../../../data/data_ADAM/test/a_noamd/N0100.jpg,a_noamd,a_noamd,0.6070032715797424,0.6070032715797424,0.3929966986179352
../../../data/data_ADAM/test/a_noamd/N0101.jpg,a_noamd,a_noamd,0.733422577381134,0.733422577381134,0.26657745242118835
../../../data/data_ADAM/test/a_noamd/N0102.jpg,a_noamd,a_noamd,0.8764737844467163,0.8764737844467163,0.1235261932015419
../../../data/data_ADAM/test/a_noamd/N0103.jpg,a_noamd,a_noamd,0.8912394642829895,0.8912394642829895,0.10876049101352692
../../../data/data_ADAM/test/a_noamd/N0104.jpg,a_noamd,a_noamd,0.8973362445831299,0.8973362445831299,0.10266372561454773
../../../data/data_ADAM/test/a_noamd/N0105.jpg,a_noamd,a_noamd,0.8938820958137512,0.8938820958137512,0.1061178669333458
../../../data/data_ADAM/test/a_noamd/N0106.jpg,a_noamd,a_noamd,0.5815382599830627,0.5815382599830627,0.41846171021461487
../../../data/data_ADAM/test/a_noamd/N0107.jpg,a_noamd,a_noamd,0.7571324706077576,0.7571324706077576,0.2428676038980484
../../../data/data_ADAM/test/a_noamd/N0108.jpg,a_noamd,a_noamd,0.7783274054527283,0.7783274054527283,0.22167257964611053
../../../data/data_ADAM/test/a_noamd/N0109.jpg,a_noamd,a_noamd,0.7251313328742981,0.7251313328742981,0.2748686671257019
../../../data/data_ADAM/test/a_noamd/N0110.jpg,a_noamd,a_noamd,0.8586235642433167,0.8586235642433167,0.14137637615203857
../../../data/data_ADAM/test/a_noamd/N0111.jpg,a_noamd,a_noamd,0.8767774105072021,0.8767774105072021,0.12322263419628143
../../../data/data_ADAM/test/a_noamd/N0112.jpg,a_noamd,a_noamd,0.8977778553962708,0.8977778553962708,0.10222212225198746
../../../data/data_ADAM/test/a_noamd/N0113.jpg,a_noamd,a_noamd,0.8976778984069824,0.8976778984069824,0.10232209414243698
../../../data/data_ADAM/test/a_noamd/N0114.jpg,a_noamd,a_noamd,0.7379902005195618,0.7379902005195618,0.26200976967811584
../../../data/data_ADAM/test/a_noamd/N0115.jpg,a_noamd,a_noamd,0.6167106628417969,0.6167106628417969,0.3832893669605255
../../../data/data_ADAM/test/a_noamd/N0116.jpg,a_noamd,a_noamd,0.8698416948318481,0.8698416948318481,0.13015830516815186
../../../data/data_ADAM/test/a_noamd/N0117.jpg,a_noamd,a_noamd,0.873914897441864,0.873914897441864,0.1260850727558136
../../../data/data_ADAM/test/a_noamd/N0118.jpg,a_noamd,a_noamd,0.8638301491737366,0.8638301491737366,0.13616985082626343
../../../data/data_ADAM/test/a_noamd/N0119.jpg,a_noamd,a_noamd,0.8890426158905029,0.8890426158905029,0.11095739156007767
../../../data/data_ADAM/test/a_noamd/N0120.jpg,a_noamd,a_noamd,0.8650668859481812,0.8650668859481812,0.13493309915065765
../../../data/data_ADAM/test/a_noamd/N0121.jpg,a_noamd,a_noamd,0.8417891263961792,0.8417891263961792,0.1582108736038208
../../../data/data_ADAM/test/a_noamd/N0122.jpg,a_noamd,a_noamd,0.7629063129425049,0.7629063129425049,0.23709368705749512
../../../data/data_ADAM/test/a_noamd/N0123.jpg,a_noamd,a_noamd,0.6519783735275269,0.6519783735275269,0.34802165627479553
../../../data/data_ADAM/test/a_noamd/N0124.jpg,a_noamd,a_noamd,0.6241555213928223,0.6241555213928223,0.37584444880485535
../../../data/data_ADAM/test/a_noamd/N0125.jpg,a_noamd,a_noamd,0.6911107897758484,0.6911107897758484,0.3088892102241516
../../../data/data_ADAM/test/a_noamd/N0126.jpg,a_noamd,b_amd,0.5651092529296875,0.4348907172679901,0.5651092529296875
../../../data/data_ADAM/test/a_noamd/N0127.jpg,a_noamd,b_amd,0.680449903011322,0.3195500671863556,0.680449903011322
../../../data/data_ADAM/test/a_noamd/N0128.jpg,a_noamd,b_amd,0.7064972519874573,0.29350268840789795,0.7064972519874573
../../../data/data_ADAM/test/a_noamd/N0129.jpg,a_noamd,b_amd,0.644097626209259,0.35590240359306335,0.644097626209259
../../../data/data_ADAM/test/a_noamd/N0130.jpg,a_noamd,a_noamd,0.7107283473014832,0.7107283473014832,0.28927165269851685
../../../data/data_ADAM/test/a_noamd/N0131.jpg,a_noamd,a_noamd,0.7786045670509338,0.7786045670509338,0.22139546275138855
../../../data/data_ADAM/test/a_noamd/N0132.jpg,a_noamd,a_noamd,0.8717795610427856,0.8717795610427856,0.12822045385837555
../../../data/data_ADAM/test/a_noamd/N0133.jpg,a_noamd,a_noamd,0.8090112805366516,0.8090112805366516,0.19098873436450958
../../../data/data_ADAM/test/a_noamd/N0134.jpg,a_noamd,a_noamd,0.8905490040779114,0.8905490040779114,0.10945099592208862
