filename,prob_anormal,prob_cglaucoma,prediction
image_001_170.jpg,0.42712212,0.5728778,cglaucoma
image_002_202.jpg,0.65334594,0.34665403,anormal
image_003_50.jpg,0.65509766,0.3449024,anormal
image_004_65.jpg,0.15883026,0.8411697,cglaucoma
image_005_13.jpg,0.40213287,0.59786713,cglaucoma
image_006_4.jpg,0.28800657,0.7119934,cglaucoma
image_007_5.jpg,0.71312875,0.28687125,anormal
image_008_116.jpg,0.06962176,0.9303782,cglaucoma
image_009_125.jpg,0.9211552,0.07884472,anormal
image_010_41.jpg,0.89336413,0.10663581,anormal
image_011_214.jpg,0.81810737,0.18189262,anormal
image_012_56.jpg,0.81936294,0.18063706,anormal
image_013_71.jpg,0.083362415,0.9166376,cglaucoma
image_014_59.jpg,0.79469305,0.20530699,anormal
image_015_209.jpg,0.9661591,0.033840854,anormal
image_016_82.jpg,0.72861385,0.27138615,anormal
image_017_93.jpg,0.98920363,0.010796361,anormal
image_018_120.jpg,0.40726945,0.5927305,cglaucoma
image_019_168.jpg,0.4988358,0.50116414,cglaucoma
image_020_10.jpg,0.45362008,0.5463799,cglaucoma
image_021_26.jpg,0.63597953,0.36402053,anormal
image_022_55.jpg,0.66838807,0.33161193,anormal
image_023_103.jpg,0.29800642,0.7019936,cglaucoma
image_024_200.jpg,0.45216548,0.5478345,cglaucoma
image_025_99.jpg,0.26914236,0.7308577,cglaucoma
image_026_146.jpg,0.22844008,0.77155995,cglaucoma
image_027_32.jpg,0.5963446,0.4036554,anormal
image_028_96.jpg,0.5501584,0.44984165,anormal
image_029_217.jpg,0.60946465,0.39053535,anormal
image_030_219.jpg,0.7741893,0.22581069,anormal
image_031_49.jpg,0.1562772,0.8437228,cglaucoma
image_032_39.jpg,0.7708151,0.22918491,anormal
image_033_187.jpg,0.9779037,0.02209623,anormal
image_034_36.jpg,0.7650051,0.23499489,anormal
image_035_160.jpg,0.40316367,0.59683627,cglaucoma
image_036_25.jpg,0.43842328,0.5615767,cglaucoma
image_037_178.jpg,0.17143929,0.8285607,cglaucoma
image_038_95.jpg,0.20335127,0.7966487,cglaucoma
image_039_12.jpg,0.8387342,0.16126578,anormal
image_040_16.jpg,0.59616905,0.40383092,anormal
image_041_108.jpg,0.8145638,0.1854362,anormal
image_042_63.jpg,0.1917977,0.80820227,cglaucoma
image_043_54.jpg,0.54776,0.45223996,anormal
image_044_70.jpg,0.814796,0.18520403,anormal
image_045_182.jpg,0.04984788,0.9501521,cglaucoma
image_046_64.jpg,0.96191967,0.038080327,anormal
image_047_143.jpg,0.29089287,0.7091071,cglaucoma
image_048_130.jpg,0.7140388,0.2859612,anormal
image_049_105.jpg,0.7256188,0.27438122,anormal
image_050_163.jpg,0.68918496,0.310815,anormal
image_051_190.jpg,0.99610376,0.0038962045,anormal
image_052_3.jpg,0.99767524,0.0023247502,anormal
image_053_136.jpg,0.4238358,0.5761642,cglaucoma
image_054_158.jpg,0.10152071,0.8984793,cglaucoma
image_055_139.jpg,0.5930793,0.4069207,anormal
image_056_142.jpg,0.14704892,0.85295105,cglaucoma
image_057_109.jpg,0.7173714,0.28262866,anormal
image_058_118.jpg,0.29576603,0.704234,cglaucoma
image_059_220.jpg,0.5445317,0.45546833,anormal
image_060_79.jpg,0.97579557,0.024204476,anormal
image_061_44.jpg,0.98669493,0.013305027,anormal
image_062_135.jpg,0.061142515,0.9388575,cglaucoma
image_063_110.jpg,0.99838185,0.001618102,anormal
image_064_164.jpg,0.73082453,0.26917547,anormal
image_065_92.jpg,0.8201836,0.17981644,anormal
image_066_218.jpg,0.18840621,0.8115938,cglaucoma
image_067_127.jpg,0.34855255,0.6514475,cglaucoma
image_068_173.jpg,0.61410564,0.38589442,anormal
image_069_184.jpg,0.93552214,0.06447784,anormal
image_070_212.jpg,0.92914355,0.07085647,anormal
image_071_154.jpg,0.8687514,0.1312486,anormal
image_072_102.jpg,0.68918496,0.310815,anormal
image_073_179.jpg,0.9391987,0.060801316,anormal
image_074_37.jpg,0.48948628,0.5105137,cglaucoma
image_075_195.jpg,0.0578936,0.9421064,cglaucoma
image_076_33.jpg,0.5000065,0.4999935,anormal
image_077_201.jpg,0.8415509,0.15844908,anormal
image_078_67.jpg,0.87200075,0.12799926,anormal
image_079_15.jpg,0.89457434,0.10542565,anormal
image_080_157.jpg,0.12157176,0.8784283,cglaucoma
image_081_153.jpg,0.72215587,0.27784416,anormal
image_082_9.jpg,0.8022447,0.19775529,anormal
