file_path,true_class,predicted_class,prob_a_noamd,prob_b_amd,correct
a_noamd/N0001.jpg,a_noamd,a_noamd,0.7931748032569885,0.2068251669406891,1
a_noamd/N0002.jpg,a_noamd,a_noamd,0.8185052275657654,0.18149475753307343,1
a_noamd/N0003.jpg,a_noamd,a_noamd,0.8418387174606323,0.15816126763820648,1
a_noamd/N0004.jpg,a_noamd,a_noamd,0.8411294221878052,0.15887059271335602,1
a_noamd/N0005.jpg,a_noamd,a_noamd,0.7117375731468201,0.2882624566555023,1
a_noamd/N0006.jpg,a_noamd,a_noamd,0.8137938380241394,0.1862061321735382,1
a_noamd/N0007.jpg,a_noamd,a_noamd,0.8686609864234924,0.13133899867534637,1
a_noamd/N0008.jpg,a_noamd,a_noamd,0.8484058976173401,0.1515941172838211,1
a_noamd/N0009.jpg,a_noamd,a_noamd,0.7873075604438782,0.21269240975379944,1
a_noamd/N0010.jpg,a_noamd,a_noamd,0.5756722688674927,0.42432770133018494,1
a_noamd/N0011.jpg,a_noamd,a_noamd,0.5353714823722839,0.46462851762771606,1
a_noamd/N0012.jpg,a_noamd,a_noamd,0.8577277064323425,0.14227226376533508,1
a_noamd/N0013.jpg,a_noamd,a_noamd,0.8938726782798767,0.10612732172012329,1
a_noamd/N0014.jpg,a_noamd,a_noamd,0.8969571590423584,0.10304280370473862,1
a_noamd/N0015.jpg,a_noamd,a_noamd,0.821636974811554,0.17836302518844604,1
a_noamd/N0016.jpg,a_noamd,a_noamd,0.81964510679245,0.18035490810871124,1
a_noamd/N0017.jpg,a_noamd,a_noamd,0.8738895058631897,0.1261104941368103,1
a_noamd/N0018.jpg,a_noamd,a_noamd,0.8688998222351074,0.13110016286373138,1
a_noamd/N0019.jpg,a_noamd,a_noamd,0.8579686284065247,0.14203140139579773,1
a_noamd/N0020.jpg,a_noamd,a_noamd,0.8390684723854065,0.1609315276145935,1
a_noamd/N0021.jpg,a_noamd,a_noamd,0.7749065160751343,0.22509349882602692,1
a_noamd/N0022.jpg,a_noamd,a_noamd,0.8033329844474792,0.19666701555252075,1
a_noamd/N0023.jpg,a_noamd,b_amd,0.25255879759788513,0.7474411725997925,0
a_noamd/N0024.jpg,a_noamd,a_noamd,0.6256030201911926,0.374396950006485,1
a_noamd/N0025.jpg,a_noamd,a_noamd,0.8199206590652466,0.18007934093475342,1
a_noamd/N0026.jpg,a_noamd,a_noamd,0.6032706499099731,0.39672935009002686,1
a_noamd/N0027.jpg,a_noamd,a_noamd,0.8461804986000061,0.15381945669651031,1
a_noamd/N0028.jpg,a_noamd,a_noamd,0.8464840650558472,0.15351594984531403,1
a_noamd/N0029.jpg,a_noamd,a_noamd,0.8466227054595947,0.15337730944156647,1
a_noamd/N0030.jpg,a_noamd,a_noamd,0.7380929589271545,0.26190701127052307,1
a_noamd/N0031.jpg,a_noamd,a_noamd,0.7639270424842834,0.23607300221920013,1
a_noamd/N0032.jpg,a_noamd,a_noamd,0.803803563117981,0.19619643688201904,1
a_noamd/N0033.jpg,a_noamd,a_noamd,0.8701252937316895,0.12987467646598816,1
a_noamd/N0034.jpg,a_noamd,a_noamd,0.8366121649742126,0.16338786482810974,1
a_noamd/N0035.jpg,a_noamd,a_noamd,0.6804808974266052,0.3195190727710724,1
a_noamd/N0036.jpg,a_noamd,b_amd,0.4867229163646698,0.5132771134376526,0
a_noamd/N0037.jpg,a_noamd,a_noamd,0.8591060638427734,0.14089395105838776,1
a_noamd/N0038.jpg,a_noamd,a_noamd,0.8566118478775024,0.14338819682598114,1
a_noamd/N0039.jpg,a_noamd,a_noamd,0.517321765422821,0.48267826437950134,1
a_noamd/N0040.jpg,a_noamd,b_amd,0.4456668198108673,0.5543331503868103,0
a_noamd/N0041.jpg,a_noamd,b_amd,0.4175010919570923,0.5824989080429077,0
a_noamd/N0042.jpg,a_noamd,b_amd,0.14644397795200348,0.8535560369491577,0
a_noamd/N0043.jpg,a_noamd,b_amd,0.32443997263908386,0.6755600571632385,0
a_noamd/N0044.jpg,a_noamd,a_noamd,0.5904812216758728,0.4095187485218048,1
a_noamd/N0045.jpg,a_noamd,a_noamd,0.7299952507019043,0.2700047791004181,1
a_noamd/N0046.jpg,a_noamd,a_noamd,0.8601658940315247,0.13983407616615295,1
a_noamd/N0047.jpg,a_noamd,a_noamd,0.842693567276001,0.1573064774274826,1
a_noamd/N0048.jpg,a_noamd,a_noamd,0.8438733220100403,0.15612664818763733,1
a_noamd/N0049.jpg,a_noamd,a_noamd,0.8501852750778198,0.14981478452682495,1
a_noamd/N0050.jpg,a_noamd,a_noamd,0.7585036158561707,0.24149638414382935,1
a_noamd/N0051.jpg,a_noamd,a_noamd,0.7313250303268433,0.26867496967315674,1
a_noamd/N0052.jpg,a_noamd,a_noamd,0.6525062322616577,0.34749382734298706,1
