filename,predicted_class,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
002c21358ce6.png,anodr,0.9226927,0.018831698,0.018078556,0.019740988,0.020656114
005b95c28852.png,anodr,0.9339114,0.012442292,0.016824935,0.01864894,0.01817248
00cc2b75cddd.png,anodr,0.9212894,0.019542161,0.017673712,0.020566445,0.020928267
0182152c50de.png,anodr,0.9292408,0.015477447,0.016762422,0.018302046,0.02021725
02cd34a85b24.png,anodr,0.9174911,0.018745406,0.018193243,0.022829372,0.022740846
03b373718013.png,anodr,0.9328835,0.01476616,0.017171571,0.015947986,0.019230675
04aef84a2cc1.png,anodr,0.9224844,0.015717117,0.01916427,0.02168287,0.020951372
05b1bb2bdb81.png,anodr,0.9246503,0.015616061,0.017452445,0.020768385,0.021512777
07596907347b.png,anodr,0.92461085,0.015458091,0.016985213,0.020768855,0.022176925
07751b94a88a.png,anodr,0.9216809,0.023714898,0.016484903,0.017990666,0.020128563
0790515cf5af.png,anodr,0.915538,0.01986589,0.020300938,0.020724518,0.02357066
08037e4490e5.png,anodr,0.9228953,0.017590033,0.018053424,0.021413485,0.020047797
0851d6a69589.png,anodr,0.9370287,0.013703746,0.015698811,0.01658816,0.01698055
08b6e3240858.png,anodr,0.9122339,0.028316785,0.02673077,0.015604144,0.01711437
08bef347f40d.png,anodr,0.9337116,0.015220039,0.016323984,0.015801512,0.01894293
08ee569d4721.png,anodr,0.9172566,0.019852329,0.018220656,0.020782791,0.02388766
09237bf783a4.png,anodr,0.91163933,0.020330079,0.019781653,0.024114227,0.024134716
096436d68d06.png,anodr,0.91419137,0.019405322,0.021464238,0.022088636,0.022850398
099021fac3c9.png,anodr,0.9264795,0.015894273,0.017508155,0.021685949,0.018432036
09c8323c612e.png,anodr,0.9148345,0.01923034,0.01909306,0.022605412,0.024236673
0a38b552372d.png,anodr,0.9253692,0.019589884,0.018811807,0.016684953,0.019544039
0a85a1e8f9e9.png,anodr,0.90261203,0.028928936,0.043476883,0.009484839,0.0154974
0babc12807b2.png,cmoderatedr,0.0060175853,0.33276662,0.5387389,0.020153927,0.102322996
0cbcc7b23613.png,cmoderatedr,0.34228805,0.16049589,0.4600092,0.015997145,0.021209672
0cd31078cd08.png,anodr,0.92652273,0.015681991,0.017155623,0.021176677,0.019462973
0ce062f26edc.png,anodr,0.90601176,0.018477695,0.020777777,0.031163758,0.023568941
0cecc2864b7f.png,anodr,0.93009484,0.020057593,0.014033107,0.01877162,0.017042885
0d9a9896f801.png,anodr,0.9119073,0.019634878,0.019010546,0.024358135,0.025089208
0da321efbce6.png,anodr,0.93206745,0.02141632,0.015551741,0.016631862,0.014332517
0db1d8dcf219.png,anodr,0.8941223,0.041260675,0.031243764,0.014150415,0.019222885
0e3572b5884a.png,anodr,0.92210484,0.017138068,0.018411422,0.02104207,0.021303594
0ef4c61dc056.png,anodr,0.9265171,0.01734076,0.016081829,0.018820051,0.021240197
0fbbd665431f.png,anodr,0.90995187,0.042655002,0.015535976,0.01573651,0.016120685
0fc6829da85b.png,anodr,0.9244432,0.021002192,0.019154781,0.018543562,0.016856326
1002b5151b8e.png,anodr,0.9268178,0.017161138,0.01642326,0.018951679,0.020646155
103f97a2ab15.png,anodr,0.8843417,0.050754175,0.029648215,0.015472382,0.019783601
10a5026eb8e6.png,anodr,0.90933555,0.02140337,0.020459348,0.023610553,0.025191132
10de500cf0c5.png,anodr,0.9205374,0.017471297,0.017568382,0.02268903,0.021733914
10f10fd30718.png,anodr,0.9171396,0.017672107,0.017692992,0.022619272,0.024876004
12058bbb8299.png,anodr,0.9311141,0.016362175,0.016802287,0.017192272,0.018529268
12bc439d373a.png,anodr,0.9198027,0.02016728,0.01864867,0.020135965,0.021245355
12ef75375322.png,anodr,0.929588,0.01240745,0.017423244,0.017922638,0.022658726
143db89c11c8.png,anodr,0.9164496,0.019626798,0.018496903,0.021578737,0.023847975
15b21c80cc31.png,anodr,0.9232307,0.016271299,0.01853001,0.020618958,0.02134906
15e24b73d4a7.png,anodr,0.9201959,0.019723034,0.017815294,0.020977233,0.021288564
1633f8291a80.png,anodr,0.92827064,0.023354063,0.015785776,0.016435413,0.016154155
165634a6167e.png,anodr,0.9300604,0.014111854,0.01717659,0.020523494,0.018127693
178412895d5e.png,anodr,0.89263684,0.01835578,0.025526421,0.027853498,0.035627518
186c1835eec5.png,anodr,0.9210452,0.015519473,0.01860511,0.020954777,0.02387541
18b7e34eab8f.png,anodr,0.9146496,0.019666487,0.019758092,0.021831388,0.024094507
18b99159a14f.png,anodr,0.919503,0.018975379,0.017620914,0.021410607,0.02249016
18ce0cdc473d.png,anodr,0.9237319,0.017784696,0.019319229,0.020258604,0.018905668
1a0dbc6c0cda.png,anodr,0.9225344,0.018180566,0.01967402,0.019391181,0.020219851
1a1e974a7dbf.png,anodr,0.91608644,0.020556219,0.017872445,0.023496158,0.021988742
1c47815f4a6b.png,anodr,0.8306525,0.06796756,0.068037875,0.01346024,0.019881966
1ca62b3e4fd3.png,anodr,0.921717,0.022125894,0.016857903,0.02096727,0.018331928
1d0b93317aa8.png,anodr,0.91177815,0.018390618,0.018293949,0.026979268,0.024558038
1d3e9b939732.png,anodr,0.9214432,0.021267701,0.0186163,0.018764151,0.01990861
