filename,predicted_class,score_a_noamd,score_b_amd
N0001.jpg,a_noamd,0.8426104,0.1573896
N0002.jpg,a_noamd,0.89338267,0.10661732
N0003.jpg,a_noamd,0.8212658,0.17873415
N0004.jpg,a_noamd,0.83799565,0.16200429
N0005.jpg,a_noamd,0.7238116,0.27618837
N0006.jpg,a_noamd,0.85199696,0.14800306
N0007.jpg,a_noamd,0.9160071,0.08399293
N0008.jpg,a_noamd,0.9280339,0.07196612
N0009.jpg,a_noamd,0.8991129,0.1008871
N0010.jpg,a_noamd,0.7392951,0.26070487
N0011.jpg,a_noamd,0.73791593,0.26208407
N0012.jpg,a_noamd,0.8351181,0.1648819
N0013.jpg,a_noamd,0.8436715,0.15632847
N0014.jpg,a_noamd,0.82487583,0.17512418
N0015.jpg,a_noamd,0.91083765,0.08916231
N0016.jpg,a_noamd,0.93798405,0.062015913
N0017.jpg,a_noamd,0.88557,0.11442995
N0018.jpg,a_noamd,0.9005138,0.099486195
N0019.jpg,a_noamd,0.89866537,0.1013346
N0020.jpg,a_noamd,0.9045857,0.09541431
N0021.jpg,a_noamd,0.7771092,0.22289073
N0022.jpg,a_noamd,0.9014174,0.09858259
N0023.jpg,b_amd,0.38338265,0.6166174
N0024.jpg,a_noamd,0.555435,0.44456497
N0025.jpg,a_noamd,0.83823615,0.16176385
N0026.jpg,a_noamd,0.81458944,0.18541053
N0027.jpg,a_noamd,0.9141494,0.08585059
N0028.jpg,a_noamd,0.9295292,0.070470765
N0029.jpg,a_noamd,0.823124,0.17687601
N0030.jpg,a_noamd,0.6220206,0.37797937
N0031.jpg,a_noamd,0.90773964,0.092260376
N0032.jpg,a_noamd,0.89639395,0.10360601
N0033.jpg,a_noamd,0.8300776,0.1699224
N0034.jpg,a_noamd,0.8448263,0.15517366
N0035.jpg,a_noamd,0.6556147,0.34438533
N0036.jpg,b_amd,0.35970697,0.640293
N0037.jpg,a_noamd,0.8117228,0.18827724
N0038.jpg,a_noamd,0.8876385,0.11236148
N0039.jpg,b_amd,0.42832264,0.5716773
N0040.jpg,b_amd,0.48742196,0.512578
N0041.jpg,a_noamd,0.7095281,0.29047188
N0042.jpg,b_amd,0.29116789,0.7088321
N0043.jpg,b_amd,0.428535,0.571465
N0044.jpg,a_noamd,0.83542514,0.16457492
N0045.jpg,a_noamd,0.8028998,0.19710016
N0046.jpg,a_noamd,0.9055622,0.09443778
N0047.jpg,a_noamd,0.8288584,0.17114162
N0048.jpg,a_noamd,0.87542295,0.12457709
N0049.jpg,a_noamd,0.8929569,0.107043095
N0050.jpg,a_noamd,0.8917363,0.10826364
N0051.jpg,a_noamd,0.8221803,0.1778198
N0052.jpg,a_noamd,0.67790425,0.32209578
N0053.jpg,a_noamd,0.9181241,0.08187592
N0054.jpg,a_noamd,0.92022157,0.07977842
N0055.jpg,a_noamd,0.82822466,0.17177539
N0056.jpg,a_noamd,0.7246786,0.27532148
N0057.jpg,a_noamd,0.8064589,0.19354111
N0058.jpg,a_noamd,0.75674444,0.2432556
N0059.jpg,a_noamd,0.754952,0.24504799
N0060.jpg,a_noamd,0.92138666,0.07861331
N0061.jpg,a_noamd,0.8567925,0.1432075
N0062.jpg,a_noamd,0.8953654,0.104634605
N0063.jpg,a_noamd,0.8702422,0.12975787
N0064.jpg,a_noamd,0.93723655,0.06276351
N0065.jpg,a_noamd,0.8770158,0.122984216
N0066.jpg,b_amd,0.03210346,0.9678965
N0067.jpg,b_amd,0.04636998,0.95363
N0068.jpg,a_noamd,0.81165045,0.18834957
N0069.jpg,a_noamd,0.900391,0.09960901
N0070.jpg,a_noamd,0.8387741,0.1612259
N0071.jpg,a_noamd,0.9081986,0.091801465
N0072.jpg,a_noamd,0.88665205,0.113347895
N0073.jpg,a_noamd,0.9119307,0.08806928
N0074.jpg,a_noamd,0.9192295,0.08077055
N0075.jpg,a_noamd,0.88658714,0.113412924
N0076.jpg,a_noamd,0.89467883,0.10532115
N0077.jpg,a_noamd,0.8743985,0.12560144
N0078.jpg,a_noamd,0.88683605,0.11316394
N0079.jpg,a_noamd,0.8065874,0.19341265
N0080.jpg,a_noamd,0.79639804,0.20360193
N0081.jpg,a_noamd,0.81766784,0.18233219
N0082.jpg,a_noamd,0.9219089,0.07809107
N0083.jpg,a_noamd,0.8799098,0.12009019
N0084.jpg,a_noamd,0.89630604,0.10369395
N0085.jpg,a_noamd,0.54999185,0.45000815
N0086.jpg,b_amd,0.051030867,0.9489691
N0087.jpg,a_noamd,0.86257064,0.13742939
N0088.jpg,a_noamd,0.7308515,0.26914856
N0089.jpg,a_noamd,0.86650455,0.1334954
N0090.jpg,a_noamd,0.89222515,0.107774906
N0091.jpg,a_noamd,0.8774979,0.12250212
N0092.jpg,a_noamd,0.8240134,0.17598665
N0093.jpg,a_noamd,0.8881094,0.111890614
N0094.jpg,a_noamd,0.896617,0.10338295
N0095.jpg,a_noamd,0.9003052,0.099694856
N0096.jpg,a_noamd,0.8665893,0.1334107
N0097.jpg,a_noamd,0.5387385,0.46126148
N0098.jpg,a_noamd,0.6819401,0.31805986
N0099.jpg,a_noamd,0.8783126,0.12168738
N0100.jpg,a_noamd,0.5392131,0.46078688
N0101.jpg,b_amd,0.45142862,0.54857135
N0102.jpg,a_noamd,0.8446026,0.15539742
N0103.jpg,a_noamd,0.88975286,0.11024711
N0104.jpg,a_noamd,0.8973756,0.102624394
N0105.jpg,a_noamd,0.8779817,0.12201831
N0106.jpg,a_noamd,0.8594151,0.14058489
N0107.jpg,a_noamd,0.86894906,0.13105094
N0108.jpg,a_noamd,0.8959383,0.10406176
N0109.jpg,a_noamd,0.814381,0.18561906
N0110.jpg,a_noamd,0.71059823,0.28940174
N0111.jpg,a_noamd,0.77050793,0.22949204
N0112.jpg,a_noamd,0.8109979,0.18900208
N0113.jpg,a_noamd,0.8084606,0.19153938
N0114.jpg,a_noamd,0.7983458,0.20165424
N0115.jpg,a_noamd,0.7889588,0.21104124
N0116.jpg,a_noamd,0.8686503,0.1313497
N0117.jpg,a_noamd,0.8912493,0.10875066
N0118.jpg,a_noamd,0.87058824,0.12941173
N0119.jpg,a_noamd,0.9153391,0.084660925
N0120.jpg,a_noamd,0.8975791,0.10242095
N0121.jpg,a_noamd,0.7799963,0.22000375
N0122.jpg,a_noamd,0.56932193,0.43067807
N0123.jpg,a_noamd,0.76668996,0.23331003
N0124.jpg,a_noamd,0.71435606,0.28564394
N0125.jpg,a_noamd,0.905384,0.09461607
N0126.jpg,a_noamd,0.62503666,0.3749634
N0127.jpg,b_amd,0.29766876,0.70233124
N0128.jpg,b_amd,0.14339684,0.8566031
N0129.jpg,a_noamd,0.7257852,0.27421477
N0130.jpg,a_noamd,0.8245885,0.1754115
N0131.jpg,a_noamd,0.8133332,0.18666683
N0132.jpg,a_noamd,0.80352384,0.19647619
N0133.jpg,a_noamd,0.8571766,0.14282338
N0134.jpg,a_noamd,0.8591452,0.14085482
N0135.jpg,a_noamd,0.7786936,0.22130637
N0136.jpg,a_noamd,0.88044596,0.1195541
N0137.jpg,a_noamd,0.74617493,0.25382513
N0138.jpg,a_noamd,0.8455543,0.15444572
N0139.jpg,a_noamd,0.8690035,0.13099654
N0140.jpg,a_noamd,0.8299467,0.17005333
N0141.jpg,a_noamd,0.82300746,0.17699257
N0142.jpg,a_noamd,0.905773,0.09422708
N0143.jpg,a_noamd,0.8920916,0.10790844
N0144.jpg,a_noamd,0.7946119,0.20538811
N0145.jpg,a_noamd,0.79491067,0.20508929
N0146.jpg,a_noamd,0.90942115,0.09057888
N0147.jpg,a_noamd,0.905773,0.09422708
N0148.jpg,a_noamd,0.8920916,0.10790844
N0149.jpg,a_noamd,0.7946119,0.20538811
N0150.jpg,a_noamd,0.8780109,0.12198899
N0151.jpg,a_noamd,0.82206494,0.17793506
N0152.jpg,a_noamd,0.6765186,0.32348138
N0153.jpg,b_amd,0.41963336,0.5803667
N0154.jpg,a_noamd,0.84204304,0.15795697
N0155.jpg,a_noamd,0.7738863,0.22611369
N0156.jpg,a_noamd,0.9094535,0.090546556
N0157.jpg,a_noamd,0.900048,0.099952005
N0158.jpg,a_noamd,0.8485497,0.1514503
N0159.jpg,a_noamd,0.8331119,0.1668881
N0160.jpg,a_noamd,0.8170229,0.18297711
N0161.jpg,a_noamd,0.8665695,0.13343042
N0162.jpg,b_amd,0.24272838,0.7572716
N0163.jpg,b_amd,0.26448396,0.7355161
N0164.jpg,a_noamd,0.8713542,0.1286458
N0165.jpg,a_noamd,0.83013994,0.16986005
N0166.jpg,a_noamd,0.82341003,0.17658998
N0167.jpg,a_noamd,0.7078734,0.29212657
N0168.jpg,a_noamd,0.72506607,0.27493396
N0169.jpg,a_noamd,0.5138386,0.48616144
N0170.jpg,a_noamd,0.7662948,0.23370524
N0171.jpg,a_noamd,0.8917235,0.108276494
N0172.jpg,a_noamd,0.8788221,0.12117794
N0173.jpg,a_noamd,0.7665937,0.23340632
N0174.jpg,a_noamd,0.89530885,0.10469112
N0175.jpg,a_noamd,0.6569548,0.3430452
N0176.jpg,a_noamd,0.51141715,0.48858288
N0177.jpg,a_noamd,0.8495025,0.1504975
N0178.jpg,a_noamd,0.78359324,0.21640676
N0179.jpg,a_noamd,0.5245912,0.4754088
N0180.jpg,b_amd,0.13167025,0.86832976
N0181.jpg,b_amd,0.16240686,0.8375932
N0182.jpg,a_noamd,0.92682093,0.073179066
N0183.jpg,a_noamd,0.8128206,0.1871794
N0184.jpg,a_noamd,0.8385343,0.1614657
N0185.jpg,a_noamd,0.82242244,0.17757753
N0186.jpg,a_noamd,0.87523973,0.124760315
N0187.jpg,b_amd,0.3527459,0.64725417
N0188.jpg,a_noamd,0.6526476,0.34735233
N0189.jpg,a_noamd,0.54302126,0.45697874
N0190.jpg,b_amd,0.44922233,0.5507777
N0191.jpg,b_amd,0.32107309,0.67892694
N0192.jpg,b_amd,0.11534442,0.8846556
N0193.jpg,b_amd,0.12822105,0.871779
N0194.jpg,a_noamd,0.795582,0.204418
N0195.jpg,b_amd,0.23681661,0.76318336
N0196.jpg,a_noamd,0.91532916,0.08467086
N0197.jpg,a_noamd,0.8626348,0.13736525
N0198.jpg,a_noamd,0.89992106,0.10007895
N0199.jpg,a_noamd,0.83356327,0.16643676
N0200.jpg,b_amd,0.1574466,0.8425534
N0201.jpg,b_amd,0.27237839,0.7276216
N0202.jpg,b_amd,0.21736053,0.7826395
N0203.jpg,a_noamd,0.8357359,0.16426411
N0204.jpg,a_noamd,0.9198469,0.08015311
N0205.jpg,a_noamd,0.89972675,0.100273184
N0206.jpg,a_noamd,0.8421248,0.15787517
N0207.jpg,a_noamd,0.81251585,0.18748415
N0208.jpg,a_noamd,0.6365363,0.3634637
N0209.jpg,a_noamd,0.81215745,0.18784256
N0210.jpg,a_noamd,0.811304,0.18869606
N0211.jpg,a_noamd,0.8679058,0.13209425
