image_path,true_label,predicted_label,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/N0001.jpg,a_noamd,a_noamd,0.9178577661514282,0.9178577661514282,0.08214223384857178
../../../data/data_ADAM/test/a_noamd/N0002.jpg,a_noamd,a_noamd,0.9431297183036804,0.9431297183036804,0.056870244443416595
../../../data/data_ADAM/test/a_noamd/N0003.jpg,a_noamd,a_noamd,0.9356995224952698,0.9356995224952698,0.06430049985647202
../../../data/data_ADAM/test/a_noamd/N0004.jpg,a_noamd,a_noamd,0.9588297605514526,0.9588297605514526,0.041170183569192886
../../../data/data_ADAM/test/a_noamd/N0005.jpg,a_noamd,b_amd,0.5016229748725891,0.4983770549297333,0.5016229748725891
../../../data/data_ADAM/test/a_noamd/N0006.jpg,a_noamd,a_noamd,0.8757956624031067,0.8757956624031067,0.12420439720153809
../../../data/data_ADAM/test/a_noamd/N0007.jpg,a_noamd,a_noamd,0.9569936394691467,0.9569936394691467,0.04300641641020775
../../../data/data_ADAM/test/a_noamd/N0008.jpg,a_noamd,a_noamd,0.9633628129959106,0.9633628129959106,0.036637138575315475
../../../data/data_ADAM/test/a_noamd/N0009.jpg,a_noamd,a_noamd,0.9045591354370117,0.9045591354370117,0.09544094651937485
../../../data/data_ADAM/test/a_noamd/N0010.jpg,a_noamd,a_noamd,0.6333923935890198,0.6333923935890198,0.3666076064109802
../../../data/data_ADAM/test/a_noamd/N0011.jpg,a_noamd,a_noamd,0.8934656977653503,0.8934656977653503,0.10653438419103622
../../../data/data_ADAM/test/a_noamd/N0012.jpg,a_noamd,a_noamd,0.9600959420204163,0.9600959420204163,0.03990408033132553
../../../data/data_ADAM/test/a_noamd/N0013.jpg,a_noamd,a_noamd,0.9623503684997559,0.9623503684997559,0.03764961287379265
../../../data/data_ADAM/test/a_noamd/N0014.jpg,a_noamd,a_noamd,0.9616578817367554,0.9616578817367554,0.03834209963679314
../../../data/data_ADAM/test/a_noamd/N0015.jpg,a_noamd,a_noamd,0.9511024951934814,0.9511024951934814,0.04889748990535736
../../../data/data_ADAM/test/a_noamd/N0016.jpg,a_noamd,a_noamd,0.8738437294960022,0.8738437294960022,0.1261562705039978
../../../data/data_ADAM/test/a_noamd/N0017.jpg,a_noamd,a_noamd,0.9558579921722412,0.9558579921722412,0.044141944497823715
../../../data/data_ADAM/test/a_noamd/N0018.jpg,a_noamd,a_noamd,0.951045036315918,0.951045036315918,0.04895499348640442
../../../data/data_ADAM/test/a_noamd/N0019.jpg,a_noamd,a_noamd,0.9492471218109131,0.9492471218109131,0.05075281485915184
../../../data/data_ADAM/test/a_noamd/N0020.jpg,a_noamd,a_noamd,0.8600918054580688,0.8600918054580688,0.13990814983844757
../../../data/data_ADAM/test/a_noamd/N0021.jpg,a_noamd,a_noamd,0.892678439617157,0.892678439617157,0.1073216050863266
../../../data/data_ADAM/test/a_noamd/N0022.jpg,a_noamd,a_noamd,0.8178993463516235,0.8178993463516235,0.18210068345069885
../../../data/data_ADAM/test/a_noamd/N0023.jpg,a_noamd,a_noamd,0.79585862159729,0.79585862159729,0.20414137840270996
../../../data/data_ADAM/test/a_noamd/N0024.jpg,a_noamd,a_noamd,0.796956479549408,0.796956479549408,0.20304344594478607
../../../data/data_ADAM/test/a_noamd/N0025.jpg,a_noamd,a_noamd,0.9641112089157104,0.9641112089157104,0.03588879480957985
../../../data/data_ADAM/test/a_noamd/N0026.jpg,a_noamd,a_noamd,0.9558619260787964,0.9558619260787964,0.04413801431655884
../../../data/data_ADAM/test/a_noamd/N0027.jpg,a_noamd,a_noamd,0.9431848526000977,0.9431848526000977,0.056815117597579956
../../../data/data_ADAM/test/a_noamd/N0028.jpg,a_noamd,a_noamd,0.8965162038803101,0.8965162038803101,0.10348375141620636
../../../data/data_ADAM/test/a_noamd/N0029.jpg,a_noamd,a_noamd,0.9540810585021973,0.9540810585021973,0.045918889343738556
../../../data/data_ADAM/test/a_noamd/N0030.jpg,a_noamd,a_noamd,0.656450629234314,0.656450629234314,0.34354934096336365
../../../data/data_ADAM/test/a_noamd/N0031.jpg,a_noamd,a_noamd,0.9420705437660217,0.9420705437660217,0.05792946368455887
../../../data/data_ADAM/test/a_noamd/N0032.jpg,a_noamd,a_noamd,0.9417446851730347,0.9417446851730347,0.05825525522232056
../../../data/data_ADAM/test/a_noamd/N0033.jpg,a_noamd,a_noamd,0.9354754090309143,0.9354754090309143,0.0645245760679245
../../../data/data_ADAM/test/a_noamd/N0034.jpg,a_noamd,a_noamd,0.8642644882202148,0.8642644882202148,0.13573555648326874
../../../data/data_ADAM/test/a_noamd/N0035.jpg,a_noamd,a_noamd,0.8015106916427612,0.8015106916427612,0.1984892338514328
../../../data/data_ADAM/test/a_noamd/N0036.jpg,a_noamd,b_amd,0.7956051230430603,0.2043948918581009,0.7956051230430603
../../../data/data_ADAM/test/a_noamd/N0037.jpg,a_noamd,a_noamd,0.9499691724777222,0.9499691724777222,0.05003077909350395
../../../data/data_ADAM/test/a_noamd/N0038.jpg,a_noamd,a_noamd,0.9252343773841858,0.9252343773841858,0.07476559281349182
../../../data/data_ADAM/test/a_noamd/N0039.jpg,a_noamd,b_amd,0.743177056312561,0.2568229138851166,0.743177056312561
../../../data/data_ADAM/test/a_noamd/N0040.jpg,a_noamd,b_amd,0.9381012916564941,0.06189863756299019,0.9381012916564941
../../../data/data_ADAM/test/a_noamd/N0041.jpg,a_noamd,b_amd,0.9248756170272827,0.07512442022562027,0.9248756170272827
../../../data/data_ADAM/test/a_noamd/N0042.jpg,a_noamd,b_amd,0.9836698770523071,0.016330121085047722,0.9836698770523071
../../../data/data_ADAM/test/a_noamd/N0043.jpg,a_noamd,b_amd,0.7652429938316345,0.23475702106952667,0.7652429938316345
../../../data/data_ADAM/test/a_noamd/N0044.jpg,a_noamd,a_noamd,0.9570422172546387,0.9570422172546387,0.04295773804187775
../../../data/data_ADAM/test/a_noamd/N0045.jpg,a_noamd,a_noamd,0.9414428472518921,0.9414428472518921,0.058557093143463135
../../../data/data_ADAM/test/a_noamd/N0046.jpg,a_noamd,a_noamd,0.9673985838890076,0.9673985838890076,0.03260139748454094
../../../data/data_ADAM/test/a_noamd/N0047.jpg,a_noamd,a_noamd,0.8520757555961609,0.8520757555961609,0.1479243040084839
../../../data/data_ADAM/test/a_noamd/N0048.jpg,a_noamd,a_noamd,0.9444348216056824,0.9444348216056824,0.05556514114141464
../../../data/data_ADAM/test/a_noamd/N0049.jpg,a_noamd,a_noamd,0.9605649709701538,0.9605649709701538,0.039435096085071564
../../../data/data_ADAM/test/a_noamd/N0050.jpg,a_noamd,a_noamd,0.9637500643730164,0.9637500643730164,0.03624989464879036
../../../data/data_ADAM/test/a_noamd/N0051.jpg,a_noamd,a_noamd,0.9631086587905884,0.9631086587905884,0.036891330033540726
../../../data/data_ADAM/test/a_noamd/N0052.jpg,a_noamd,a_noamd,0.700299084186554,0.700299084186554,0.29970094561576843
../../../data/data_ADAM/test/a_noamd/N0053.jpg,a_noamd,a_noamd,0.7945221662521362,0.7945221662521362,0.20547783374786377
../../../data/data_ADAM/test/a_noamd/N0054.jpg,a_noamd,a_noamd,0.9191229343414307,0.9191229343414307,0.08087704330682755
../../../data/data_ADAM/test/a_noamd/N0055.jpg,a_noamd,a_noamd,0.957992672920227,0.957992672920227,0.04200732707977295
../../../data/data_ADAM/test/a_noamd/N0056.jpg,a_noamd,a_noamd,0.9275748133659363,0.9275748133659363,0.07242519408464432
../../../data/data_ADAM/test/a_noamd/N0057.jpg,a_noamd,a_noamd,0.9209429621696472,0.9209429621696472,0.07905704528093338
../../../data/data_ADAM/test/a_noamd/N0058.jpg,a_noamd,a_noamd,0.9495306015014648,0.9495306015014648,0.05046942085027695
../../../data/data_ADAM/test/a_noamd/N0059.jpg,a_noamd,a_noamd,0.942890465259552,0.942890465259552,0.05710955709218979
../../../data/data_ADAM/test/a_noamd/N0060.jpg,a_noamd,a_noamd,0.9532849192619324,0.9532849192619324,0.046715062111616135
../../../data/data_ADAM/test/a_noamd/N0061.jpg,a_noamd,a_noamd,0.9508756399154663,0.9508756399154663,0.049124352633953094
../../../data/data_ADAM/test/a_noamd/N0062.jpg,a_noamd,a_noamd,0.9521970152854919,0.9521970152854919,0.04780300334095955
../../../data/data_ADAM/test/a_noamd/N0063.jpg,a_noamd,a_noamd,0.9567299485206604,0.9567299485206604,0.04327006638050079
../../../data/data_ADAM/test/a_noamd/N0064.jpg,a_noamd,a_noamd,0.954310953617096,0.954310953617096,0.04568906128406525
../../../data/data_ADAM/test/a_noamd/N0065.jpg,a_noamd,a_noamd,0.9385741949081421,0.9385741949081421,0.06142587214708328
../../../data/data_ADAM/test/a_noamd/N0066.jpg,a_noamd,b_amd,0.975165069103241,0.024834871292114258,0.975165069103241
../../../data/data_ADAM/test/a_noamd/N0067.jpg,a_noamd,b_amd,0.9523013234138489,0.04769870266318321,0.9523013234138489
../../../data/data_ADAM/test/a_noamd/N0068.jpg,a_noamd,a_noamd,0.9444573521614075,0.9444573521614075,0.05554267391562462
../../../data/data_ADAM/test/a_noamd/N0069.jpg,a_noamd,a_noamd,0.9562990069389343,0.9562990069389343,0.04370098188519478
../../../data/data_ADAM/test/a_noamd/N0070.jpg,a_noamd,a_noamd,0.9390696883201599,0.9390696883201599,0.060930266976356506
../../../data/data_ADAM/test/a_noamd/N0071.jpg,a_noamd,a_noamd,0.965568482875824,0.965568482875824,0.03443156182765961
../../../data/data_ADAM/test/a_noamd/N0072.jpg,a_noamd,a_noamd,0.9639132022857666,0.9639132022857666,0.0360867977142334
../../../data/data_ADAM/test/a_noamd/N0073.jpg,a_noamd,a_noamd,0.9601648449897766,0.9601648449897766,0.039835166186094284
../../../data/data_ADAM/test/a_noamd/N0074.jpg,a_noamd,a_noamd,0.9543420076370239,0.9543420076370239,0.045657943934202194
../../../data/data_ADAM/test/a_noamd/N0075.jpg,a_noamd,a_noamd,0.876685380935669,0.876685380935669,0.12331456691026688
../../../data/data_ADAM/test/a_noamd/N0076.jpg,a_noamd,a_noamd,0.9450885653495789,0.9450885653495789,0.054911453276872635
../../../data/data_ADAM/test/a_noamd/N0077.jpg,a_noamd,a_noamd,0.9394102096557617,0.9394102096557617,0.06058979034423828
../../../data/data_ADAM/test/a_noamd/N0078.jpg,a_noamd,a_noamd,0.9263210892677307,0.9263210892677307,0.07367895543575287
../../../data/data_ADAM/test/a_noamd/N0079.jpg,a_noamd,a_noamd,0.9461754560470581,0.9461754560470581,0.0538245253264904
../../../data/data_ADAM/test/a_noamd/N0080.jpg,a_noamd,a_noamd,0.8495395183563232,0.8495395183563232,0.15046046674251556
../../../data/data_ADAM/test/a_noamd/N0081.jpg,a_noamd,a_noamd,0.941575825214386,0.941575825214386,0.05842423811554909
