image_path,true_label,predicted_label,confidence,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/anormal/image_001_170.jpg,anormal,anormal,0.8598703742027283,0.8598703742027283,0.14012961089611053
../../../data/data_VEIRC/test/anormal/image_002_202.jpg,anormal,anormal,0.8061509132385254,0.8061509132385254,0.1938490867614746
../../../data/data_VEIRC/test/anormal/image_003_50.jpg,anormal,anormal,0.8113021850585938,0.8113021850585938,0.18869782984256744
../../../data/data_VEIRC/test/anormal/image_004_65.jpg,anormal,anormal,0.8227978348731995,0.8227978348731995,0.17720213532447815
../../../data/data_VEIRC/test/anormal/image_005_13.jpg,anormal,anormal,0.8569376468658447,0.8569376468658447,0.14306232333183289
../../../data/data_VEIRC/test/anormal/image_006_4.jpg,anormal,anormal,0.8775402307510376,0.8775402307510376,0.12245973199605942
../../../data/data_VEIRC/test/anormal/image_007_5.jpg,anormal,anormal,0.7596770524978638,0.7596770524978638,0.24032291769981384
../../../data/data_VEIRC/test/anormal/image_008_116.jpg,anormal,anormal,0.8862359523773193,0.8862359523773193,0.11376402527093887
../../../data/data_VEIRC/test/anormal/image_009_125.jpg,anormal,anormal,0.8812698125839233,0.8812698125839233,0.11873016506433487
../../../data/data_VEIRC/test/anormal/image_010_41.jpg,anormal,anormal,0.8760854005813599,0.8760854005813599,0.12391462177038193
../../../data/data_VEIRC/test/anormal/image_011_214.jpg,anormal,anormal,0.8402144908905029,0.8402144908905029,0.15978552401065826
../../../data/data_VEIRC/test/anormal/image_012_56.jpg,anormal,anormal,0.8063095211982727,0.8063095211982727,0.19369050860404968
../../../data/data_VEIRC/test/anormal/image_013_71.jpg,anormal,anormal,0.8447681069374084,0.8447681069374084,0.15523189306259155
../../../data/data_VEIRC/test/anormal/image_014_59.jpg,anormal,anormal,0.8897867798805237,0.8897867798805237,0.1102132573723793
../../../data/data_VEIRC/test/anormal/image_015_209.jpg,anormal,anormal,0.8031541109085083,0.8031541109085083,0.19684593379497528
../../../data/data_VEIRC/test/anormal/image_016_82.jpg,anormal,anormal,0.8652085661888123,0.8652085661888123,0.13479140400886536
../../../data/data_VEIRC/test/anormal/image_017_93.jpg,anormal,anormal,0.7933813333511353,0.7933813333511353,0.20661865174770355
../../../data/data_VEIRC/test/anormal/image_018_120.jpg,anormal,anormal,0.8362877368927002,0.8362877368927002,0.16371233761310577
../../../data/data_VEIRC/test/anormal/image_019_168.jpg,anormal,anormal,0.7745951414108276,0.7745951414108276,0.22540487349033356
../../../data/data_VEIRC/test/anormal/image_020_10.jpg,anormal,anormal,0.8738296031951904,0.8738296031951904,0.12617038190364838
../../../data/data_VEIRC/test/anormal/image_021_26.jpg,anormal,anormal,0.8248993754386902,0.8248993754386902,0.175100639462471
../../../data/data_VEIRC/test/anormal/image_022_55.jpg,anormal,anormal,0.9000138640403748,0.9000138640403748,0.09998613595962524
../../../data/data_VEIRC/test/anormal/image_023_103.jpg,anormal,anormal,0.8374764323234558,0.8374764323234558,0.16252350807189941
../../../data/data_VEIRC/test/anormal/image_024_200.jpg,anormal,anormal,0.8901402950286865,0.8901402950286865,0.10985971242189407
../../../data/data_VEIRC/test/anormal/image_025_99.jpg,anormal,anormal,0.8700510859489441,0.8700510859489441,0.1299489587545395
../../../data/data_VEIRC/test/anormal/image_026_146.jpg,anormal,anormal,0.8814722299575806,0.8814722299575806,0.11852772533893585
../../../data/data_VEIRC/test/anormal/image_027_32.jpg,anormal,anormal,0.8238655924797058,0.8238655924797058,0.176134392619133
../../../data/data_VEIRC/test/anormal/image_028_96.jpg,anormal,anormal,0.8635197281837463,0.8635197281837463,0.13648030161857605
../../../data/data_VEIRC/test/anormal/image_029_217.jpg,anormal,anormal,0.7599995732307434,0.7599995732307434,0.24000036716461182
../../../data/data_VEIRC/test/anormal/image_030_219.jpg,anormal,anormal,0.8631888031959534,0.8631888031959534,0.13681121170520782
../../../data/data_VEIRC/test/anormal/image_031_49.jpg,anormal,anormal,0.8294951319694519,0.8294951319694519,0.1705048829317093
../../../data/data_VEIRC/test/anormal/image_032_39.jpg,anormal,anormal,0.7950935363769531,0.7950935363769531,0.20490644872188568
../../../data/data_VEIRC/test/anormal/image_033_187.jpg,anormal,anormal,0.8062451481819153,0.8062451481819153,0.19375485181808472
../../../data/data_VEIRC/test/anormal/image_034_36.jpg,anormal,anormal,0.8411826491355896,0.8411826491355896,0.1588173806667328
../../../data/data_VEIRC/test/anormal/image_035_160.jpg,anormal,anormal,0.7245606184005737,0.7245606184005737,0.27543941140174866
../../../data/data_VEIRC/test/anormal/image_036_25.jpg,anormal,anormal,0.8367405533790588,0.8367405533790588,0.16325944662094116
