filename,prob_anormal,prob_cglaucoma,prediction
image_001_170.jpg,0.8855587244033813,0.11444133520126343,anormal
image_002_202.jpg,0.7758645415306091,0.22413547337055206,anormal
image_003_50.jpg,0.6220640540122986,0.37793591618537903,anormal
image_004_65.jpg,0.8945765495300293,0.1054234653711319,anormal
image_005_13.jpg,0.8525975942611694,0.14740239083766937,anormal
image_006_4.jpg,0.8983268141746521,0.10167325288057327,anormal
image_007_5.jpg,0.8435580730438232,0.15644188225269318,anormal
image_008_116.jpg,0.8429225087165833,0.15707750618457794,anormal
image_009_125.jpg,0.952005922794342,0.047994039952754974,anormal
image_010_41.jpg,0.5694728493690491,0.4305271506309509,anormal
image_011_214.jpg,0.9592412710189819,0.04075869172811508,anormal
image_012_56.jpg,0.754683256149292,0.2453167736530304,anormal
image_013_71.jpg,0.8592808246612549,0.14071913063526154,anormal
image_014_59.jpg,0.9163240790367126,0.08367596566677094,anormal
image_015_209.jpg,0.9616841077804565,0.03831585869193077,anormal
image_016_82.jpg,0.8227406144142151,0.1772594153881073,anormal
image_017_93.jpg,0.9469764232635498,0.053023561835289,anormal
image_018_120.jpg,0.8347397446632385,0.1652601957321167,anormal
image_019_168.jpg,0.766200602054596,0.23379936814308167,anormal
image_020_10.jpg,0.7033622860908508,0.29663771390914917,anormal
image_021_26.jpg,0.8644843101501465,0.1355157196521759,anormal
image_022_55.jpg,0.9219188690185547,0.07808113098144531,anormal
image_023_103.jpg,0.629209041595459,0.370790958404541,anormal
image_024_200.jpg,0.835752546787262,0.16424742341041565,anormal
image_025_99.jpg,0.6087037920951843,0.3912962079048157,anormal
image_026_146.jpg,0.8780651688575745,0.12193477898836136,anormal
image_027_32.jpg,0.9119386672973633,0.08806131035089493,anormal
image_028_96.jpg,0.8838275671005249,0.11617245525121689,anormal
image_029_217.jpg,0.8020740747451782,0.19792591035366058,anormal
image_030_219.jpg,0.9295521974563599,0.07044778764247894,anormal
image_031_49.jpg,0.5590428709983826,0.4409571588039398,anormal
image_032_39.jpg,0.8534061908721924,0.1465938538312912,anormal
image_033_187.jpg,0.4942784905433655,0.5057215094566345,cglaucoma
image_034_36.jpg,0.8412395119667053,0.15876048803329468,anormal
image_035_160.jpg,0.7708139419555664,0.22918599843978882,anormal
image_036_25.jpg,0.7839603424072266,0.21603961288928986,anormal
image_037_178.jpg,0.7057387232780457,0.29426127672195435,anormal
image_038_95.jpg,0.8226912021636963,0.17730876803398132,anormal
image_039_12.jpg,0.6713650822639465,0.3286348879337311,anormal
image_040_16.jpg,0.8375820517539978,0.16241797804832458,anormal
image_041_108.jpg,0.36345165967941284,0.6365483403205872,cglaucoma
image_042_63.jpg,0.9105842709541321,0.08941581100225449,anormal
image_043_54.jpg,0.6249585151672363,0.37504154443740845,anormal
image_044_70.jpg,0.9381588101387024,0.06184118613600731,anormal
image_045_182.jpg,0.77999347448349,0.22000660002231598,anormal
image_046_64.jpg,0.8443723320960999,0.15562760829925537,anormal
image_047_143.jpg,0.35319486260414124,0.6468051075935364,cglaucoma
image_048_130.jpg,0.9303978085517883,0.06960221379995346,anormal
image_049_105.jpg,0.858879804611206,0.14112016558647156,anormal
image_050_163.jpg,0.874681293964386,0.1253187358379364,anormal
image_051_190.jpg,0.7445635795593262,0.2554364502429962,anormal
image_052_3.jpg,0.9382065534591675,0.06179346889257431,anormal
image_053_136.jpg,0.967882513999939,0.032117411494255066,anormal
image_054_158.jpg,0.9260464310646057,0.07395361363887787,anormal
image_055_139.jpg,0.7666300535202026,0.23336991667747498,anormal
image_056_142.jpg,0.8504438400268555,0.14955610036849976,anormal
image_057_109.jpg,0.8365493416786194,0.163450688123703,anormal
image_058_118.jpg,0.7349591851234436,0.265040785074234,anormal
image_059_220.jpg,0.937706708908081,0.06229332834482193,anormal
image_060_79.jpg,0.9430003762245178,0.0569995641708374,anormal
image_061_44.jpg,0.9447847008705139,0.05521527677774429,anormal
image_062_135.jpg,0.9092317819595337,0.0907682329416275,anormal
image_063_110.jpg,0.9297610521316528,0.07023900002241135,anormal
image_064_164.jpg,0.9326393604278564,0.06736066937446594,anormal
image_065_92.jpg,0.9392103552818298,0.060789596289396286,anormal
image_066_218.jpg,0.834631085395813,0.16536898910999298,anormal
image_067_127.jpg,0.8461471199989319,0.15385280549526215,anormal
image_068_173.jpg,0.8255637884140015,0.17443618178367615,anormal
image_069_184.jpg,0.9403383731842041,0.059661682695150375,anormal
image_070_212.jpg,0.9189102649688721,0.08108972012996674,anormal
image_071_154.jpg,0.5682814121246338,0.43171852827072144,anormal
image_072_102.jpg,0.874681293964386,0.1253187358379364,anormal
