filename,score_anormal,score_cglaucoma,predicted_label
anormal/image_001_170.jpg,0.8282453417778015,0.17175468802452087,anormal
anormal/image_002_202.jpg,0.8382167816162109,0.16178321838378906,anormal
anormal/image_003_50.jpg,0.8149381279945374,0.18506190180778503,anormal
anormal/image_004_65.jpg,0.8347439169883728,0.1652560532093048,anormal
anormal/image_005_13.jpg,0.8378190398216248,0.16218090057373047,anormal
anormal/image_006_4.jpg,0.8251674771308899,0.1748325228691101,anormal
anormal/image_007_5.jpg,0.8382829427719116,0.1617169976234436,anormal
anormal/image_008_116.jpg,0.8288003206253052,0.1711997240781784,anormal
anormal/image_009_125.jpg,0.82439124584198,0.17560875415802002,anormal
anormal/image_010_41.jpg,0.8155999779701233,0.1844000667333603,anormal
anormal/image_011_214.jpg,0.8313485383987427,0.16865147650241852,anormal
anormal/image_012_56.jpg,0.8255194425582886,0.174480602145195,anormal
anormal/image_013_71.jpg,0.83808434009552,0.16191568970680237,anormal
anormal/image_014_59.jpg,0.8285229802131653,0.17147701978683472,anormal
anormal/image_015_209.jpg,0.8323729634284973,0.16762703657150269,anormal
anormal/image_016_82.jpg,0.814495861530304,0.18550415337085724,anormal
anormal/image_017_93.jpg,0.837221086025238,0.16277891397476196,anormal
anormal/image_018_120.jpg,0.8281758427619934,0.1718241423368454,anormal
anormal/image_019_168.jpg,0.8372876048088074,0.16271238029003143,anormal
anormal/image_020_10.jpg,0.8269913792610168,0.17300857603549957,anormal
anormal/image_021_26.jpg,0.8312115669250488,0.16878843307495117,anormal
anormal/image_022_55.jpg,0.8210441470146179,0.17895591259002686,anormal
anormal/image_023_103.jpg,0.8065480589866638,0.19345195591449738,anormal
anormal/image_024_200.jpg,0.8285229802131653,0.17147701978683472,anormal
anormal/image_025_99.jpg,0.8321002125740051,0.1678997278213501,anormal
anormal/image_026_146.jpg,0.826641857624054,0.17335817217826843,anormal
anormal/image_027_32.jpg,0.8272706270217896,0.17272931337356567,anormal
anormal/image_028_96.jpg,0.8354835510253906,0.16451644897460938,anormal
anormal/image_029_217.jpg,0.8316905498504639,0.16830943524837494,anormal
anormal/image_030_219.jpg,0.8138309121131897,0.18616902828216553,anormal
anormal/image_031_49.jpg,0.8340692520141602,0.16593071818351746,anormal
anormal/image_032_39.jpg,0.8352821469306946,0.1647179126739502,anormal
anormal/image_033_187.jpg,0.8367547988891602,0.16324524581432343,anormal
anormal/image_034_36.jpg,0.827479898929596,0.17252008616924286,anormal
anormal/image_035_160.jpg,0.8373541235923767,0.1626458764076233,anormal
anormal/image_036_25.jpg,0.814643383026123,0.18535663187503815,anormal
anormal/image_037_178.jpg,0.8296300768852234,0.1703699231147766,anormal
anormal/image_038_95.jpg,0.8375535607337952,0.16244646906852722,anormal
anormal/image_039_12.jpg,0.8228306770324707,0.1771693229675293,anormal
anormal/image_040_16.jpg,0.8305941224098206,0.16940587759017944,anormal
anormal/image_041_108.jpg,0.8350804448127747,0.16491955518722534,anormal
anormal/image_042_63.jpg,0.8203255534172058,0.17967446148395538,anormal
anormal/image_043_54.jpg,0.8168451189994812,0.1831549108028412,anormal
anormal/image_044_70.jpg,0.8053261041641235,0.1946738362312317,anormal
anormal/image_045_182.jpg,0.8340016603469849,0.16599830985069275,anormal
anormal/image_046_64.jpg,0.8297680616378784,0.17023193836212158,anormal
anormal/image_047_143.jpg,0.831963837146759,0.16803622245788574,anormal
anormal/image_048_130.jpg,0.8307315111160278,0.16926851868629456,anormal
anormal/image_049_105.jpg,0.8323729634284973,0.16762703657150269,anormal
anormal/image_050_163.jpg,0.830112636089325,0.16988734900951385,anormal
anormal/image_051_190.jpg,0.8306628465652466,0.1693371832370758,anormal
anormal/image_052_3.jpg,0.822474479675293,0.17752550542354584,anormal
anormal/image_053_136.jpg,0.8284536004066467,0.17154639959335327,anormal
anormal/image_054_158.jpg,0.8300437331199646,0.169956237077713,anormal
anormal/image_055_139.jpg,0.8324410915374756,0.1675589233636856,anormal
anormal/image_056_142.jpg,0.831963837146759,0.16803622245788574,anormal
anormal/image_057_109.jpg,0.8347439169883728,0.1652560532093048,anormal
anormal/image_058_118.jpg,0.8241790533065796,0.17582091689109802,anormal
anormal/image_059_220.jpg,0.8274101614952087,0.17258979380130768,anormal
anormal/image_060_79.jpg,0.8303879499435425,0.1696120947599411,anormal
anormal/image_061_44.jpg,0.8331889510154724,0.16681109368801117,anormal
anormal/image_062_135.jpg,0.8323729634284973,0.16762703657150269,anormal
anormal/image_063_110.jpg,0.8284536004066467,0.17154639959335327,anormal
anormal/image_064_164.jpg,0.8333246111869812,0.16667540371418,anormal
anormal/image_065_92.jpg,0.8288003206253052,0.1711997240781784,anormal
anormal/image_066_218.jpg,0.8345417976379395,0.16545823216438293,anormal
anormal/image_067_127.jpg,0.8337988257408142,0.16620120406150818,anormal
anormal/image_068_173.jpg,0.8301814794540405,0.16981850564479828,anormal
anormal/image_069_184.jpg,0.8333246111869812,0.16667540371418,anormal
anormal/image_070_212.jpg,0.8312115669250488,0.16878843307495117,anormal
anormal/image_071_154.jpg,0.8318955302238464,0.16810448467731476,anormal
anormal/image_072_102.jpg,0.830112636089325,0.16988734900951385,anormal
anormal/image_073_179.jpg,0.8312800526618958,0.16871993243694305,anormal
anormal/image_074_37.jpg,0.8321002125740051,0.1678997278213501,anormal
anormal/image_075_195.jpg,0.83808434009552,0.16191568970680237,anormal
anormal/image_076_33.jpg,0.8346765637397766,0.1653234213590622,anormal
anormal/image_077_201.jpg,0.8077641129493713,0.19223588705062866,anormal
anormal/image_078_67.jpg,0.753829300403595,0.24617071449756622,anormal
anormal/image_079_15.jpg,0.7799091339111328,0.22009089589118958,anormal
anormal/image_080_157.jpg,0.8258707523345947,0.17412921786308289,anormal
anormal/image_081_153.jpg,0.8079915046691895,0.19200852513313293,anormal
anormal/image_082_9.jpg,0.8082186579704285,0.19178137183189392,anormal
anormal/image_083_30.jpg,0.8344743251800537,0.1655256599187851,anormal
anormal/image_084_34.jpg,0.8250265121459961,0.17497345805168152,anormal
anormal/image_085_61.jpg,0.802710235118866,0.19728974997997284,anormal
anormal/image_086_24.jpg,0.8187368512153625,0.18126320838928223,anormal
anormal/image_087_210.jpg,0.8301814794540405,0.16981850564479828,anormal
anormal/image_088_175.jpg,0.7799091339111328,0.22009089589118958,anormal
anormal/image_089_38.jpg,0.8326452970504761,0.16735470294952393,anormal
anormal/image_090_145.jpg,0.8231862783432007,0.17681370675563812,anormal
anormal/image_091_223.jpg,0.8257302641868591,0.17426970601081848,anormal
anormal/image_092_1.jpg,0.8283147811889648,0.17168524861335754,anormal
anormal/image_093_140.jpg,0.8082186579704285,0.19178137183189392,anormal
anormal/image_094_150.jpg,0.793105959892273,0.20689405500888824,anormal
anormal/image_095_11.jpg,0.8142006397247314,0.18579943478107452,anormal
anormal/image_096_98.jpg,0.8310745358467102,0.16892549395561218,anormal
anormal/image_097_176.jpg,0.8278281688690186,0.17217186093330383,anormal
anormal/image_098_205.jpg,0.8298369646072388,0.17016297578811646,anormal
anormal/image_099_22.jpg,0.8030194044113159,0.19698062539100647,anormal
anormal/image_100_196.jpg,0.8013923168182373,0.19860762357711792,anormal
anormal/image_101_222.jpg,0.8272706270217896,0.17272931337356567,anormal
anormal/image_102_155.jpg,0.8333246111869812,0.16667540371418,anormal
anormal/image_103_204.jpg,0.8204693794250488,0.1795305609703064,anormal
anormal/image_104_2.jpg,0.8333924412727356,0.16660760343074799,anormal
anormal/image_105_0.jpg,0.8250970244407654,0.17490297555923462,anormal
anormal/image_106_141.jpg,0.8229729533195496,0.17702700197696686,anormal
anormal/image_107_166.jpg,0.8356177806854248,0.16438227891921997,anormal
anormal/image_108_188.jpg,0.8305253982543945,0.16947458684444427,anormal
anormal/image_109_76.jpg,0.8267817497253418,0.1732182651758194,anormal
anormal/image_110_199.jpg,0.8333246111869812,0.16667540371418,anormal
anormal/image_111_58.jpg,0.8211158514022827,0.17888416349887848,anormal
anormal/image_112_111.jpg,0.8101035952568054,0.1898963749408722,anormal
anormal/image_113_224.jpg,0.8321685194969177,0.16783154010772705,anormal
anormal/image_114_57.jpg,0.8194603323936462,0.18053969740867615,anormal
anormal/image_115_121.jpg,0.8326452970504761,0.16735470294952393,anormal
