filename,score_a_noamd,score_b_amd,predicted_label
N0001.jpg,0.447430,0.552570,b_amd
N0002.jpg,0.693784,0.306216,a_noamd
N0003.jpg,0.831075,0.168925,a_noamd
N0004.jpg,0.587411,0.412589,a_noamd
N0005.jpg,0.883538,0.116462,a_noamd
N0006.jpg,0.895340,0.104660,a_noamd
N0007.jpg,0.852690,0.147310,a_noamd
N0008.jpg,0.917525,0.082475,a_noamd
N0009.jpg,0.888469,0.111531,a_noamd
N0010.jpg,0.711381,0.288619,a_noamd
N0011.jpg,0.785309,0.214691,a_noamd
N0012.jpg,0.913058,0.086942,a_noamd
N0013.jpg,0.849222,0.150778,a_noamd
N0014.jpg,0.910067,0.089933,a_noamd
N0015.jpg,0.912358,0.087642,a_noamd
N0016.jpg,0.834204,0.165796,a_noamd
N0017.jpg,0.896433,0.103567,a_noamd
N0018.jpg,0.886911,0.113089,a_noamd
N0019.jpg,0.903550,0.096450,a_noamd
N0020.jpg,0.789396,0.210604,a_noamd
N0021.jpg,0.836421,0.163579,a_noamd
N0022.jpg,0.641198,0.358802,a_noamd
N0023.jpg,0.850469,0.149531,a_noamd
N0024.jpg,0.642881,0.357119,a_noamd
N0025.jpg,0.747432,0.252568,a_noamd
N0026.jpg,0.790611,0.209389,a_noamd
N0027.jpg,0.935876,0.064124,a_noamd
N0028.jpg,0.780662,0.219337,a_noamd
N0029.jpg,0.595904,0.404096,a_noamd
N0030.jpg,0.683578,0.316422,a_noamd
N0031.jpg,0.934694,0.065306,a_noamd
N0032.jpg,0.904229,0.095771,a_noamd
N0033.jpg,0.902266,0.097734,a_noamd
N0034.jpg,0.871639,0.128361,a_noamd
N0035.jpg,0.286119,0.713881,b_amd
N0036.jpg,0.083591,0.916409,b_amd
N0037.jpg,0.902093,0.097907,a_noamd
N0038.jpg,0.868660,0.131340,a_noamd
N0039.jpg,0.195671,0.804329,b_amd
N0040.jpg,0.072440,0.927560,b_amd
N0041.jpg,0.068226,0.931774,b_amd
N0042.jpg,0.110279,0.889721,b_amd
N0043.jpg,0.373362,0.626638,b_amd
N0044.jpg,0.919498,0.080502,a_noamd
N0045.jpg,0.846387,0.153613,a_noamd
N0046.jpg,0.851706,0.148294,a_noamd
N0047.jpg,0.804560,0.195440,a_noamd
N0048.jpg,0.920361,0.079639,a_noamd
N0049.jpg,0.814938,0.185062,a_noamd
N0050.jpg,0.751466,0.248534,a_noamd
N0051.jpg,0.877739,0.122261,a_noamd
N0052.jpg,0.572753,0.427247,a_noamd
N0053.jpg,0.611759,0.388241,a_noamd
N0054.jpg,0.577466,0.422534,a_noamd
N0055.jpg,0.900879,0.099121,a_noamd
N0056.jpg,0.494827,0.505173,b_amd
N0057.jpg,0.831964,0.168036,a_noamd
N0058.jpg,0.901227,0.098773,a_noamd
N0059.jpg,0.778649,0.221351,a_noamd
N0060.jpg,0.877056,0.122944,a_noamd
N0061.jpg,0.947914,0.052086,a_noamd
N0062.jpg,0.902867,0.097133,a_noamd
N0063.jpg,0.911810,0.088190,a_noamd
N0064.jpg,0.859428,0.140572,a_noamd
N0065.jpg,0.889433,0.110567,a_noamd
N0066.jpg,0.066934,0.933066,b_amd
N0067.jpg,0.645455,0.354545,a_noamd
N0068.jpg,0.900879,0.099121,a_noamd
N0069.jpg,0.779406,0.220594,a_noamd
N0070.jpg,0.744192,0.255808,a_noamd
N0071.jpg,0.794544,0.205456,a_noamd
N0072.jpg,0.829077,0.170923,a_noamd
N0073.jpg,0.860076,0.139924,a_noamd
N0074.jpg,0.897066,0.102934,a_noamd
N0075.jpg,0.876793,0.123207,a_noamd
N0076.jpg,0.899033,0.100967,a_noamd
N0077.jpg,0.824037,0.175962,a_noamd
